method_label,method,cell_id,receiver,seed,new_class_count,k_shot,scenario_count,cell_receipt_sha256,old_acc_before_increment_mean_3scenarios,old_acc_after_increment_mean_3scenarios,seen_new_acc_mean_3scenarios,H_old_new_mean_3scenarios,candidate_average_forgetting_mean_3scenarios,min_old_class_acc_mean_3scenarios,direct_adv3b02_old_acc_mean_3scenarios,identity_old_acc_after_increment_mean_3scenarios
CSIL,csil_official_repo,rx_3_19__seed_713103__new_1__csil_official_repo__k_10,3-19,713103,1,10,3,77df000d780858368a639e5bafa2bf8cf208e286e07ae6d1db01eef686b5e39e,0.7833333333333333,0.7833333333333333,0.0,0.0,0.0,0.6,0.75,0.9083333333333333
CSIL,csil_official_repo,rx_3_19__seed_713103__new_1__csil_official_repo__k_20,3-19,713103,1,20,3,38ab6f8b638aaaf9a6bd20f3efa2318d443ec4e503f6beb169e9c18c7e65c20a,0.7833333333333333,0.7833333333333333,0.0,0.0,0.0,0.6,0.75,0.8916666666666666
CSIL,csil_official_repo,rx_3_19__seed_713103__new_3__csil_official_repo__k_1,3-19,713103,3,1,3,b43d0c3d556eb4f79cb362e5461cc22e18950b907724dceb6f51419762efe6ab,0.7833333333333333,0.7833333333333333,0.0,0.0,0.0,0.6,0.75,0.6472222222222221
CSIL,csil_official_repo,rx_3_19__seed_713103__new_3__csil_official_repo__k_5,3-19,713103,3,5,3,067773074d54e1eca612e5f7de17a087c89dc7dfeacdf148e766d96e16095853,0.7833333333333333,0.7833333333333333,0.0,0.0,0.0,0.6,0.75,0.8138888888888888
CSIL,csil_official_repo,rx_3_19__seed_713103__new_3__csil_official_repo__k_10,3-19,713103,3,10,3,10d3fa756a4eb74285605da4c89f79097489d83b72416a3ccf887a063544767e,0.7833333333333333,0.7833333333333333,0.0,0.0,0.0,0.6,0.75,0.8916666666666666
CSIL,csil_official_repo,rx_3_19__seed_713103__new_3__csil_official_repo__k_20,3-19,713103,3,20,3,43af9d536da02b650a0859b28756ccef91cebd97fbadf45d64dc811cac52b87c,0.7833333333333333,0.0,0.3333333333333333,0.0,0.7833333333333333,0.0,0.75,0.875
CSIL,csil_official_repo,rx_3_19__seed_713103__new_20__csil_official_repo__k_1,3-19,713103,20,1,3,66f1f85b9c7ab9d17a5675c6bbfd5b97f3a67ff66d1482770fccc80c05554297,0.7833333333333333,0.7833333333333333,0.0,0.0,0.0,0.6,0.75,0.4611111111111111
CSIL,csil_official_repo,rx_3_19__seed_713103__new_20__csil_official_repo__k_5,3-19,713103,20,5,3,d13f1ebf0a3f447cbd39dbb14246d79c4f8477b21c234dca11fa66a03626ac92,0.7833333333333333,0.0,0.05000000000000001,0.0,0.7833333333333333,0.0,0.75,0.6749999999999999
CSIL,csil_official_repo,rx_3_19__seed_713103__new_20__csil_official_repo__k_10,3-19,713103,20,10,3,ba20cd891423c55224149ff051b527f4076c9c3dbaf907ceab94eb2ef9d16094,0.7833333333333333,0.04722222222222222,0.050833333333333335,0.028173255719945025,0.7361111111111112,0.0,0.75,0.8083333333333332
CSIL,csil_official_repo,rx_3_19__seed_713103__new_20__csil_official_repo__k_20,3-19,713103,20,20,3,c64f7479de15f470a277571fbf1f280a9d26fb4d20917927310fa84bb8539495,0.7833333333333333,0.24444444444444444,0.06083333333333333,0.09723271125485149,0.5388888888888889,0.016666666666666666,0.75,0.8444444444444444
CSIL,csil_official_repo,rx_3_19__seed_713104__new_1__csil_official_repo__k_1,3-19,713104,1,1,3,f28dfeb35b6a5cc2b805aa56b1c1e8c52d9f40ad65c04c60221a358b8121ee0c,0.725,0.725,0.0,0.0,0.0,0.6,0.6750000000000002,0.6638888888888889
CSIL,csil_official_repo,rx_3_19__seed_713104__new_1__csil_official_repo__k_5,3-19,713104,1,5,3,93bc6c885bfefd7b1c998e3966bcad32c2d57bf36ad6431ee502db4233c9dc3e,0.725,0.725,0.0,0.0,0.0,0.6,0.6750000000000002,0.8305555555555556
CSIL,csil_official_repo,rx_3_19__seed_713104__new_1__csil_official_repo__k_10,3-19,713104,1,10,3,bdddb112f38b54cd685fcf7d5b6b58de950af96b21de8543be7fbb3f6f19c431,0.725,0.725,0.0,0.0,0.0,0.6,0.6750000000000002,0.7944444444444444
CSIL,csil_official_repo,rx_3_19__seed_713104__new_1__csil_official_repo__k_20,3-19,713104,1,20,3,5b3ee4f7604b14996d5b66d36e484d4b022c420d347d5bd33ad1dbd48361b02e,0.725,0.725,0.0,0.0,0.0,0.6,0.6750000000000002,0.7916666666666666
CSIL,csil_official_repo,rx_3_19__seed_713104__new_3__csil_official_repo__k_1,3-19,713104,3,1,3,04e7e919aa187bab5dfff0d701bc60a62fc85cc5cd4363b4226b5a3b66cc7f74,0.725,0.725,0.0,0.0,0.0,0.6,0.6750000000000002,0.65
CSIL,csil_official_repo,rx_3_19__seed_713104__new_3__csil_official_repo__k_5,3-19,713104,3,5,3,866df54a6d4df42bed315dab3e7593850c8d96444fe212dd2e2116a0bce731be,0.725,0.725,0.0,0.0,0.0,0.6,0.6750000000000002,0.8138888888888888
CSIL,csil_official_repo,rx_3_19__seed_713104__new_3__csil_official_repo__k_10,3-19,713104,3,10,3,61766b21e9b7227f71572e019ea97b249aacf8f1cfb752c7f4b5ed4d7191a2e8,0.725,0.725,0.0,0.0,0.0,0.6,0.6750000000000002,0.7777777777777778
CSIL,csil_official_repo,rx_3_19__seed_713104__new_3__csil_official_repo__k_20,3-19,713104,3,20,3,282b789768adcd8496fa005857a9cdd34d582fe33e7017ece62c4f39f8636232,0.725,0.0,0.3333333333333333,0.0,0.725,0.0,0.6750000000000002,0.7833333333333333
CSIL,csil_official_repo,rx_3_19__seed_713104__new_20__csil_official_repo__k_1,3-19,713104,20,1,3,3f744135982d26747253143c66d908e7584c3a0b9e057c68c4ed9fb529494b0e,0.725,0.725,0.0,0.0,0.0,0.6,0.6750000000000002,0.49444444444444446
CSIL,csil_official_repo,rx_3_19__seed_713104__new_20__csil_official_repo__k_5,3-19,713104,20,5,3,7305b6704b203720a3f5faf2dcaadd250cbf54f220d972a4917b76391d403ac2,0.725,0.002777777777777778,0.04833333333333334,0.004687500000000001,0.7222222222222222,0.0,0.6750000000000002,0.7444444444444445
CSIL,csil_official_repo,rx_3_19__seed_713104__new_20__csil_official_repo__k_10,3-19,713104,20,10,3,fd98d4042254ace17ffa54440730e81a585b602cd7a7e6a931def71e5fd30f91,0.725,0.0,0.056666666666666664,0.0,0.725,0.0,0.6750000000000002,0.7277777777777777
CSIL,csil_official_repo,rx_3_19__seed_713104__new_20__csil_official_repo__k_20,3-19,713104,20,20,3,18371d97413717189ef56da00f14ce70415b69f957610130c5b68cc3ff3afe2d,0.725,0.2555555555555556,0.055,0.08895799785858212,0.4694444444444444,0.0,0.6750000000000002,0.7388888888888889
CSIL,csil_official_repo,rx_3_19__seed_713105__new_1__csil_official_repo__k_1,3-19,713105,1,1,3,319d2a68c0fd5e0d809c6a5ea81e82e0422db5ea88ea202672598a9f5b6373f3,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0.4000000000000001,0.725,0.6916666666666668
CSIL,csil_official_repo,rx_3_19__seed_713105__new_1__csil_official_repo__k_5,3-19,713105,1,5,3,18c0045a8860ab334121d7a24ee4f0bfcbd2aa0ea04ee51f10bbaa642a78f168,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0.4000000000000001,0.725,0.7861111111111111
CSIL,csil_official_repo,rx_3_19__seed_713105__new_1__csil_official_repo__k_10,3-19,713105,1,10,3,16c4baff6855e34acbc16abfb73dbdc6a3f0384c3b1afa68ddcec820ed572cfb,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0.4000000000000001,0.725,0.8166666666666668
CSIL,csil_official_repo,rx_3_19__seed_713105__new_1__csil_official_repo__k_20,3-19,713105,1,20,3,861ac8f759958a7c13a7c3c183ee74c1f9a2564c614c1a966c8674199e9398da,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0.4000000000000001,0.725,0.8138888888888888
CSIL,csil_official_repo,rx_3_19__seed_713105__new_3__csil_official_repo__k_1,3-19,713105,3,1,3,e2d23972556c310f6a48fb007da1da73b5bdcfcc72c131996af8d73556c86412,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0.4000000000000001,0.725,0.6472222222222223
CSIL,csil_official_repo,rx_3_19__seed_713105__new_3__csil_official_repo__k_5,3-19,713105,3,5,3,e20d79dc99d01887e895396bafcc1646806bf8a003353e988b901c2c9deffa26,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0.4000000000000001,0.725,0.7611111111111111
CSIL,csil_official_repo,rx_3_19__seed_713105__new_3__csil_official_repo__k_10,3-19,713105,3,10,3,3feca7fa40223b7b2d7d020e96b80aa453dd3557fb8832230003ea1429c4b5b4,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0.4000000000000001,0.725,0.7861111111111111
CSIL,csil_official_repo,rx_3_19__seed_713105__new_3__csil_official_repo__k_20,3-19,713105,3,20,3,33b39b85b16ece0258653fb7a05ce71641ed106818036a294fdad983dad0ee36,0.7333333333333333,0.0,0.3444444444444444,0.0,0.7333333333333333,0.0,0.725,0.7805555555555556
CSIL,csil_official_repo,rx_3_19__seed_713105__new_20__csil_official_repo__k_1,3-19,713105,20,1,3,244079cef8dbb733142471e528cab6103cb2bc392916bfd7f1b746cc34a7206e,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0.4000000000000001,0.725,0.47222222222222227
CSIL,csil_official_repo,rx_3_19__seed_713105__new_20__csil_official_repo__k_5,3-19,713105,20,5,3,da4385fcd4a44486fa05f2b2d8c88670ef9980dec35542a14a7f1de19f4a65e3,0.7333333333333333,0.0,0.05333333333333334,0.0,0.7333333333333333,0.0,0.725,0.6194444444444445
CSIL,csil_official_repo,rx_3_19__seed_713105__new_20__csil_official_repo__k_10,3-19,713105,20,10,3,61365f2e9f9fe0c57f8a81e0d746c5fc30f9aebd484b3c9f1486020bbd01b80c,0.7333333333333333,0.0,0.05416666666666667,0.0,0.7333333333333333,0.0,0.725,0.638888888888889
CSIL,csil_official_repo,rx_3_19__seed_713105__new_20__csil_official_repo__k_20,3-19,713105,20,20,3,fdfe3785f9bad1b9afb23915cb88b292d3bc5a1c0c015ac8d570d20ddc491d99,0.7333333333333333,0.25,0.065,0.1024586890935263,0.48333333333333334,0.0,0.725,0.7111111111111111
CSIL,csil_official_repo,rx_7_14__seed_713101__new_1__csil_official_repo__k_1,7-14,713101,1,1,3,48d80f930ef52ff1225f6c67f504ca1adf4bf0f90615d39a27efecd40c609b30,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713101__new_1__csil_official_repo__k_5,7-14,713101,1,5,3,14b43b43a958c221fba5d13706b7c6587fa633b9f858624d64a81636cd0afc9e,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713101__new_1__csil_official_repo__k_10,7-14,713101,1,10,3,3b80e9399f1646fdc33926b1c8bdfd3aada2b2bac5272358dfb3c7be09158ad5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713101__new_1__csil_official_repo__k_20,7-14,713101,1,20,3,7f54b4e33ed6f113705bfddf82a68da72d344ee27e0236d0b8e25a454a6cfc88,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713101__new_3__csil_official_repo__k_1,7-14,713101,3,1,3,1f6640a6b98403cb052f5bee6d0b3324128fa0dcacefd91d558fcb6b66ae0e7e,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713101__new_3__csil_official_repo__k_5,7-14,713101,3,5,3,6b250417c59998926f9baa1d8680d3af10654b549c99592e4b2ace2f1e338d96,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713101__new_3__csil_official_repo__k_10,7-14,713101,3,10,3,5bbb7a8d3b59a6807386ecaf32e01c46353424918917f32480016c42a4e79d11,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713101__new_3__csil_official_repo__k_20,7-14,713101,3,20,3,dfe6212cfc99255d9152432ce94ec573a274fa281fc3d38c161a79391f2003bd,1.0,0.0,0.4222222222222222,0.0,1.0,0.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713101__new_20__csil_official_repo__k_1,7-14,713101,20,1,3,67cf58d53f5b709775bbdbe5d7b3a45047e776da5a6f6012859c08b9f2081f14,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9222222222222222
CSIL,csil_official_repo,rx_7_14__seed_713101__new_20__csil_official_repo__k_5,7-14,713101,20,5,3,9b6e17c577d1a5b67693b1131d99b79f164dc07bf9468daac0e540ae410bd703,1.0,0.0,0.0525,0.0,1.0,0.0,1.0,0.9722222222222222
CSIL,csil_official_repo,rx_7_14__seed_713101__new_20__csil_official_repo__k_10,7-14,713101,20,10,3,35174e6196498ed58769d16e056ac0ee2da508a3afb6fbe8fe5ce066b056f42f,1.0,0.18055555555555555,0.059166666666666666,0.06651122837157934,0.8194444444444445,0.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713101__new_20__csil_official_repo__k_20,7-14,713101,20,20,3,10a1677caa10255241b490a94861c9e28692ebf41b6e482cdd7e9dcf7c521af4,1.0,0.8472222222222222,0.065,0.11971021434347584,0.1527777777777778,0.6666666666666666,1.0,0.986111111111111
CSIL,csil_official_repo,rx_7_14__seed_713102__new_1__csil_official_repo__k_1,7-14,713102,1,1,3,52e5246f46649aaee831df2e3ffb6042ba61ac66e8c1b568821a335b537da3ee,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9888888888888889
CSIL,csil_official_repo,rx_7_14__seed_713102__new_1__csil_official_repo__k_5,7-14,713102,1,5,3,ec364f80fe9f050c9470b69106075cf7e70b7f34c6a9762a84d95505b8304d67,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713102__new_1__csil_official_repo__k_10,7-14,713102,1,10,3,76ab72962e027f04f1790e2b0a44b11db13688c01c84a263ad6bfb6f8a04ec1f,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713102__new_1__csil_official_repo__k_20,7-14,713102,1,20,3,3640be0267931c2f04ffcab6c3f0095102524ccb7e2311ad16e8559ad6c2ff1e,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713102__new_3__csil_official_repo__k_1,7-14,713102,3,1,3,38bdb265152ac2506dd03a9069b1b879637ec5f45145bc89b4a811ad2d580cb6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9861111111111112
CSIL,csil_official_repo,rx_7_14__seed_713102__new_3__csil_official_repo__k_5,7-14,713102,3,5,3,14eca7277f18e51427b1fbae701b5c1f8316df01d389d74df3ed7a4f60d6a48e,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713102__new_3__csil_official_repo__k_10,7-14,713102,3,10,3,a2bd7691dc64c8e51333d048466a4906759585a630f01e69ddb98a7de8881182,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713102__new_3__csil_official_repo__k_20,7-14,713102,3,20,3,cb85e185e3639f3954f2660933d587d726eeacebafbe844ccdc90bc67b3eda3a,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713102__new_20__csil_official_repo__k_1,7-14,713102,20,1,3,a387d946a87a0a0fa0fd00419aa653b907b538051db52ebdfcb1c2daa0717600,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9416666666666668
CSIL,csil_official_repo,rx_7_14__seed_713102__new_20__csil_official_repo__k_5,7-14,713102,20,5,3,f9c0f4752a25fccdfeb56862a3246a657c3fd69bd4061d9505bf2f57f51b3056,1.0,0.0,0.04833333333333334,0.0,1.0,0.0,1.0,0.9638888888888889
CSIL,csil_official_repo,rx_7_14__seed_713102__new_20__csil_official_repo__k_10,7-14,713102,20,10,3,73d9511dab32cb9ca4f919490770c288e4dd1dc24af378dfd59f2a270d7a52f2,1.0,0.08333333333333333,0.05833333333333333,0.049468749561385035,0.9166666666666666,0.0,1.0,0.9916666666666667
CSIL,csil_official_repo,rx_7_14__seed_713102__new_20__csil_official_repo__k_20,7-14,713102,20,20,3,347af393a0cbac6693a9371a6d647cff8438b143c8260bc4b18f15a99b884743,1.0,0.8444444444444444,0.06,0.1094475626355319,0.15555555555555556,0.5833333333333334,1.0,0.9861111111111112
CSIL,csil_official_repo,rx_7_14__seed_713103__new_1__csil_official_repo__k_1,7-14,713103,1,1,3,6bb51d034dc9c5dbd61d4925fc0fea5ad76ff2fcc264e4d7bf568445dace357c,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.9499999999999998,0.9916666666666667,0.986111111111111
CSIL,csil_official_repo,rx_7_14__seed_713103__new_1__csil_official_repo__k_5,7-14,713103,1,5,3,22eb0f2ced9db41fbadb7fd347ec2d2069b646b40713c2b177e5c59f021b03df,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.9499999999999998,0.9916666666666667,0.9916666666666667
CSIL,csil_official_repo,rx_7_14__seed_713103__new_1__csil_official_repo__k_10,7-14,713103,1,10,3,9d5fc0066fd02f75a419a5d224b70d678ea014c61914634acbbc84a992a2c902,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.9499999999999998,0.9916666666666667,0.9916666666666667
CSIL,csil_official_repo,rx_7_14__seed_713103__new_1__csil_official_repo__k_20,7-14,713103,1,20,3,c66f1bc5bf1515ab023d78a7c944e56f27842ccce17e21da3ececf497d5aa4d0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.9499999999999998,0.9916666666666667,0.9916666666666667
CSIL,csil_official_repo,rx_7_14__seed_713103__new_3__csil_official_repo__k_1,7-14,713103,3,1,3,ae2102ab04834f57ad0563827e65fa2e76b0405f66fa8be53a1bb50a2235e0ad,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.9499999999999998,0.9916666666666667,0.9805555555555555
CSIL,csil_official_repo,rx_7_14__seed_713103__new_3__csil_official_repo__k_5,7-14,713103,3,5,3,0846cd64576a9586a96f452d39f9d2429d3b10a2ad657799584514fbda592426,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.9499999999999998,0.9916666666666667,0.9833333333333334
CSIL,csil_official_repo,rx_7_14__seed_713103__new_3__csil_official_repo__k_10,7-14,713103,3,10,3,2bf696bff70cd8ba4d4f69b7c4540e1d2451bd93e0a8c8ace858ec762b08fc87,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.9499999999999998,0.9916666666666667,0.9833333333333334
CSIL,csil_official_repo,rx_7_14__seed_713103__new_3__csil_official_repo__k_20,7-14,713103,3,20,3,5ee34642be00b06e4df6514379e496765f0c24b6a6beeee16803bec1260f2cc2,0.9916666666666667,0.0,0.3333333333333333,0.0,0.9916666666666667,0.0,0.9916666666666667,0.9805555555555555
CSIL,csil_official_repo,rx_7_14__seed_713103__new_20__csil_official_repo__k_1,7-14,713103,20,1,3,0d7ea8653c0695a53823ddb54f11089e349e6c2d279df60412145706ca0c9564,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.9499999999999998,0.9916666666666667,0.9416666666666668
CSIL,csil_official_repo,rx_7_14__seed_713103__new_20__csil_official_repo__k_5,7-14,713103,20,5,3,655ca61f2f5c136d4df4045da013a2f1b3f7dd4179ffa8ce24d8534edd235b0c,0.9916666666666667,0.016666666666666666,0.04833333333333334,0.01666666666666667,0.975,0.0,0.9916666666666667,0.9416666666666668
CSIL,csil_official_repo,rx_7_14__seed_713103__new_20__csil_official_repo__k_10,7-14,713103,20,10,3,bfc6521f3a5b01cd139d5a65006f9c2d4f841141bbc4c41d58f2fa50c79c4a17,0.9916666666666667,0.08333333333333333,0.05333333333333334,0.04889683959451401,0.9083333333333333,0.0,0.9916666666666667,0.9694444444444444
CSIL,csil_official_repo,rx_7_14__seed_713103__new_20__csil_official_repo__k_20,7-14,713103,20,20,3,d3508f22c584bd91e702de5b66b736872d016d7478f1cb88c5a6a35b44e0c90d,0.9916666666666667,0.6638888888888889,0.0625,0.11067930336770065,0.3277777777777778,0.36666666666666664,0.9916666666666667,0.9611111111111111
CSIL,csil_official_repo,rx_7_14__seed_713104__new_1__csil_official_repo__k_1,7-14,713104,1,1,3,67ea486ac8de947ebc1693a251c7dcf8eaefcf363d1a7225aea009895f6e7597,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.9499999999999998,0.9916666666666667,0.9916666666666667
CSIL,csil_official_repo,rx_7_14__seed_713104__new_1__csil_official_repo__k_5,7-14,713104,1,5,3,17b61ba0c30554a127bee8cb86ff091a50da171e5aaa085297583fbdc665bdfe,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.9499999999999998,0.9916666666666667,0.986111111111111
CSIL,csil_official_repo,rx_7_14__seed_713104__new_1__csil_official_repo__k_10,7-14,713104,1,10,3,dfdae86c9edd505071679e2dbfc5087354e9f6908e8b517b65dc1c1bdbfb08f4,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.9499999999999998,0.9916666666666667,0.9888888888888889
CSIL,csil_official_repo,rx_7_14__seed_713104__new_1__csil_official_repo__k_20,7-14,713104,1,20,3,599ea49926877d0f161570ccb3065d0c15b27da2f48021904b0cd3abaf217d18,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.9499999999999998,0.9916666666666667,0.9888888888888889
CSIL,csil_official_repo,rx_7_14__seed_713104__new_3__csil_official_repo__k_1,7-14,713104,3,1,3,57dc5243398b90d3bed3dc4f64583420581c29aa4fcc1a7c37db95a72af38947,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.9499999999999998,0.9916666666666667,0.9888888888888889
CSIL,csil_official_repo,rx_7_14__seed_713104__new_3__csil_official_repo__k_5,7-14,713104,3,5,3,8fcc46dcc756f6279f9f884d849d2be30a6651dfc73ebf6e9a2cca65b1ff7702,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.9499999999999998,0.9916666666666667,0.9833333333333333
CSIL,csil_official_repo,rx_7_14__seed_713104__new_3__csil_official_repo__k_10,7-14,713104,3,10,3,f8a58f4da118773a1ce6022dc163415b5950ec82c0c30b2f085eff37012ca401,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.9499999999999998,0.9916666666666667,0.9833333333333333
CSIL,csil_official_repo,rx_7_14__seed_713104__new_3__csil_official_repo__k_20,7-14,713104,3,20,3,296004d1a6e080faa3e792fb8c8aff68cdfc530ae0cdcf185c69490d2353aaed,0.9916666666666667,0.0,0.3666666666666667,0.0,0.9916666666666667,0.0,0.9916666666666667,0.9833333333333333
CSIL,csil_official_repo,rx_7_14__seed_713104__new_20__csil_official_repo__k_1,7-14,713104,20,1,3,f652535e7f1b12e0003b6261e8b20b7ceedbe56c04d50db25fc726710bbb7d48,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.9499999999999998,0.9916666666666667,0.8361111111111111
CSIL,csil_official_repo,rx_7_14__seed_713104__new_20__csil_official_repo__k_5,7-14,713104,20,5,3,05dae37cb4977e5146a2758f56826cf15f5d2c22a2ccee335229e4572d6418b8,0.9916666666666667,0.05555555555555555,0.05416666666666667,0.037575757575757575,0.9361111111111112,0.0,0.9916666666666667,0.9500000000000001
CSIL,csil_official_repo,rx_7_14__seed_713104__new_20__csil_official_repo__k_10,7-14,713104,20,10,3,eef571026618d88e801d470402f5e4b32ba748c3804688c900406fc13a002c5d,0.9916666666666667,0.18055555555555555,0.059166666666666666,0.08322443116768811,0.8111111111111112,0.0,0.9916666666666667,0.9638888888888889
CSIL,csil_official_repo,rx_7_14__seed_713104__new_20__csil_official_repo__k_20,7-14,713104,20,20,3,52dac14470bd90ee8cf81b9d1803f822d3c1b0ac03fb0d30172e59aa4723d2aa,0.9916666666666667,0.8527777777777779,0.06333333333333334,0.11597382648073895,0.13888888888888892,0.5499999999999999,0.9916666666666667,0.9527777777777778
CSIL,csil_official_repo,rx_7_14__seed_713105__new_1__csil_official_repo__k_1,7-14,713105,1,1,3,4fbbf34b3ccf1f201e10c3906dd62eeeb8fe947a18501c21b955e55add05a13e,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_1__csil_official_repo__k_5,7-14,713105,1,5,3,25e50666c2ebec0fa89be00daf24bb5ae197fe0e00265a7db3c79cca06326a3b,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_1__csil_official_repo__k_10,7-14,713105,1,10,3,0853275c775b7f1f96b5f79e18e51e8f23e9259de32b60e913ff94822e11d188,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_1__csil_official_repo__k_20,7-14,713105,1,20,3,abd6ff9dff2e651b77d03f5f750fd30f24cbebbf2bb7f5f0bd19b44dd930b073,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_3__csil_official_repo__k_1,7-14,713105,3,1,3,f4af91de6c6b84ddca19497eb6c2cc721aa4d37bf334a2072c9ce66dcca31395,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9972222222222222
CSIL,csil_official_repo,rx_7_14__seed_713105__new_3__csil_official_repo__k_5,7-14,713105,3,5,3,b6f6d6cc3bd6f1829e45872a722c0c375ce57ca59cec056fec2a7222e813f2d7,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_3__csil_official_repo__k_10,7-14,713105,3,10,3,5a9dbf98a954c99c0fb4fe98de7e6f788e3162ecdd2cc5b99fe0939c281ad6a0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9944444444444445
CSIL,csil_official_repo,rx_7_14__seed_713105__new_3__csil_official_repo__k_20,7-14,713105,3,20,3,b6f1b84c2d58e5492aa05b329acfa2f9e805686fe7625c0552570955d9359e31,1.0,0.002777777777777778,0.3333333333333333,0.0054200542005420045,0.9972222222222222,0.0,1.0,0.9916666666666667
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_1,7-14,713105,20,1,3,828692db487d4c0b8bbfa1f1b5fd798b80c87e405bcf173ab0ca046c7d913fbc,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8555555555555555
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_5,7-14,713105,20,5,3,b01291b2321a3df4920f69e46ff7c5a3c397b8b1df490a8b31a93412f0912e1e,1.0,0.002777777777777778,0.05000000000000001,0.004761904761904762,0.9972222222222222,0.0,1.0,0.9222222222222222
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_10,7-14,713105,20,10,3,16e0970c815386a0c0cd47938868ddb6e683cc01357accc0d5479589b347b8a9,1.0,0.027777777777777776,0.057499999999999996,0.01948051948051948,0.9722222222222222,0.0,1.0,0.9777777777777777
