k,old_bias,target_new,target_unknown,old_acc,min_old,seen_new_acc,min_seen,known_vs_unknown_auroc,unknown_fpr95_known,known_avg,known_floor,stage_score
10,0.08,"10-10,11-10,18-5,2-5,8-3","19-3,2-13,3-8,4-10,8-18",0.9333333333333333,0.85,0.1,0.0,0.6380681818181818,0.88,0.5166666666666667,0.0,0.1
10,0.1,"10-10,11-10,18-5,2-5,8-3","19-3,2-13,3-8,4-10,8-18",0.9333333333333333,0.85,0.09,0.0,0.637090909090909,0.88,0.5116666666666667,0.0,0.09
10,0.15,"10-10,11-10,18-5,2-5,8-3","19-3,2-13,3-8,4-10,8-18",0.9333333333333333,0.85,0.05,0.0,0.6357727272727273,0.89,0.4916666666666667,0.0,0.05
10,0.2,"10-10,11-10,18-5,2-5,8-3","19-3,2-13,3-8,4-10,8-18",0.9333333333333333,0.85,0.02,0.0,0.6357727272727273,0.88,0.4766666666666667,0.0,0.02
10,0.3,"10-10,11-10,18-5,2-5,8-3","19-3,2-13,3-8,4-10,8-18",0.9333333333333333,0.85,0.02,0.0,0.6353636363636364,0.88,0.4766666666666667,0.0,0.02
10,0.0,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.7916666666666666,0.15,0.41,0.3,0.7315454545454545,0.86,0.6008333333333333,0.15,0.14
10,0.01,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.8166666666666667,0.3,0.38,0.3,0.7221818181818181,0.86,0.5983333333333334,0.3,0.14
10,0.02,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.8666666666666667,0.6,0.31,0.1,0.7111363636363637,0.87,0.5883333333333334,0.1,0.13
10,0.04,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.9083333333333333,0.8,0.17,0.05,0.699590909090909,0.89,0.5391666666666667,0.05,0.10999999999999999
10,0.06,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.9333333333333333,0.85,0.11,0.0,0.6968636363636364,0.89,0.5216666666666667,0.0,0.10999999999999999
10,0.08,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.9333333333333333,0.85,0.07,0.0,0.6952272727272727,0.89,0.5016666666666667,0.0,0.07
10,0.1,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.9333333333333333,0.85,0.06,0.0,0.6941818181818182,0.89,0.4966666666666667,0.0,0.06
10,0.15,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.9333333333333333,0.85,0.02,0.0,0.6923636363636364,0.89,0.4766666666666667,0.0,0.02
10,0.2,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.9333333333333333,0.85,0.0,0.0,0.6920909090909091,0.89,0.4666666666666667,0.0,0.0
10,0.3,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.9333333333333333,0.85,0.0,0.0,0.6920909090909091,0.89,0.4666666666666667,0.0,0.0
10,0.0,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.8083333333333333,0.25,0.41,0.3,0.7027727272727273,0.88,0.6091666666666666,0.25,0.12
10,0.01,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.8416666666666667,0.45,0.38,0.3,0.7026363636363636,0.88,0.6108333333333333,0.3,0.12
10,0.02,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.8833333333333333,0.7,0.3,0.1,0.6976363636363636,0.88,0.5916666666666667,0.1,0.12
10,0.04,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.925,0.85,0.17,0.05,0.6892727272727273,0.87,0.5475,0.05,0.13
10,0.06,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.925,0.85,0.12,0.0,0.6874090909090909,0.87,0.5225,0.0,0.12
10,0.08,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.925,0.85,0.1,0.0,0.6858181818181818,0.87,0.5125000000000001,0.0,0.1
10,0.1,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.925,0.85,0.09,0.0,0.6847272727272727,0.87,0.5075000000000001,0.0,0.09
10,0.15,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.925,0.85,0.07,0.0,0.6822272727272727,0.87,0.49750000000000005,0.0,0.07
10,0.2,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.925,0.85,0.05,0.0,0.6812272727272727,0.91,0.48750000000000004,0.0,0.05
10,0.3,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.9333333333333333,0.85,0.02,0.0,0.6807272727272727,0.91,0.4766666666666667,0.0,0.02
10,0.0,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.7083333333333334,0.2,0.51,0.3,0.73,0.86,0.6091666666666666,0.2,0.14
10,0.01,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.7416666666666667,0.2,0.48,0.3,0.7298181818181818,0.85,0.6108333333333333,0.2,0.15000000000000002
10,0.02,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.7916666666666666,0.25,0.39,0.1,0.7228636363636364,0.86,0.5908333333333333,0.1,0.14
10,0.04,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.9333333333333333,0.85,0.15,0.05,0.7180909090909091,0.85,0.5416666666666666,0.05,0.15
10,0.06,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.9333333333333333,0.85,0.07,0.0,0.7169090909090909,0.84,0.5016666666666667,0.0,0.07
10,0.08,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.9333333333333333,0.85,0.05,0.0,0.7153636363636363,0.84,0.4916666666666667,0.0,0.05
10,0.1,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.9333333333333333,0.85,0.04,0.0,0.7142727272727273,0.84,0.4866666666666667,0.0,0.04
10,0.15,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.9333333333333333,0.85,0.02,0.0,0.712590909090909,0.85,0.4766666666666667,0.0,0.02
10,0.2,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.9333333333333333,0.85,0.0,0.0,0.7122727272727273,0.85,0.4666666666666667,0.0,0.0
10,0.3,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.9333333333333333,0.85,0.0,0.0,0.7122727272727273,0.85,0.4666666666666667,0.0,0.0
10,0.0,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.7833333333333333,0.15,0.43,0.3,0.6570909090909091,0.9,0.6066666666666667,0.15,0.09999999999999998
10,0.01,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.8083333333333333,0.3,0.4,0.3,0.651090909090909,0.9,0.6041666666666667,0.3,0.09999999999999998
10,0.02,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.8583333333333333,0.6,0.33,0.1,0.6425454545454545,0.9,0.5941666666666666,0.1,0.09999999999999998
10,0.04,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.9,0.8,0.18,0.05,0.6356818181818182,0.89,0.54,0.05,0.10999999999999999
10,0.06,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.925,0.85,0.14,0.0,0.6344545454545455,0.88,0.5325,0.0,0.12
10,0.08,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.925,0.85,0.11,0.0,0.6335454545454545,0.88,0.5175000000000001,0.0,0.11
10,0.1,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.925,0.85,0.1,0.0,0.6327272727272727,0.9,0.5125000000000001,0.0,0.09999999999999998
10,0.15,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.925,0.85,0.06,0.0,0.6313636363636363,0.91,0.49250000000000005,0.0,0.06
10,0.2,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.925,0.85,0.05,0.0,0.6306363636363637,0.91,0.48750000000000004,0.0,0.05
10,0.3,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.9333333333333333,0.85,0.02,0.0,0.6301818181818182,0.91,0.4766666666666667,0.0,0.02
10,0.0,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.6833333333333333,0.15,0.54,0.35,0.6780909090909091,0.87,0.6116666666666667,0.15,0.13
10,0.01,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.7083333333333334,0.15,0.51,0.35,0.6727272727272727,0.88,0.6091666666666666,0.15,0.12
10,0.02,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.7666666666666667,0.2,0.43,0.1,0.6648636363636363,0.88,0.5983333333333334,0.1,0.12
10,0.04,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.9083333333333333,0.8,0.17,0.05,0.6651363636363636,0.87,0.5391666666666667,0.05,0.13
10,0.06,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.9333333333333333,0.85,0.1,0.0,0.6645454545454546,0.86,0.5166666666666667,0.0,0.1
10,0.08,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.9333333333333333,0.85,0.07,0.0,0.6636363636363637,0.86,0.5016666666666667,0.0,0.07
10,0.1,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.9333333333333333,0.85,0.05,0.0,0.6628181818181819,0.86,0.4916666666666667,0.0,0.05
10,0.15,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.9333333333333333,0.85,0.01,0.0,0.6618181818181819,0.87,0.4716666666666667,0.0,0.01
10,0.2,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.9333333333333333,0.85,0.0,0.0,0.6617272727272727,0.87,0.4666666666666667,0.0,0.0
10,0.3,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.9333333333333333,0.85,0.0,0.0,0.6617272727272727,0.87,0.4666666666666667,0.0,0.0
10,0.0,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.7,0.2,0.53,0.3,0.658,0.89,0.615,0.2,0.10999999999999999
10,0.01,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.7333333333333333,0.2,0.5,0.3,0.6607272727272727,0.89,0.6166666666666667,0.2,0.10999999999999999
10,0.02,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.7833333333333333,0.25,0.41,0.1,0.6554090909090909,0.87,0.5966666666666667,0.1,0.13
10,0.04,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.925,0.85,0.16,0.05,0.6551818181818182,0.86,0.5425,0.05,0.14
10,0.06,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.925,0.85,0.1,0.0,0.6552272727272728,0.86,0.5125000000000001,0.0,0.1
10,0.08,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.925,0.85,0.09,0.0,0.6541363636363636,0.86,0.5075000000000001,0.0,0.09
10,0.1,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.925,0.85,0.08,0.0,0.6532272727272728,0.86,0.5025000000000001,0.0,0.08
10,0.15,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.925,0.85,0.06,0.0,0.6516818181818181,0.86,0.49250000000000005,0.0,0.06
10,0.2,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.925,0.85,0.05,0.0,0.651,0.88,0.48750000000000004,0.0,0.05
10,0.3,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.9333333333333333,0.85,0.02,0.0,0.6504545454545455,0.88,0.4766666666666667,0.0,0.02
10,0.0,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.8,0.25,0.39,0.2,0.5841818181818181,0.85,0.595,0.2,0.15000000000000002
10,0.01,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.8333333333333334,0.45,0.36,0.2,0.5837727272727272,0.85,0.5966666666666667,0.2,0.15000000000000002
10,0.02,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.875,0.7,0.28,0.05,0.5827727272727272,0.85,0.5775,0.05,0.15000000000000002
10,0.04,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.925,0.8,0.18,0.0,0.5795454545454546,0.85,0.5525,0.0,0.15000000000000002
10,0.06,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.925,0.8,0.16,0.0,0.5792727272727273,0.87,0.5425,0.0,0.13
10,0.08,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.925,0.8,0.13,0.0,0.5792954545454545,0.87,0.5275000000000001,0.0,0.13
10,0.1,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.9333333333333333,0.85,0.12,0.0,0.5790454545454545,0.88,0.5266666666666666,0.0,0.12
10,0.15,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.9333333333333333,0.85,0.08,0.0,0.5794090909090909,0.88,0.5066666666666667,0.0,0.08
10,0.2,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.9333333333333333,0.85,0.05,0.0,0.579,0.87,0.4916666666666667,0.0,0.05
10,0.3,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.9333333333333333,0.85,0.02,0.0,0.5785,0.87,0.4766666666666667,0.0,0.02
10,0.0,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.8083333333333333,0.25,0.38,0.2,0.6765454545454546,0.8,0.5941666666666667,0.2,0.19999999999999996
10,0.01,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.8416666666666667,0.45,0.35,0.2,0.6729090909090909,0.8,0.5958333333333333,0.2,0.19999999999999996
10,0.02,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.8833333333333333,0.7,0.27,0.05,0.6691363636363636,0.8,0.5766666666666667,0.05,0.19999999999999996
10,0.04,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.925,0.8,0.17,0.0,0.6615454545454545,0.81,0.5475,0.0,0.17
10,0.06,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.925,0.8,0.13,0.0,0.6591818181818182,0.82,0.5275000000000001,0.0,0.13
10,0.08,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.925,0.8,0.1,0.0,0.6582727272727272,0.83,0.5125000000000001,0.0,0.1
10,0.1,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.9333333333333333,0.85,0.09,0.0,0.6575454545454545,0.84,0.5116666666666667,0.0,0.09
10,0.15,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.9333333333333333,0.85,0.06,0.0,0.6561818181818182,0.83,0.4966666666666667,0.0,0.06
10,0.2,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.9333333333333333,0.85,0.03,0.0,0.6558636363636363,0.83,0.4816666666666667,0.0,0.03
10,0.3,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.9333333333333333,0.85,0.0,0.0,0.6556363636363637,0.83,0.4666666666666667,0.0,0.0
10,0.0,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.7916666666666666,0.15,0.38,0.2,0.6285909090909091,0.81,0.5858333333333333,0.15,0.18999999999999995
10,0.01,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.8166666666666667,0.3,0.35,0.2,0.6202272727272727,0.81,0.5833333333333333,0.2,0.18999999999999995
10,0.02,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.8666666666666667,0.6,0.28,0.05,0.6139545454545454,0.81,0.5733333333333334,0.05,0.18999999999999995
10,0.04,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.9083333333333333,0.8,0.16,0.0,0.6073636363636363,0.81,0.5341666666666667,0.0,0.16
10,0.06,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.925,0.8,0.13,0.0,0.6056363636363636,0.83,0.5275000000000001,0.0,0.13
10,0.08,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.925,0.8,0.09,0.0,0.6055454545454545,0.84,0.5075000000000001,0.0,0.09
10,0.1,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.9333333333333333,0.85,0.08,0.0,0.6054090909090909,0.85,0.5066666666666667,0.0,0.08
10,0.15,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.9333333333333333,0.85,0.04,0.0,0.6055909090909091,0.86,0.4866666666666667,0.0,0.04
10,0.2,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.9333333333333333,0.85,0.03,0.0,0.6052727272727273,0.86,0.4816666666666667,0.0,0.03
10,0.3,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.9333333333333333,0.85,0.0,0.0,0.6050909090909091,0.86,0.4666666666666667,0.0,0.0
10,0.0,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.8,0.25,0.38,0.2,0.6000454545454545,0.85,0.5900000000000001,0.2,0.15000000000000002
10,0.01,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.8333333333333334,0.45,0.35,0.2,0.6000909090909091,0.85,0.5916666666666667,0.2,0.15000000000000002
10,0.02,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.875,0.7,0.27,0.05,0.5990909090909091,0.85,0.5725,0.05,0.15000000000000002
10,0.04,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.9166666666666666,0.8,0.16,0.0,0.5959545454545454,0.86,0.5383333333333333,0.0,0.14
10,0.06,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.9166666666666666,0.8,0.14,0.0,0.5954545454545455,0.86,0.5283333333333333,0.0,0.14
10,0.08,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.9166666666666666,0.8,0.12,0.0,0.5956363636363636,0.86,0.5183333333333333,0.0,0.12
10,0.1,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.925,0.85,0.11,0.0,0.5957272727272728,0.86,0.5175000000000001,0.0,0.11
10,0.15,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.925,0.85,0.09,0.0,0.5955,0.85,0.5075000000000001,0.0,0.09
10,0.2,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.925,0.85,0.08,0.0,0.5944090909090909,0.87,0.5025000000000001,0.0,0.08
10,0.3,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.9333333333333333,0.85,0.02,0.0,0.5937727272727272,0.87,0.4766666666666667,0.0,0.02
10,0.0,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.7,0.15,0.48,0.2,0.6551363636363636,0.79,0.59,0.15,0.20999999999999996
10,0.01,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.7333333333333333,0.15,0.45,0.2,0.6459545454545454,0.79,0.5916666666666667,0.15,0.20999999999999996
10,0.02,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.7833333333333333,0.2,0.36,0.05,0.6345,0.79,0.5716666666666667,0.05,0.20999999999999996
10,0.04,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.925,0.8,0.14,0.0,0.6265,0.79,0.5325,0.0,0.14
10,0.06,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.925,0.8,0.09,0.0,0.6256363636363637,0.81,0.5075000000000001,0.0,0.09
10,0.08,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.925,0.8,0.07,0.0,0.6257727272727273,0.82,0.49750000000000005,0.0,0.07
10,0.1,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.9333333333333333,0.85,0.06,0.0,0.6256818181818182,0.82,0.4966666666666667,0.0,0.06
10,0.15,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.9333333333333333,0.85,0.04,0.0,0.6259545454545454,0.82,0.4866666666666667,0.0,0.04
10,0.2,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.9333333333333333,0.85,0.03,0.0,0.6255,0.82,0.4816666666666667,0.0,0.03
10,0.3,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.9333333333333333,0.85,0.0,0.0,0.6252727272727273,0.82,0.4666666666666667,0.0,0.0
10,0.0,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.8,0.25,0.4,0.2,0.6431818181818182,0.84,0.6000000000000001,0.2,0.16000000000000003
10,0.01,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.8333333333333334,0.45,0.37,0.2,0.6453181818181818,0.84,0.6016666666666667,0.2,0.16000000000000003
10,0.02,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.875,0.7,0.29,0.1,0.6455909090909091,0.84,0.5825,0.1,0.16000000000000003
10,0.04,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.925,0.8,0.19,0.05,0.6415,0.84,0.5575,0.05,0.16000000000000003
10,0.06,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.925,0.8,0.15,0.0,0.6406363636363637,0.86,0.5375,0.0,0.14
10,0.08,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.925,0.8,0.13,0.0,0.6396590909090909,0.86,0.5275000000000001,0.0,0.13
10,0.1,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.9333333333333333,0.85,0.13,0.0,0.6385909090909091,0.87,0.5316666666666667,0.0,0.13
10,0.15,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.9333333333333333,0.85,0.09,0.0,0.6365454545454545,0.89,0.5116666666666667,0.0,0.09
10,0.2,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.9333333333333333,0.85,0.04,0.0,0.636,0.88,0.4866666666666667,0.0,0.04
10,0.3,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.9333333333333333,0.85,0.02,0.0,0.635090909090909,0.88,0.4766666666666667,0.0,0.02
10,0.0,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.7833333333333333,0.15,0.42,0.2,0.5981818181818181,0.85,0.6016666666666667,0.15,0.15000000000000002
10,0.01,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.8083333333333333,0.3,0.39,0.2,0.5948181818181818,0.85,0.5991666666666666,0.2,0.15000000000000002
10,0.02,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.8583333333333333,0.6,0.32,0.2,0.5923636363636363,0.85,0.5891666666666666,0.2,0.15000000000000002
10,0.04,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.9083333333333333,0.8,0.2,0.05,0.5891818181818181,0.87,0.5541666666666667,0.05,0.13
10,0.06,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.925,0.8,0.17,0.0,0.5881363636363637,0.87,0.5475,0.0,0.13
10,0.08,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.925,0.8,0.12,0.0,0.5871363636363637,0.88,0.5225,0.0,0.12
10,0.1,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.9333333333333333,0.85,0.12,0.0,0.5864545454545455,0.88,0.5266666666666666,0.0,0.12
10,0.15,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.9333333333333333,0.85,0.07,0.0,0.5852272727272727,0.9,0.5016666666666667,0.0,0.07
10,0.2,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.9333333333333333,0.85,0.04,0.0,0.5848181818181818,0.89,0.4866666666666667,0.0,0.04
10,0.3,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.9333333333333333,0.85,0.02,0.0,0.5843636363636364,0.89,0.4766666666666667,0.0,0.02
10,0.0,"10-10,11-10,19-3,2-5,8-18","18-5,2-13,3-8,4-10,8-3",0.8,0.25,0.42,0.2,0.5716363636363636,0.89,0.61,0.2,0.10999999999999999
10,0.01,"10-10,11-10,19-3,2-5,8-18","18-5,2-13,3-8,4-10,8-3",0.8333333333333334,0.45,0.39,0.2,0.5765454545454546,0.89,0.6116666666666667,0.2,0.10999999999999999
10,0.02,"10-10,11-10,19-3,2-5,8-18","18-5,2-13,3-8,4-10,8-3",0.875,0.7,0.31,0.2,0.5788636363636364,0.89,0.5925,0.2,0.10999999999999999
10,0.04,"10-10,11-10,19-3,2-5,8-18","18-5,2-13,3-8,4-10,8-3",0.9166666666666666,0.8,0.2,0.05,0.578,0.89,0.5583333333333333,0.05,0.10999999999999999
10,0.06,"10-10,11-10,19-3,2-5,8-18","18-5,2-13,3-8,4-10,8-3",0.9166666666666666,0.8,0.18,0.0,0.5775,0.89,0.5483333333333333,0.0,0.10999999999999999
10,0.08,"10-10,11-10,19-3,2-5,8-18","18-5,2-13,3-8,4-10,8-3",0.9166666666666666,0.8,0.15,0.0,0.576659090909091,0.89,0.5333333333333333,0.0,0.10999999999999999
10,0.1,"10-10,11-10,19-3,2-5,8-18","18-5,2-13,3-8,4-10,8-3",0.925,0.85,0.15,0.0,0.5761363636363637,0.89,0.5375,0.0,0.10999999999999999
10,0.15,"10-10,11-10,19-3,2-5,8-18","18-5,2-13,3-8,4-10,8-3",0.925,0.85,0.12,0.0,0.5748181818181818,0.88,0.5225,0.0,0.12
10,0.2,"10-10,11-10,19-3,2-5,8-18","18-5,2-13,3-8,4-10,8-3",0.925,0.85,0.09,0.0,0.5737272727272728,0.91,0.5075000000000001,0.0,0.08999999999999997
