row,scene,scope,group,correct,total,accuracy
DR-M12,clean,rx_day,2:0,4023,6000,0.6705
DR-M12,clean,rx_day,2:1,3833,6000,0.6388333333333334
DR-M12,clean,rx_day,2:2,3215,6000,0.5358333333333334
DR-M12,clean,rx_day,2:3,3811,6000,0.6351666666666667
DR-M12,clean,rx_day,5:0,4980,6000,0.83
DR-M12,clean,rx_day,5:1,5394,6000,0.899
DR-M12,clean,rx_day,5:2,5332,6000,0.8886666666666667
DR-M12,clean,rx_day,5:3,4890,6000,0.815
DR-M12,clean,rx_day,7:0,5368,6000,0.8946666666666667
DR-M12,clean,rx_day,7:1,4095,6000,0.6825
DR-M12,clean,rx_day,7:2,3015,6000,0.5025
DR-M12,clean,rx_day,7:3,4818,6000,0.803
DR-M12,clean,rx_day,9:0,4235,6000,0.7058333333333333
DR-M12,clean,rx_day,9:1,4955,6000,0.8258333333333333
DR-M12,clean,rx_day,9:2,4455,6000,0.7425
DR-M12,clean,rx_day,9:3,5155,6000,0.8591666666666666
DR-M12,clean,rx_tx,0:0,3958,4000,0.9895
DR-M12,clean,rx_tx,0:1,915,4000,0.22875
DR-M12,clean,rx_tx,0:2,3096,4000,0.774
DR-M12,clean,rx_tx,0:3,3528,4000,0.882
DR-M12,clean,rx_tx,0:4,3985,4000,0.99625
DR-M12,clean,rx_tx,0:5,3923,4000,0.98075
DR-M12,clean,rx_tx,10:0,3959,4000,0.98975
DR-M12,clean,rx_tx,10:1,2129,4000,0.53225
DR-M12,clean,rx_tx,10:2,3707,4000,0.92675
DR-M12,clean,rx_tx,10:3,939,4000,0.23475
DR-M12,clean,rx_tx,10:4,3999,4000,0.99975
DR-M12,clean,rx_tx,10:5,3992,4000,0.998
DR-M12,clean,rx_tx,11:0,3902,4000,0.9755
DR-M12,clean,rx_tx,11:1,2093,4000,0.52325
DR-M12,clean,rx_tx,11:2,1822,4000,0.4555
DR-M12,clean,rx_tx,11:3,3963,4000,0.99075
DR-M12,clean,rx_tx,11:4,3998,4000,0.9995
DR-M12,clean,rx_tx,11:5,3994,4000,0.9985
DR-M12,clean,rx_tx,2:0,3973,4000,0.99325
DR-M12,clean,rx_tx,2:1,1451,4000,0.36275
DR-M12,clean,rx_tx,2:2,1379,4000,0.34475
DR-M12,clean,rx_tx,2:3,100,4000,0.025
DR-M12,clean,rx_tx,2:4,3995,4000,0.99875
DR-M12,clean,rx_tx,2:5,3984,4000,0.996
DR-M12,clean,rx_tx,5:0,3550,4000,0.8875
DR-M12,clean,rx_tx,5:1,1977,4000,0.49425
DR-M12,clean,rx_tx,5:2,3928,4000,0.982
DR-M12,clean,rx_tx,5:3,3167,4000,0.79175
DR-M12,clean,rx_tx,5:4,3996,4000,0.999
DR-M12,clean,rx_tx,5:5,3978,4000,0.9945
DR-M12,clean,rx_tx,7:0,3721,4000,0.93025
DR-M12,clean,rx_tx,7:1,2139,4000,0.53475
DR-M12,clean,rx_tx,7:2,2539,4000,0.63475
DR-M12,clean,rx_tx,7:3,1959,4000,0.48975
DR-M12,clean,rx_tx,7:4,3905,4000,0.97625
DR-M12,clean,rx_tx,7:5,3033,4000,0.75825
DR-M12,clean,rx_tx,9:0,3453,4000,0.86325
DR-M12,clean,rx_tx,9:1,827,4000,0.20675
DR-M12,clean,rx_tx,9:2,3768,4000,0.942
DR-M12,clean,rx_tx,9:3,3966,4000,0.9915
DR-M12,clean,rx_tx,9:4,3998,4000,0.9995
DR-M12,clean,rx_tx,9:5,2788,4000,0.697
DR-M12,clean,scene,all,129476,168000,0.7706904761904761
DR-M12,clean,tx,0,26516,28000,0.947
DR-M12,clean,tx,1,11531,28000,0.41182142857142856
DR-M12,clean,tx,2,20239,28000,0.7228214285714286
DR-M12,clean,tx,3,17622,28000,0.6293571428571428
DR-M12,clean,tx,4,27876,28000,0.9955714285714286
DR-M12,clean,tx,5,25692,28000,0.9175714285714286
DR-M12,leo_clear_weak,day,0,22506,42000,0.5358571428571428
DR-M12,leo_clear_weak,day,1,24292,42000,0.5783809523809523
DR-M12,leo_clear_weak,day,2,22570,42000,0.5373809523809524
DR-M12,leo_clear_weak,day,3,25143,42000,0.5986428571428571
DR-M12,leo_clear_weak,rx,0,15710,24000,0.6545833333333333
DR-M12,leo_clear_weak,rx,10,13369,24000,0.5570416666666667
DR-M12,leo_clear_weak,rx,11,14469,24000,0.602875
DR-M12,leo_clear_weak,rx,2,9386,24000,0.39108333333333334
DR-M12,leo_clear_weak,rx,5,16153,24000,0.6730416666666666
DR-M12,leo_clear_weak,rx,7,9474,24000,0.39475
DR-M12,leo_clear_weak,rx,9,15950,24000,0.6645833333333333
DR-M12,leo_clear_weak,rx_day,0:0,3377,6000,0.5628333333333333
DR-M12,leo_clear_weak,rx_day,0:1,4239,6000,0.7065
DR-M12,leo_clear_weak,rx_day,0:2,4290,6000,0.715
DR-M12,leo_clear_weak,rx_day,0:3,3804,6000,0.634
DR-M12,leo_clear_weak,rx_day,10:0,3632,6000,0.6053333333333333
DR-M12,leo_clear_weak,rx_day,10:1,3433,6000,0.5721666666666667
DR-M12,leo_clear_weak,rx_day,10:2,2817,6000,0.4695
DR-M12,leo_clear_weak,rx_day,10:3,3487,6000,0.5811666666666667
DR-M12,leo_clear_weak,rx_day,11:0,3581,6000,0.5968333333333333
DR-M12,leo_clear_weak,rx_day,11:1,3711,6000,0.6185
DR-M12,leo_clear_weak,rx_day,11:2,3238,6000,0.5396666666666666
DR-M12,leo_clear_weak,rx_day,11:3,3939,6000,0.6565
DR-M12,leo_clear_weak,rx_day,2:0,2030,6000,0.3383333333333333
DR-M12,leo_clear_weak,rx_day,2:1,2145,6000,0.3575
DR-M12,leo_clear_weak,rx_day,2:2,2487,6000,0.4145
DR-M12,leo_clear_weak,rx_day,2:3,2724,6000,0.454
DR-M12,leo_clear_weak,rx_day,5:0,3520,6000,0.5866666666666667
DR-M12,leo_clear_weak,rx_day,5:1,4577,6000,0.7628333333333334
DR-M12,leo_clear_weak,rx_day,5:2,4256,6000,0.7093333333333334
DR-M12,leo_clear_weak,rx_day,5:3,3800,6000,0.6333333333333333
DR-M12,leo_clear_weak,rx_day,7:0,2990,6000,0.49833333333333335
DR-M12,leo_clear_weak,rx_day,7:1,2107,6000,0.3511666666666667
DR-M12,leo_clear_weak,rx_day,7:2,1647,6000,0.2745
DR-M12,leo_clear_weak,rx_day,7:3,2730,6000,0.455
DR-M12,leo_clear_weak,rx_day,9:0,3376,6000,0.5626666666666666
DR-M12,leo_clear_weak,rx_day,9:1,4080,6000,0.68
DR-M12,leo_clear_weak,rx_day,9:2,3835,6000,0.6391666666666667
DR-M12,leo_clear_weak,rx_day,9:3,4659,6000,0.7765
DR-M12,leo_clear_weak,rx_tx,0:0,1613,4000,0.40325
DR-M12,leo_clear_weak,rx_tx,0:1,1301,4000,0.32525
DR-M12,leo_clear_weak,rx_tx,0:2,3121,4000,0.78025
DR-M12,leo_clear_weak,rx_tx,0:3,3193,4000,0.79825
DR-M12,leo_clear_weak,rx_tx,0:4,2969,4000,0.74225
DR-M12,leo_clear_weak,rx_tx,0:5,3513,4000,0.87825
DR-M12,leo_clear_weak,rx_tx,10:0,1348,4000,0.337
DR-M12,leo_clear_weak,rx_tx,10:1,1722,4000,0.4305
DR-M12,leo_clear_weak,rx_tx,10:2,1843,4000,0.46075
DR-M12,leo_clear_weak,rx_tx,10:3,1399,4000,0.34975
DR-M12,leo_clear_weak,rx_tx,10:4,3112,4000,0.778
DR-M12,leo_clear_weak,rx_tx,10:5,3945,4000,0.98625
DR-M12,leo_clear_weak,rx_tx,11:0,1127,4000,0.28175
DR-M12,leo_clear_weak,rx_tx,11:1,1467,4000,0.36675
DR-M12,leo_clear_weak,rx_tx,11:2,748,4000,0.187
DR-M12,leo_clear_weak,rx_tx,11:3,3629,4000,0.90725
DR-M12,leo_clear_weak,rx_tx,11:4,3607,4000,0.90175
DR-M12,leo_clear_weak,rx_tx,11:5,3891,4000,0.97275
DR-M12,leo_clear_weak,rx_tx,2:0,920,4000,0.23
DR-M12,leo_clear_weak,rx_tx,2:1,767,4000,0.19175
DR-M12,leo_clear_weak,rx_tx,2:2,1321,4000,0.33025
DR-M12,leo_clear_weak,rx_tx,2:3,196,4000,0.049
DR-M12,leo_clear_weak,rx_tx,2:4,2748,4000,0.687
DR-M12,leo_clear_weak,rx_tx,2:5,3434,4000,0.8585
DR-M12,leo_clear_weak,rx_tx,5:0,1535,4000,0.38375
DR-M12,leo_clear_weak,rx_tx,5:1,1261,4000,0.31525
DR-M12,leo_clear_weak,rx_tx,5:2,3445,4000,0.86125
DR-M12,leo_clear_weak,rx_tx,5:3,2618,4000,0.6545
DR-M12,leo_clear_weak,rx_tx,5:4,3433,4000,0.85825
DR-M12,leo_clear_weak,rx_tx,5:5,3861,4000,0.96525
DR-M12,leo_clear_weak,rx_tx,7:0,738,4000,0.1845
DR-M12,leo_clear_weak,rx_tx,7:1,1621,4000,0.40525
DR-M12,leo_clear_weak,rx_tx,7:2,1251,4000,0.31275
DR-M12,leo_clear_weak,rx_tx,7:3,1427,4000,0.35675
DR-M12,leo_clear_weak,rx_tx,7:4,1479,4000,0.36975
DR-M12,leo_clear_weak,rx_tx,7:5,2958,4000,0.7395
DR-M12,leo_clear_weak,rx_tx,9:0,2225,4000,0.55625
DR-M12,leo_clear_weak,rx_tx,9:1,643,4000,0.16075
DR-M12,leo_clear_weak,rx_tx,9:2,2818,4000,0.7045
DR-M12,leo_clear_weak,rx_tx,9:3,3665,4000,0.91625
DR-M12,leo_clear_weak,rx_tx,9:4,3514,4000,0.8785
DR-M12,leo_clear_weak,rx_tx,9:5,3085,4000,0.77125
DR-M12,leo_clear_weak,scene,all,94511,168000,0.5625654761904761
DR-M12,leo_clear_weak,tx,0,9506,28000,0.3395
DR-M12,leo_clear_weak,tx,1,8782,28000,0.31364285714285717
DR-M12,leo_clear_weak,tx,2,14547,28000,0.5195357142857143
DR-M12,leo_clear_weak,tx,3,16127,28000,0.5759642857142857
DR-M12,leo_clear_weak,tx,4,20862,28000,0.7450714285714286
DR-M12,leo_clear_weak,tx,5,24687,28000,0.8816785714285714
DR-M12,leo_low_elev_weak,day,0,21659,42000,0.5156904761904761
DR-M12,leo_low_elev_weak,day,1,23816,42000,0.567047619047619
DR-M12,leo_low_elev_weak,day,2,22288,42000,0.5306666666666666
DR-M12,leo_low_elev_weak,day,3,24110,42000,0.574047619047619
DR-M12,leo_low_elev_weak,rx,0,15128,24000,0.6303333333333333
DR-M12,leo_low_elev_weak,rx,10,12935,24000,0.5389583333333333
DR-M12,leo_low_elev_weak,rx,11,13892,24000,0.5788333333333333
DR-M12,leo_low_elev_weak,rx,2,9444,24000,0.3935
DR-M12,leo_low_elev_weak,rx,5,15696,24000,0.654
DR-M12,leo_low_elev_weak,rx,7,9263,24000,0.38595833333333335
DR-M12,leo_low_elev_weak,rx,9,15515,24000,0.6464583333333334
DR-M12,leo_low_elev_weak,rx_day,0:0,3209,6000,0.5348333333333334
DR-M12,leo_low_elev_weak,rx_day,0:1,4204,6000,0.7006666666666667
DR-M12,leo_low_elev_weak,rx_day,0:2,4169,6000,0.6948333333333333
DR-M12,leo_low_elev_weak,rx_day,0:3,3546,6000,0.591
DR-M12,leo_low_elev_weak,rx_day,10:0,3461,6000,0.5768333333333333
DR-M12,leo_low_elev_weak,rx_day,10:1,3349,6000,0.5581666666666667
DR-M12,leo_low_elev_weak,rx_day,10:2,2825,6000,0.4708333333333333
DR-M12,leo_low_elev_weak,rx_day,10:3,3300,6000,0.55
DR-M12,leo_low_elev_weak,rx_day,11:0,3415,6000,0.5691666666666667
DR-M12,leo_low_elev_weak,rx_day,11:1,3549,6000,0.5915
DR-M12,leo_low_elev_weak,rx_day,11:2,3146,6000,0.5243333333333333
DR-M12,leo_low_elev_weak,rx_day,11:3,3782,6000,0.6303333333333333
DR-M12,leo_low_elev_weak,rx_day,2:0,2056,6000,0.3426666666666667
DR-M12,leo_low_elev_weak,rx_day,2:1,2178,6000,0.363
DR-M12,leo_low_elev_weak,rx_day,2:2,2479,6000,0.4131666666666667
DR-M12,leo_low_elev_weak,rx_day,2:3,2731,6000,0.45516666666666666
DR-M12,leo_low_elev_weak,rx_day,5:0,3396,6000,0.566
DR-M12,leo_low_elev_weak,rx_day,5:1,4445,6000,0.7408333333333333
DR-M12,leo_low_elev_weak,rx_day,5:2,4170,6000,0.695
DR-M12,leo_low_elev_weak,rx_day,5:3,3685,6000,0.6141666666666666
DR-M12,leo_low_elev_weak,rx_day,7:0,2785,6000,0.46416666666666667
DR-M12,leo_low_elev_weak,rx_day,7:1,2175,6000,0.3625
DR-M12,leo_low_elev_weak,rx_day,7:2,1662,6000,0.277
DR-M12,leo_low_elev_weak,rx_day,7:3,2641,6000,0.44016666666666665
DR-M12,leo_low_elev_weak,rx_day,9:0,3337,6000,0.5561666666666667
DR-M12,leo_low_elev_weak,rx_day,9:1,3916,6000,0.6526666666666666
DR-M12,leo_low_elev_weak,rx_day,9:2,3837,6000,0.6395
DR-M12,leo_low_elev_weak,rx_day,9:3,4425,6000,0.7375
DR-M12,leo_low_elev_weak,rx_tx,0:0,1695,4000,0.42375
DR-M12,leo_low_elev_weak,rx_tx,0:1,1215,4000,0.30375
DR-M12,leo_low_elev_weak,rx_tx,0:2,2986,4000,0.7465
DR-M12,leo_low_elev_weak,rx_tx,0:3,2862,4000,0.7155
DR-M12,leo_low_elev_weak,rx_tx,0:4,2919,4000,0.72975
DR-M12,leo_low_elev_weak,rx_tx,0:5,3451,4000,0.86275
DR-M12,leo_low_elev_weak,rx_tx,10:0,1395,4000,0.34875
DR-M12,leo_low_elev_weak,rx_tx,10:1,1584,4000,0.396
DR-M12,leo_low_elev_weak,rx_tx,10:2,1795,4000,0.44875
DR-M12,leo_low_elev_weak,rx_tx,10:3,1353,4000,0.33825
DR-M12,leo_low_elev_weak,rx_tx,10:4,2942,4000,0.7355
DR-M12,leo_low_elev_weak,rx_tx,10:5,3866,4000,0.9665
DR-M12,leo_low_elev_weak,rx_tx,11:0,1227,4000,0.30675
DR-M12,leo_low_elev_weak,rx_tx,11:1,1386,4000,0.3465
DR-M12,leo_low_elev_weak,rx_tx,11:2,697,4000,0.17425
DR-M12,leo_low_elev_weak,rx_tx,11:3,3339,4000,0.83475
DR-M12,leo_low_elev_weak,rx_tx,11:4,3534,4000,0.8835
DR-M12,leo_low_elev_weak,rx_tx,11:5,3709,4000,0.92725
DR-M12,leo_low_elev_weak,rx_tx,2:0,1084,4000,0.271
DR-M12,leo_low_elev_weak,rx_tx,2:1,760,4000,0.19
DR-M12,leo_low_elev_weak,rx_tx,2:2,1255,4000,0.31375
DR-M12,leo_low_elev_weak,rx_tx,2:3,225,4000,0.05625
DR-M12,leo_low_elev_weak,rx_tx,2:4,2645,4000,0.66125
DR-M12,leo_low_elev_weak,rx_tx,2:5,3475,4000,0.86875
DR-M12,leo_low_elev_weak,rx_tx,5:0,1570,4000,0.3925
DR-M12,leo_low_elev_weak,rx_tx,5:1,1251,4000,0.31275
DR-M12,leo_low_elev_weak,rx_tx,5:2,3250,4000,0.8125
DR-M12,leo_low_elev_weak,rx_tx,5:3,2496,4000,0.624
DR-M12,leo_low_elev_weak,rx_tx,5:4,3315,4000,0.82875
DR-M12,leo_low_elev_weak,rx_tx,5:5,3814,4000,0.9535
DR-M12,leo_low_elev_weak,rx_tx,7:0,951,4000,0.23775
DR-M12,leo_low_elev_weak,rx_tx,7:1,1504,4000,0.376
DR-M12,leo_low_elev_weak,rx_tx,7:2,1264,4000,0.316
DR-M12,leo_low_elev_weak,rx_tx,7:3,1211,4000,0.30275
DR-M12,leo_low_elev_weak,rx_tx,7:4,1462,4000,0.3655
DR-M12,leo_low_elev_weak,rx_tx,7:5,2871,4000,0.71775
DR-M12,leo_low_elev_weak,rx_tx,9:0,2262,4000,0.5655
DR-M12,leo_low_elev_weak,rx_tx,9:1,647,4000,0.16175
DR-M12,leo_low_elev_weak,rx_tx,9:2,2638,4000,0.6595
DR-M12,leo_low_elev_weak,rx_tx,9:3,3358,4000,0.8395
DR-M12,leo_low_elev_weak,rx_tx,9:4,3454,4000,0.8635
DR-M12,leo_low_elev_weak,rx_tx,9:5,3156,4000,0.789
DR-M12,leo_low_elev_weak,scene,all,91873,168000,0.5468630952380953
DR-M12,leo_low_elev_weak,tx,0,10184,28000,0.3637142857142857
DR-M12,leo_low_elev_weak,tx,1,8347,28000,0.29810714285714285
DR-M12,leo_low_elev_weak,tx,2,13885,28000,0.49589285714285714
DR-M12,leo_low_elev_weak,tx,3,14844,28000,0.5301428571428571
DR-M12,leo_low_elev_weak,tx,4,20271,28000,0.7239642857142857
DR-M12,leo_low_elev_weak,tx,5,24342,28000,0.8693571428571428
DR-M12,leo_rain_weak,day,0,21933,42000,0.5222142857142857
DR-M12,leo_rain_weak,day,1,23944,42000,0.5700952380952381
DR-M12,leo_rain_weak,day,2,22309,42000,0.5311666666666667
DR-M12,leo_rain_weak,day,3,24054,42000,0.5727142857142857
DR-M12,leo_rain_weak,rx,0,15139,24000,0.6307916666666666
DR-M12,leo_rain_weak,rx,10,12994,24000,0.5414166666666667
DR-M12,leo_rain_weak,rx,11,13985,24000,0.5827083333333334
DR-M12,leo_rain_weak,rx,2,9508,24000,0.39616666666666667
DR-M12,leo_rain_weak,rx,5,15746,24000,0.6560833333333334
DR-M12,leo_rain_weak,rx,7,9336,24000,0.389
DR-M12,leo_rain_weak,rx,9,15532,24000,0.6471666666666667
DR-M12,leo_rain_weak,rx_day,0:0,3224,6000,0.5373333333333333
DR-M12,leo_rain_weak,rx_day,0:1,4177,6000,0.6961666666666667
DR-M12,leo_rain_weak,rx_day,0:2,4153,6000,0.6921666666666667
DR-M12,leo_rain_weak,rx_day,0:3,3585,6000,0.5975
DR-M12,leo_rain_weak,rx_day,10:0,3484,6000,0.5806666666666667
DR-M12,leo_rain_weak,rx_day,10:1,3334,6000,0.5556666666666666
DR-M12,leo_rain_weak,rx_day,10:2,2817,6000,0.4695
DR-M12,leo_rain_weak,rx_day,10:3,3359,6000,0.5598333333333333
DR-M12,leo_rain_weak,rx_day,11:0,3509,6000,0.5848333333333333
DR-M12,leo_rain_weak,rx_day,11:1,3561,6000,0.5935
DR-M12,leo_rain_weak,rx_day,11:2,3156,6000,0.526
DR-M12,leo_rain_weak,rx_day,11:3,3759,6000,0.6265
DR-M12,leo_rain_weak,rx_day,2:0,2115,6000,0.3525
DR-M12,leo_rain_weak,rx_day,2:1,2201,6000,0.36683333333333334
DR-M12,leo_rain_weak,rx_day,2:2,2487,6000,0.4145
DR-M12,leo_rain_weak,rx_day,2:3,2705,6000,0.4508333333333333
DR-M12,leo_rain_weak,rx_day,5:0,3429,6000,0.5715
DR-M12,leo_rain_weak,rx_day,5:1,4511,6000,0.7518333333333334
DR-M12,leo_rain_weak,rx_day,5:2,4214,6000,0.7023333333333334
DR-M12,leo_rain_weak,rx_day,5:3,3592,6000,0.5986666666666667
DR-M12,leo_rain_weak,rx_day,7:0,2861,6000,0.47683333333333333
DR-M12,leo_rain_weak,rx_day,7:1,2165,6000,0.36083333333333334
DR-M12,leo_rain_weak,rx_day,7:2,1665,6000,0.2775
DR-M12,leo_rain_weak,rx_day,7:3,2645,6000,0.44083333333333335
DR-M12,leo_rain_weak,rx_day,9:0,3311,6000,0.5518333333333333
DR-M12,leo_rain_weak,rx_day,9:1,3995,6000,0.6658333333333334
DR-M12,leo_rain_weak,rx_day,9:2,3817,6000,0.6361666666666667
DR-M12,leo_rain_weak,rx_day,9:3,4409,6000,0.7348333333333333
DR-M12,leo_rain_weak,rx_tx,0:0,1778,4000,0.4445
DR-M12,leo_rain_weak,rx_tx,0:1,1226,4000,0.3065
DR-M12,leo_rain_weak,rx_tx,0:2,3011,4000,0.75275
DR-M12,leo_rain_weak,rx_tx,0:3,2837,4000,0.70925
DR-M12,leo_rain_weak,rx_tx,0:4,2809,4000,0.70225
DR-M12,leo_rain_weak,rx_tx,0:5,3478,4000,0.8695
DR-M12,leo_rain_weak,rx_tx,10:0,1433,4000,0.35825
DR-M12,leo_rain_weak,rx_tx,10:1,1573,4000,0.39325
DR-M12,leo_rain_weak,rx_tx,10:2,1821,4000,0.45525
DR-M12,leo_rain_weak,rx_tx,10:3,1373,4000,0.34325
DR-M12,leo_rain_weak,rx_tx,10:4,2906,4000,0.7265
DR-M12,leo_rain_weak,rx_tx,10:5,3888,4000,0.972
DR-M12,leo_rain_weak,rx_tx,11:0,1359,4000,0.33975
DR-M12,leo_rain_weak,rx_tx,11:1,1419,4000,0.35475
DR-M12,leo_rain_weak,rx_tx,11:2,658,4000,0.1645
DR-M12,leo_rain_weak,rx_tx,11:3,3236,4000,0.809
DR-M12,leo_rain_weak,rx_tx,11:4,3499,4000,0.87475
DR-M12,leo_rain_weak,rx_tx,11:5,3814,4000,0.9535
DR-M12,leo_rain_weak,rx_tx,2:0,1259,4000,0.31475
DR-M12,leo_rain_weak,rx_tx,2:1,802,4000,0.2005
DR-M12,leo_rain_weak,rx_tx,2:2,1241,4000,0.31025
DR-M12,leo_rain_weak,rx_tx,2:3,181,4000,0.04525
DR-M12,leo_rain_weak,rx_tx,2:4,2549,4000,0.63725
DR-M12,leo_rain_weak,rx_tx,2:5,3476,4000,0.869
DR-M12,leo_rain_weak,rx_tx,5:0,1715,4000,0.42875
DR-M12,leo_rain_weak,rx_tx,5:1,1254,4000,0.3135
DR-M12,leo_rain_weak,rx_tx,5:2,3231,4000,0.80775
DR-M12,leo_rain_weak,rx_tx,5:3,2437,4000,0.60925
DR-M12,leo_rain_weak,rx_tx,5:4,3274,4000,0.8185
DR-M12,leo_rain_weak,rx_tx,5:5,3835,4000,0.95875
DR-M12,leo_rain_weak,rx_tx,7:0,1029,4000,0.25725
DR-M12,leo_rain_weak,rx_tx,7:1,1448,4000,0.362
DR-M12,leo_rain_weak,rx_tx,7:2,1281,4000,0.32025
DR-M12,leo_rain_weak,rx_tx,7:3,1255,4000,0.31375
DR-M12,leo_rain_weak,rx_tx,7:4,1431,4000,0.35775
DR-M12,leo_rain_weak,rx_tx,7:5,2892,4000,0.723
DR-M12,leo_rain_weak,rx_tx,9:0,2345,4000,0.58625
DR-M12,leo_rain_weak,rx_tx,9:1,647,4000,0.16175
DR-M12,leo_rain_weak,rx_tx,9:2,2685,4000,0.67125
DR-M12,leo_rain_weak,rx_tx,9:3,3204,4000,0.801
DR-M12,leo_rain_weak,rx_tx,9:4,3416,4000,0.854
DR-M12,leo_rain_weak,rx_tx,9:5,3235,4000,0.80875
DR-M12,leo_rain_weak,scene,all,92240,168000,0.549047619047619
DR-M12,leo_rain_weak,tx,0,10918,28000,0.3899285714285714
DR-M12,leo_rain_weak,tx,1,8369,28000,0.2988928571428571
DR-M12,leo_rain_weak,tx,2,13928,28000,0.49742857142857144
DR-M12,leo_rain_weak,tx,3,14523,28000,0.5186785714285714
DR-M12,leo_rain_weak,tx,4,19884,28000,0.7101428571428572
DR-M12,leo_rain_weak,tx,5,24618,28000,0.8792142857142857
DR-M13,clean,day,0,31794,42000,0.757
DR-M13,clean,day,1,32951,42000,0.784547619047619
DR-M13,clean,day,2,30146,42000,0.7177619047619047
DR-M13,clean,day,3,33046,42000,0.7868095238095238
DR-M13,clean,rx,0,18760,24000,0.7816666666666666
DR-M13,clean,rx,10,18498,24000,0.77075
DR-M13,clean,rx,11,19085,24000,0.7952083333333333
DR-M13,clean,rx,2,14537,24000,0.6057083333333333
DR-M13,clean,rx,5,20741,24000,0.8642083333333334
DR-M13,clean,rx,7,16767,24000,0.698625
DR-M13,clean,rx,9,19549,24000,0.8145416666666667
DR-M13,clean,rx_day,0:0,3925,6000,0.6541666666666667
DR-M13,clean,rx_day,0:1,5045,6000,0.8408333333333333
DR-M13,clean,rx_day,0:2,4891,6000,0.8151666666666667
DR-M13,clean,rx_day,0:3,4899,6000,0.8165
DR-M13,clean,rx_day,10:0,4635,6000,0.7725
DR-M13,clean,rx_day,10:1,4749,6000,0.7915
DR-M13,clean,rx_day,10:2,4360,6000,0.7266666666666667
DR-M13,clean,rx_day,10:3,4754,6000,0.7923333333333333
DR-M13,clean,rx_day,11:0,4840,6000,0.8066666666666666
DR-M13,clean,rx_day,11:1,4877,6000,0.8128333333333333
DR-M13,clean,rx_day,11:2,4400,6000,0.7333333333333333
DR-M13,clean,rx_day,11:3,4968,6000,0.828
DR-M13,clean,rx_day,2:0,3983,6000,0.6638333333333334
DR-M13,clean,rx_day,2:1,3670,6000,0.6116666666666667
DR-M13,clean,rx_day,2:2,3250,6000,0.5416666666666666
DR-M13,clean,rx_day,2:3,3634,6000,0.6056666666666667
DR-M13,clean,rx_day,5:0,4978,6000,0.8296666666666667
DR-M13,clean,rx_day,5:1,5437,6000,0.9061666666666667
DR-M13,clean,rx_day,5:2,5375,6000,0.8958333333333334
DR-M13,clean,rx_day,5:3,4951,6000,0.8251666666666667
DR-M13,clean,rx_day,7:0,5101,6000,0.8501666666666666
DR-M13,clean,rx_day,7:1,4007,6000,0.6678333333333333
DR-M13,clean,rx_day,7:2,3040,6000,0.5066666666666667
DR-M13,clean,rx_day,7:3,4619,6000,0.7698333333333334
DR-M13,clean,rx_day,9:0,4332,6000,0.722
DR-M13,clean,rx_day,9:1,5166,6000,0.861
DR-M13,clean,rx_day,9:2,4830,6000,0.805
DR-M13,clean,rx_day,9:3,5221,6000,0.8701666666666666
DR-M13,clean,rx_tx,0:0,3978,4000,0.9945
DR-M13,clean,rx_tx,0:1,773,4000,0.19325
DR-M13,clean,rx_tx,0:2,3077,4000,0.76925
DR-M13,clean,rx_tx,0:3,3023,4000,0.75575
DR-M13,clean,rx_tx,0:4,3981,4000,0.99525
DR-M13,clean,rx_tx,0:5,3928,4000,0.982
DR-M13,clean,rx_tx,10:0,3980,4000,0.995
DR-M13,clean,rx_tx,10:1,2164,4000,0.541
DR-M13,clean,rx_tx,10:2,3688,4000,0.922
DR-M13,clean,rx_tx,10:3,674,4000,0.1685
DR-M13,clean,rx_tx,10:4,3995,4000,0.99875
DR-M13,clean,rx_tx,10:5,3997,4000,0.99925
DR-M13,clean,rx_tx,11:0,3930,4000,0.9825
DR-M13,clean,rx_tx,11:1,1835,4000,0.45875
DR-M13,clean,rx_tx,11:2,1362,4000,0.3405
DR-M13,clean,rx_tx,11:3,3967,4000,0.99175
DR-M13,clean,rx_tx,11:4,3998,4000,0.9995
DR-M13,clean,rx_tx,11:5,3993,4000,0.99825
DR-M13,clean,rx_tx,2:0,3985,4000,0.99625
DR-M13,clean,rx_tx,2:1,1244,4000,0.311
DR-M13,clean,rx_tx,2:2,1208,4000,0.302
DR-M13,clean,rx_tx,2:3,113,4000,0.02825
DR-M13,clean,rx_tx,2:4,3993,4000,0.99825
DR-M13,clean,rx_tx,2:5,3994,4000,0.9985
DR-M13,clean,rx_tx,5:0,3676,4000,0.919
DR-M13,clean,rx_tx,5:1,1994,4000,0.4985
DR-M13,clean,rx_tx,5:2,3890,4000,0.9725
DR-M13,clean,rx_tx,5:3,3206,4000,0.8015
DR-M13,clean,rx_tx,5:4,3997,4000,0.99925
DR-M13,clean,rx_tx,5:5,3978,4000,0.9945
DR-M13,clean,rx_tx,7:0,3700,4000,0.925
DR-M13,clean,rx_tx,7:1,1996,4000,0.499
DR-M13,clean,rx_tx,7:2,2637,4000,0.65925
DR-M13,clean,rx_tx,7:3,1989,4000,0.49725
DR-M13,clean,rx_tx,7:4,3298,4000,0.8245
DR-M13,clean,rx_tx,7:5,3147,4000,0.78675
DR-M13,clean,rx_tx,9:0,3453,4000,0.86325
DR-M13,clean,rx_tx,9:1,994,4000,0.2485
DR-M13,clean,rx_tx,9:2,3716,4000,0.929
DR-M13,clean,rx_tx,9:3,3965,4000,0.99125
