cell_id,receiver,seed,new_class_count,k_shot,old_acc_before_increment,old_acc_after_increment,direct_adv3b02_old_acc,seen_new_acc_after_increment,H_old_new_after_increment,candidate_average_forgetting,identity_old_acc_after_increment,shared_view_count_mean,delta_before_vs_direct,delta_after_vs_direct,delta_after_vs_identity,min_old_class_acc_after_global,old_class_acc_before_mean_json,old_class_acc_after_mean_json,old_class_forgetting_mean_json,trainable_parameters,adapt_epochs,persistent_state_bytes,peak_cuda_memory_bytes,candidate_query_latency_ms,mean_backbone_forwards,p95_backbone_forwards,view1_rate,view3_rate,view5_rate
rx_20_1__seed_713101__new_5__k_20,20-1,713101,5,20,0.7861111111111111,0.65,0.7027777777777778,0.6933333333333334,0.6709361404012458,0.13611111111111115,0.5972222222222222,2.1272727272727274,0.08333333333333326,-0.05277777777777781,0.05277777777777781,0.3,"{""14-10"": 0.6666666666666666, ""14-7"": 0.8666666666666667, ""20-15"": 0.8333333333333334, ""20-19"": 0.7333333333333334, ""6-15"": 0.8333333333333334, ""8-20"": 0.7833333333333333}","{""14-10"": 0.3833333333333333, ""14-7"": 0.7166666666666667, ""20-15"": 0.8333333333333334, ""20-19"": 0.7333333333333334, ""6-15"": 0.45, ""8-20"": 0.7833333333333333}","{""14-10"": 0.2833333333333333, ""14-7"": 0.15000000000000002, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.3833333333333333, ""8-20"": 0.0}",44048,12,109818,168198144,0.8313067638399927,2.1272727272727274,3.0,0.45454545454545453,0.5272727272727272,0.01818181818181818
rx_20_1__seed_713101__new_5__k_5,20-1,713101,5,5,0.7833333333333333,0.5222222222222223,0.7027777777777778,0.68,0.5907570201926676,0.2611111111111111,0.5277777777777778,1.9545454545454544,0.08055555555555549,-0.18055555555555558,-0.005555555555555536,0.15,"{""14-10"": 0.6999999999999998, ""14-7"": 0.85, ""20-15"": 0.7666666666666666, ""20-19"": 0.7666666666666666, ""6-15"": 0.85, ""8-20"": 0.7666666666666666}","{""14-10"": 0.39999999999999997, ""14-7"": 0.2333333333333333, ""20-15"": 0.7000000000000001, ""20-19"": 0.7333333333333334, ""6-15"": 0.3, ""8-20"": 0.7666666666666666}","{""14-10"": 0.3, ""14-7"": 0.6166666666666666, ""20-15"": 0.06666666666666661, ""20-19"": 0.033333333333333326, ""6-15"": 0.5499999999999999, ""8-20"": 0.0}",44048,12,109818,168198144,0.6780350206871376,1.9545454545454546,3.0,0.5318181818181819,0.4590909090909091,0.00909090909090909
rx_20_1__seed_713102__new_10__k_1,20-1,713102,10,1,0.6666666666666666,0.5027777777777778,0.7333333333333334,0.4466666666666667,0.47218527693401624,0.16388888888888895,0.4666666666666666,2.4812499999999997,-0.06666666666666676,-0.23055555555555562,0.03611111111111115,0.2,"{""14-10"": 0.7000000000000001, ""14-7"": 0.39999999999999997, ""20-15"": 0.8666666666666667, ""20-19"": 0.46666666666666673, ""6-15"": 0.8166666666666668, ""8-20"": 0.75}","{""14-10"": 0.5333333333333333, ""14-7"": 0.3333333333333333, ""20-15"": 0.75, ""20-19"": 0.26666666666666666, ""6-15"": 0.3833333333333333, ""8-20"": 0.75}","{""14-10"": 0.16666666666666666, ""14-7"": 0.06666666666666667, ""20-15"": 0.11666666666666665, ""20-19"": 0.20000000000000004, ""6-15"": 0.43333333333333335, ""8-20"": 0.0}",44048,12,109818,168271872,0.9115678864570024,2.48125,3.0,0.284375,0.690625,0.025
rx_20_1__seed_713102__new_10__k_10,20-1,713102,10,10,0.7444444444444445,0.6111111111111112,0.7333333333333334,0.58,0.5947262097784051,0.1333333333333333,0.5888888888888889,2.5500000000000003,0.011111111111111072,-0.12222222222222223,0.022222222222222254,0.4,"{""14-10"": 0.6666666666666666, ""14-7"": 0.7999999999999999, ""20-15"": 0.7999999999999999, ""20-19"": 0.6833333333333332, ""6-15"": 0.7666666666666666, ""8-20"": 0.75}","{""14-10"": 0.6, ""14-7"": 0.5499999999999999, ""20-15"": 0.6333333333333333, ""20-19"": 0.6166666666666667, ""6-15"": 0.5166666666666667, ""8-20"": 0.75}","{""14-10"": 0.06666666666666661, ""14-7"": 0.25, ""20-15"": 0.1666666666666667, ""20-19"": 0.06666666666666665, ""6-15"": 0.24999999999999997, ""8-20"": 0.0}",44048,12,109818,168271872,0.7729184197766396,2.55,3.0,0.24479166666666666,0.7354166666666667,0.019791666666666666
rx_20_1__seed_713102__new_10__k_20,20-1,713102,10,20,0.7472222222222222,0.6222222222222222,0.7333333333333334,0.6283333333333333,0.6250068951822638,0.125,0.6027777777777779,2.4499999999999997,0.01388888888888884,-0.11111111111111116,0.019444444444444375,0.3,"{""14-10"": 0.6999999999999998, ""14-7"": 0.75, ""20-15"": 0.8833333333333333, ""20-19"": 0.65, ""6-15"": 0.75, ""8-20"": 0.75}","{""14-10"": 0.4666666666666666, ""14-7"": 0.6333333333333333, ""20-15"": 0.8166666666666668, ""20-19"": 0.65, ""6-15"": 0.4166666666666667, ""8-20"": 0.75}","{""14-10"": 0.23333333333333328, ""14-7"": 0.11666666666666663, ""20-15"": 0.06666666666666665, ""20-19"": 0.0, ""6-15"": 0.3333333333333333, ""8-20"": 0.0}",44048,12,109818,168271872,0.7369067388935946,2.45,3.0,0.303125,0.66875,0.028125
rx_20_1__seed_713102__new_10__k_5,20-1,713102,10,5,0.7138888888888889,0.5777777777777778,0.7333333333333334,0.5783333333333333,0.5772029800031852,0.13611111111111107,0.5805555555555556,2.579166666666667,-0.019444444444444486,-0.15555555555555556,-0.002777777777777768,0.3,"{""14-10"": 0.6, ""14-7"": 0.8333333333333334, ""20-15"": 0.7166666666666667, ""20-19"": 0.6166666666666667, ""6-15"": 0.7666666666666666, ""8-20"": 0.75}","{""14-10"": 0.6, ""14-7"": 0.5166666666666667, ""20-15"": 0.6333333333333333, ""20-19"": 0.6, ""6-15"": 0.3666666666666667, ""8-20"": 0.75}","{""14-10"": 0.0, ""14-7"": 0.31666666666666665, ""20-15"": 0.08333333333333333, ""20-19"": 0.01666666666666668, ""6-15"": 0.39999999999999997, ""8-20"": 0.0}",44048,12,109818,168271872,0.7445128231969041,2.5791666666666666,3.0,0.22291666666666668,0.7645833333333333,0.0125
rx_20_1__seed_713102__new_20__k_1,20-1,713102,20,1,0.6666666666666666,0.5027777777777778,0.7333333333333334,0.26416666666666666,0.34618171646854945,0.16388888888888895,0.42777777777777776,2.7243589743589745,-0.06666666666666676,-0.23055555555555562,0.07500000000000001,0.2,"{""14-10"": 0.7000000000000001, ""14-7"": 0.39999999999999997, ""20-15"": 0.8666666666666667, ""20-19"": 0.46666666666666673, ""6-15"": 0.8166666666666668, ""8-20"": 0.75}","{""14-10"": 0.5333333333333333, ""14-7"": 0.3333333333333333, ""20-15"": 0.75, ""20-19"": 0.26666666666666666, ""6-15"": 0.3833333333333333, ""8-20"": 0.75}","{""14-10"": 0.16666666666666666, ""14-7"": 0.06666666666666667, ""20-15"": 0.11666666666666665, ""20-19"": 0.20000000000000004, ""6-15"": 0.43333333333333335, ""8-20"": 0.0}",44048,12,109818,168441856,0.7889033471329663,2.7243589743589745,3.0,0.17692307692307693,0.783974358974359,0.0391025641025641
rx_20_1__seed_713102__new_20__k_10,20-1,713102,20,10,0.7416666666666667,0.5694444444444445,0.7333333333333334,0.38166666666666665,0.4553296647142735,0.1722222222222222,0.5750000000000001,2.7871794871794875,0.008333333333333304,-0.16388888888888886,-0.005555555555555536,0.3,"{""14-10"": 0.6166666666666667, ""14-7"": 0.7999999999999999, ""20-15"": 0.7999999999999999, ""20-19"": 0.6833333333333332, ""6-15"": 0.7833333333333333, ""8-20"": 0.7666666666666666}","{""14-10"": 0.43333333333333335, ""14-7"": 0.5499999999999999, ""20-15"": 0.6333333333333333, ""20-19"": 0.6166666666666667, ""6-15"": 0.4166666666666667, ""8-20"": 0.7666666666666666}","{""14-10"": 0.18333333333333332, ""14-7"": 0.25, ""20-15"": 0.1666666666666667, ""20-19"": 0.06666666666666665, ""6-15"": 0.3666666666666667, ""8-20"": 0.0}",44048,12,109818,168441856,0.7947195067595786,2.787179487179487,5.0,0.16025641025641027,0.7858974358974359,0.05384615384615385
rx_20_1__seed_713102__new_20__k_20,20-1,713102,20,20,0.75,0.6055555555555555,0.7333333333333334,0.4116666666666666,0.48970964029463393,0.14444444444444446,0.5944444444444444,2.697435897435897,0.016666666666666607,-0.12777777777777788,0.011111111111111072,0.3,"{""14-10"": 0.7166666666666667, ""14-7"": 0.75, ""20-15"": 0.8833333333333333, ""20-19"": 0.65, ""6-15"": 0.75, ""8-20"": 0.75}","{""14-10"": 0.4166666666666667, ""14-7"": 0.6333333333333333, ""20-15"": 0.8000000000000002, ""20-19"": 0.65, ""6-15"": 0.3833333333333333, ""8-20"": 0.75}","{""14-10"": 0.3, ""14-7"": 0.11666666666666663, ""20-15"": 0.0833333333333333, ""20-19"": 0.0, ""6-15"": 0.36666666666666664, ""8-20"": 0.0}",44048,12,109818,168441856,0.8325688914061548,2.6974358974358976,5.0,0.2032051282051282,0.7448717948717949,0.051923076923076926
rx_20_1__seed_713102__new_20__k_5,20-1,713102,20,5,0.7138888888888889,0.5444444444444444,0.7333333333333334,0.36833333333333335,0.43916823513182046,0.16944444444444443,0.563888888888889,2.7756410256410255,-0.019444444444444486,-0.188888888888889,-0.019444444444444597,0.25,"{""14-10"": 0.6, ""14-7"": 0.8333333333333334, ""20-15"": 0.7166666666666667, ""20-19"": 0.6166666666666667, ""6-15"": 0.7666666666666666, ""8-20"": 0.75}","{""14-10"": 0.45, ""14-7"": 0.5166666666666667, ""20-15"": 0.6333333333333333, ""20-19"": 0.6, ""6-15"": 0.31666666666666665, ""8-20"": 0.75}","{""14-10"": 0.15, ""14-7"": 0.31666666666666665, ""20-15"": 0.08333333333333333, ""20-19"": 0.01666666666666668, ""6-15"": 0.44999999999999996, ""8-20"": 0.0}",44048,12,109818,168441856,0.8127026215124015,2.7756410256410255,3.0,0.15,0.8121794871794872,0.03782051282051282
rx_20_1__seed_713102__new_5__k_1,20-1,713102,5,1,0.6694444444444444,0.5555555555555555,0.7333333333333334,0.54,0.5475518728025806,0.11388888888888893,0.49444444444444446,1.9606060606060607,-0.063888888888889,-0.17777777777777792,0.061111111111111005,0.35,"{""14-10"": 0.7000000000000001, ""14-7"": 0.39999999999999997, ""20-15"": 0.8833333333333333, ""20-19"": 0.46666666666666673, ""6-15"": 0.8166666666666668, ""8-20"": 0.75}","{""14-10"": 0.5499999999999999, ""14-7"": 0.3666666666666667, ""20-15"": 0.8666666666666667, ""20-19"": 0.3833333333333333, ""6-15"": 0.4166666666666667, ""8-20"": 0.75}","{""14-10"": 0.15, ""14-7"": 0.03333333333333335, ""20-15"": 0.016666666666666646, ""20-19"": 0.08333333333333336, ""6-15"": 0.4000000000000001, ""8-20"": 0.0}",44048,12,109818,168198144,0.7190623285361765,1.9606060606060607,3.0,0.5303030303030303,0.4590909090909091,0.010606060606060607
rx_20_1__seed_713102__new_5__k_10,20-1,713102,5,10,0.7416666666666667,0.65,0.7333333333333334,0.6966666666666667,0.671290013515511,0.09166666666666667,0.6138888888888889,2.190909090909091,0.008333333333333304,-0.08333333333333337,0.036111111111111094,0.35,"{""14-10"": 0.6666666666666666, ""14-7"": 0.7999999999999999, ""20-15"": 0.7999999999999999, ""20-19"": 0.6666666666666666, ""6-15"": 0.7666666666666666, ""8-20"": 0.75}","{""14-10"": 0.6, ""14-7"": 0.6333333333333333, ""20-15"": 0.7999999999999999, ""20-19"": 0.6166666666666667, ""6-15"": 0.5, ""8-20"": 0.75}","{""14-10"": 0.06666666666666661, ""14-7"": 0.1666666666666667, ""20-15"": 0.0, ""20-19"": 0.05000000000000001, ""6-15"": 0.26666666666666666, ""8-20"": 0.0}",44048,12,109818,168198144,0.715713663675794,2.190909090909091,3.0,0.4106060606060606,0.5833333333333334,0.006060606060606061
rx_20_1__seed_713102__new_5__k_20,20-1,713102,5,20,0.7527777777777778,0.6416666666666666,0.7333333333333334,0.7433333333333333,0.6883769198837691,0.11111111111111116,0.6111111111111112,2.103030303030303,0.019444444444444375,-0.09166666666666679,0.030555555555555447,0.3,"{""14-10"": 0.6999999999999998, ""14-7"": 0.75, ""20-15"": 0.9, ""20-19"": 0.65, ""6-15"": 0.7666666666666666, ""8-20"": 0.75}","{""14-10"": 0.4666666666666666, ""14-7"": 0.6666666666666666, ""20-15"": 0.8833333333333333, ""20-19"": 0.65, ""6-15"": 0.4333333333333333, ""8-20"": 0.75}","{""14-10"": 0.23333333333333328, ""14-7"": 0.0833333333333333, ""20-15"": 0.016666666666666646, ""20-19"": 0.0, ""6-15"": 0.3333333333333333, ""8-20"": 0.0}",44048,12,109818,168198144,0.7268600229343228,2.103030303030303,3.0,0.4621212121212121,0.5242424242424243,0.013636363636363636
rx_20_1__seed_713102__new_5__k_5,20-1,713102,5,5,0.7277777777777779,0.6111111111111112,0.7333333333333334,0.6733333333333333,0.6384733514396413,0.11666666666666665,0.6111111111111112,2.257575757575758,-0.005555555555555536,-0.12222222222222223,0.0,0.3,"{""14-10"": 0.6, ""14-7"": 0.8333333333333334, ""20-15"": 0.7666666666666666, ""20-19"": 0.6333333333333333, ""6-15"": 0.7833333333333333, ""8-20"": 0.75}","{""14-10"": 0.6, ""14-7"": 0.5666666666666667, ""20-15"": 0.7333333333333334, ""20-19"": 0.6333333333333333, ""6-15"": 0.3833333333333333, ""8-20"": 0.75}","{""14-10"": 0.0, ""14-7"": 0.26666666666666666, ""20-15"": 0.033333333333333326, ""20-19"": 0.0, ""6-15"": 0.39999999999999997, ""8-20"": 0.0}",44048,12,109818,168198144,0.757928931323642,2.257575757575758,3.0,0.37727272727272726,0.6166666666666667,0.006060606060606061
rx_20_1__seed_713103__new_10__k_1,20-1,713103,10,1,0.7861111111111111,0.38888888888888884,0.6777777777777777,0.41333333333333333,0.3988286473624399,0.3972222222222223,0.36388888888888893,2.2083333333333335,0.10833333333333339,-0.28888888888888886,0.02499999999999991,0.1,"{""14-10"": 0.6333333333333333, ""14-7"": 0.5499999999999999, ""20-15"": 0.8333333333333334, ""20-19"": 0.9666666666666667, ""6-15"": 0.9, ""8-20"": 0.8333333333333334}","{""14-10"": 0.35000000000000003, ""14-7"": 0.3, ""20-15"": 0.65, ""20-19"": 0.2833333333333333, ""6-15"": 0.5166666666666667, ""8-20"": 0.2333333333333333}","{""14-10"": 0.28333333333333327, ""14-7"": 0.25, ""20-15"": 0.18333333333333335, ""20-19"": 0.6833333333333332, ""6-15"": 0.3833333333333333, ""8-20"": 0.6}",44048,12,109818,168271872,0.7045937042372922,2.2083333333333335,3.0,0.4125,0.5708333333333333,0.016666666666666666
rx_20_1__seed_713103__new_10__k_10,20-1,713103,10,10,0.7611111111111111,0.5944444444444444,0.6777777777777777,0.535,0.5628868951757396,0.16666666666666666,0.5555555555555556,2.4499999999999997,0.08333333333333337,-0.08333333333333326,0.03888888888888886,0.25,"{""14-10"": 0.6166666666666667, ""14-7"": 0.7000000000000001, ""20-15"": 0.9666666666666667, ""20-19"": 0.7833333333333333, ""6-15"": 0.7833333333333333, ""8-20"": 0.7166666666666667}","{""14-10"": 0.3333333333333333, ""14-7"": 0.5833333333333334, ""20-15"": 0.7166666666666667, ""20-19"": 0.7000000000000001, ""6-15"": 0.5166666666666667, ""8-20"": 0.7166666666666667}","{""14-10"": 0.2833333333333333, ""14-7"": 0.11666666666666665, ""20-15"": 0.24999999999999997, ""20-19"": 0.08333333333333333, ""6-15"": 0.26666666666666666, ""8-20"": 0.0}",44048,12,109818,168271872,0.7875905672941977,2.45,3.0,0.28854166666666664,0.6979166666666666,0.013541666666666667
rx_20_1__seed_713103__new_10__k_20,20-1,713103,10,20,0.763888888888889,0.6305555555555555,0.6777777777777777,0.5116666666666667,0.5643685475104716,0.13333333333333333,0.6055555555555555,2.5,0.08611111111111125,-0.047222222222222165,0.025000000000000022,0.3,"{""14-10"": 0.6, ""14-7"": 0.7333333333333334, ""20-15"": 0.9, ""20-19"": 0.8333333333333334, ""6-15"": 0.8166666666666668, ""8-20"": 0.7000000000000001}","{""14-10"": 0.35000000000000003, ""14-7"": 0.7166666666666667, ""20-15"": 0.75, ""20-19"": 0.7833333333333333, ""6-15"": 0.48333333333333334, ""8-20"": 0.7000000000000001}","{""14-10"": 0.25, ""14-7"": 0.01666666666666668, ""20-15"": 0.15000000000000002, ""20-19"": 0.04999999999999993, ""6-15"": 0.3333333333333333, ""8-20"": 0.0}",44048,12,109818,168271872,0.7476947852410376,2.5,3.0,0.26875,0.7125,0.01875
rx_20_1__seed_713103__new_10__k_5,20-1,713103,10,5,0.7472222222222222,0.5944444444444444,0.6777777777777777,0.48500000000000004,0.5339561869825546,0.15277777777777776,0.5527777777777777,2.46875,0.06944444444444453,-0.08333333333333326,0.04166666666666674,0.25,"{""14-10"": 0.5499999999999999, ""14-7"": 0.6833333333333332, ""20-15"": 0.9500000000000001, ""20-19"": 0.7999999999999999, ""6-15"": 0.7833333333333333, ""8-20"": 0.7166666666666667}","{""14-10"": 0.3666666666666667, ""14-7"": 0.65, ""20-15"": 0.6666666666666666, ""20-19"": 0.7666666666666666, ""6-15"": 0.4166666666666667, ""8-20"": 0.7000000000000001}","{""14-10"": 0.18333333333333335, ""14-7"": 0.033333333333333326, ""20-15"": 0.2833333333333333, ""20-19"": 0.033333333333333326, ""6-15"": 0.36666666666666664, ""8-20"": 0.01666666666666668}",44048,12,109818,168271872,0.7483878323303846,2.46875,3.0,0.2864583333333333,0.6927083333333334,0.020833333333333332
rx_20_1__seed_713103__new_20__k_1,20-1,713103,20,1,0.7861111111111111,0.37777777777777777,0.6777777777777777,0.26666666666666666,0.31158602496992077,0.4083333333333334,0.33888888888888885,2.551282051282051,0.10833333333333339,-0.29999999999999993,0.03888888888888892,0.1,"{""14-10"": 0.6166666666666666, ""14-7"": 0.5499999999999999, ""20-15"": 0.8333333333333334, ""20-19"": 0.9666666666666667, ""6-15"": 0.9, ""8-20"": 0.85}","{""14-10"": 0.3, ""14-7"": 0.3, ""20-15"": 0.65, ""20-19"": 0.2833333333333333, ""6-15"": 0.5, ""8-20"": 0.2333333333333333}","{""14-10"": 0.31666666666666665, ""14-7"": 0.25, ""20-15"": 0.18333333333333335, ""20-19"": 0.6833333333333332, ""6-15"": 0.39999999999999997, ""8-20"": 0.6166666666666666}",44048,12,109818,168441856,0.7919261760364931,2.551282051282051,3.0,0.2641025641025641,0.6961538461538461,0.03974358974358974
rx_20_1__seed_713103__new_20__k_10,20-1,713103,20,10,0.7583333333333333,0.5499999999999999,0.6777777777777777,0.33416666666666667,0.4156653249659949,0.20833333333333334,0.5361111111111111,2.6999999999999997,0.0805555555555556,-0.12777777777777777,0.01388888888888884,0.2,"{""14-10"": 0.5833333333333334, ""14-7"": 0.7000000000000001, ""20-15"": 0.9666666666666667, ""20-19"": 0.7833333333333333, ""6-15"": 0.7999999999999999, ""8-20"": 0.7166666666666667}","{""14-10"": 0.26666666666666666, ""14-7"": 0.5833333333333334, ""20-15"": 0.7166666666666667, ""20-19"": 0.7000000000000001, ""6-15"": 0.3333333333333333, ""8-20"": 0.7000000000000001}","{""14-10"": 0.31666666666666665, ""14-7"": 0.11666666666666665, ""20-15"": 0.24999999999999997, ""20-19"": 0.08333333333333333, ""6-15"": 0.4666666666666666, ""8-20"": 0.01666666666666668}",44048,12,109818,168441856,0.8129676600965934,2.7,3.0,0.1955128205128205,0.7589743589743589,0.04551282051282051
rx_20_1__seed_713103__new_20__k_20,20-1,713103,20,20,0.7611111111111111,0.6166666666666666,0.6777777777777777,0.3416666666666666,0.43949630606818174,0.1444444444444445,0.5944444444444444,2.708974358974359,0.08333333333333337,-0.061111111111111116,0.022222222222222143,0.2,"{""14-10"": 0.5833333333333334, ""14-7"": 0.7333333333333334, ""20-15"": 0.9, ""20-19"": 0.8333333333333334, ""6-15"": 0.8166666666666668, ""8-20"": 0.7000000000000001}","{""14-10"": 0.25, ""14-7"": 0.7166666666666667, ""20-15"": 0.75, ""20-19"": 0.7833333333333333, ""6-15"": 0.5, ""8-20"": 0.7000000000000001}","{""14-10"": 0.3333333333333333, ""14-7"": 0.01666666666666668, ""20-15"": 0.15000000000000002, ""20-19"": 0.04999999999999993, ""6-15"": 0.3166666666666667, ""8-20"": 0.0}",44048,12,109818,168441856,0.7963931937224399,2.708974358974359,3.0,0.18974358974358974,0.7660256410256411,0.04423076923076923
rx_20_1__seed_713103__new_20__k_5,20-1,713103,20,5,0.7444444444444445,0.5555555555555556,0.6777777777777777,0.30416666666666664,0.39274251048378384,0.18888888888888888,0.5472222222222222,2.682051282051282,0.06666666666666676,-0.12222222222222212,0.008333333333333415,0.2,"{""14-10"": 0.5, ""14-7"": 0.6833333333333332, ""20-15"": 0.9500000000000001, ""20-19"": 0.7999999999999999, ""6-15"": 0.8166666666666668, ""8-20"": 0.7166666666666667}","{""14-10"": 0.26666666666666666, ""14-7"": 0.65, ""20-15"": 0.6666666666666666, ""20-19"": 0.7666666666666666, ""6-15"": 0.2833333333333333, ""8-20"": 0.7000000000000001}","{""14-10"": 0.2333333333333333, ""14-7"": 0.033333333333333326, ""20-15"": 0.2833333333333333, ""20-19"": 0.033333333333333326, ""6-15"": 0.5333333333333333, ""8-20"": 0.01666666666666668}",44048,12,109818,168441856,0.8578281664552215,2.682051282051282,3.0,0.2032051282051282,0.7525641025641026,0.04423076923076923
rx_20_1__seed_713103__new_5__k_1,20-1,713103,5,1,0.7833333333333333,0.5916666666666667,0.6777777777777777,0.64,0.6143775052063155,0.19166666666666668,0.47500000000000003,2.2818181818181817,0.10555555555555562,-0.08611111111111103,0.11666666666666664,0.25,"{""14-10"": 0.6333333333333333, ""14-7"": 0.5333333333333333, ""20-15"": 0.8333333333333334, ""20-19"": 0.9666666666666667, ""6-15"": 0.9, ""8-20"": 0.8333333333333334}","{""14-10"": 0.35000000000000003, ""14-7"": 0.3, ""20-15"": 0.7000000000000001, ""20-19"": 0.85, ""6-15"": 0.5166666666666667, ""8-20"": 0.8333333333333334}","{""14-10"": 0.28333333333333327, ""14-7"": 0.23333333333333336, ""20-15"": 0.13333333333333333, ""20-19"": 0.11666666666666663, ""6-15"": 0.3833333333333333, ""8-20"": 0.0}",44048,12,109818,168198144,0.7688960483805699,2.2818181818181817,3.0,0.37424242424242427,0.6106060606060606,0.015151515151515152
rx_20_1__seed_713103__new_5__k_10,20-1,713103,5,10,0.7611111111111111,0.6138888888888889,0.6777777777777777,0.6933333333333334,0.6509104935952349,0.14722222222222223,0.5972222222222222,2.081818181818182,0.08333333333333337,-0.06388888888888877,0.01666666666666672,0.25,"{""14-10"": 0.6166666666666667, ""14-7"": 0.7000000000000001, ""20-15"": 0.9666666666666667, ""20-19"": 0.7833333333333333, ""6-15"": 0.7833333333333333, ""8-20"": 0.7166666666666667}","{""14-10"": 0.3333333333333333, ""14-7"": 0.5833333333333334, ""20-15"": 0.8333333333333334, ""20-19"": 0.7333333333333334, ""6-15"": 0.5, ""8-20"": 0.7000000000000001}","{""14-10"": 0.2833333333333333, ""14-7"": 0.11666666666666665, ""20-15"": 0.1333333333333333, ""20-19"": 0.04999999999999999, ""6-15"": 0.28333333333333327, ""8-20"": 0.01666666666666668}",44048,12,109818,168198144,0.7148461536306775,2.081818181818182,3.0,0.4696969696969697,0.5196969696969697,0.010606060606060607
rx_20_1__seed_713103__new_5__k_20,20-1,713103,5,20,0.7611111111111111,0.65,0.6777777777777777,0.6566666666666666,0.6524238691823484,0.11111111111111112,0.6361111111111111,2.2515151515151515,0.08333333333333337,-0.02777777777777768,0.01388888888888895,0.3,"{""14-10"": 0.6, ""14-7"": 0.7333333333333334, ""20-15"": 0.9, ""20-19"": 0.8166666666666668, ""6-15"": 0.8166666666666668, ""8-20"": 0.7000000000000001}","{""14-10"": 0.35000000000000003, ""14-7"": 0.7166666666666667, ""20-15"": 0.85, ""20-19"": 0.7999999999999999, ""6-15"": 0.48333333333333334, ""8-20"": 0.7000000000000001}","{""14-10"": 0.25, ""14-7"": 0.01666666666666668, ""20-15"": 0.05000000000000001, ""20-19"": 0.016666666666666646, ""6-15"": 0.3333333333333333, ""8-20"": 0.0}",44048,12,109818,168198144,0.7254356080948403,2.2515151515151515,3.0,0.3893939393939394,0.5954545454545455,0.015151515151515152
rx_20_1__seed_713103__new_5__k_5,20-1,713103,5,5,0.7472222222222222,0.6027777777777777,0.6777777777777777,0.6333333333333333,0.6175016850192528,0.1444444444444444,0.5694444444444444,2.1545454545454543,0.06944444444444453,-0.07499999999999996,0.033333333333333326,0.25,"{""14-10"": 0.5499999999999999, ""14-7"": 0.6833333333333332, ""20-15"": 0.9500000000000001, ""20-19"": 0.7999999999999999, ""6-15"": 0.7833333333333333, ""8-20"": 0.7166666666666667}","{""14-10"": 0.3666666666666667, ""14-7"": 0.65, ""20-15"": 0.7000000000000001, ""20-19"": 0.7833333333333333, ""6-15"": 0.4166666666666667, ""8-20"": 0.7000000000000001}","{""14-10"": 0.18333333333333335, ""14-7"": 0.033333333333333326, ""20-15"": 0.25, ""20-19"": 0.016666666666666646, ""6-15"": 0.36666666666666664, ""8-20"": 0.01666666666666668}",44048,12,109818,168198144,0.7234355434775352,2.1545454545454548,3.0,0.4393939393939394,0.543939393939394,0.016666666666666666
rx_20_1__seed_713104__new_10__k_1,20-1,713104,10,1,0.7333333333333334,0.44722222222222224,0.7083333333333334,0.455,0.45088923105368833,0.2861111111111111,0.40277777777777773,2.3625000000000003,0.025000000000000022,-0.2611111111111111,0.04444444444444451,0.1,"{""14-10"": 0.8833333333333333, ""14-7"": 0.5166666666666667, ""20-15"": 0.9166666666666666, ""20-19"": 0.6833333333333332, ""6-15"": 0.6666666666666666, ""8-20"": 0.7333333333333334}","{""14-10"": 0.46666666666666673, ""14-7"": 0.15, ""20-15"": 0.5499999999999999, ""20-19"": 0.5833333333333334, ""6-15"": 0.21666666666666667, ""8-20"": 0.7166666666666667}","{""14-10"": 0.4166666666666666, ""14-7"": 0.3666666666666667, ""20-15"": 0.3666666666666667, ""20-19"": 0.10000000000000003, ""6-15"": 0.44999999999999996, ""8-20"": 0.016666666666666646}",44048,12,109818,168271872,0.7526373058984367,2.3625,3.0,0.33958333333333335,0.6395833333333333,0.020833333333333332
rx_20_1__seed_713104__new_10__k_10,20-1,713104,10,10,0.7999999999999999,0.5861111111111111,0.7083333333333334,0.59,0.5877920476695726,0.21388888888888888,0.5361111111111111,2.4895833333333335,0.09166666666666656,-0.12222222222222223,0.050000000000000044,0.3,"{""14-10"": 0.8166666666666668, ""14-7"": 0.8666666666666666, ""20-15"": 0.9166666666666666, ""20-19"": 0.6833333333333332, ""6-15"": 0.7833333333333333, ""8-20"": 0.7333333333333334}","{""14-10"": 0.45, ""14-7"": 0.5499999999999999, ""20-15"": 0.7833333333333333, ""20-19"": 0.65, ""6-15"": 0.35000000000000003, ""8-20"": 0.7333333333333334}","{""14-10"": 0.36666666666666664, ""14-7"": 0.3166666666666666, ""20-15"": 0.1333333333333333, ""20-19"": 0.03333333333333336, ""6-15"": 0.4333333333333333, ""8-20"": 0.0}",44048,12,109818,168271872,0.734049643506296,2.4895833333333335,3.0,0.275,0.7052083333333333,0.019791666666666666
