run,row,metric,count,finite,nonzero_epochs,first_nonzero,min,max,mean,last
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_nuisance_sensitivity_phase_noise,4,4,4,21,10.775981903076172,12.404239654541016,11.294734954833984,10.775981903076172
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_nuisance_sensitivity_sfo,4,4,4,21,10.777458190917969,12.413040161132812,11.312360286712646,10.777458190917969
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_nuisance_sensitivity_snr,4,4,4,21,10.77367115020752,12.408857345581055,11.304641485214233,10.77367115020752
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_nuisance_sensitivity_sto,4,4,4,21,10.779634475708008,12.443086624145508,11.301600217819214,10.779634475708008
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_objective_computed,200,200,180,21,0.0,1.0,0.9,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_orbit_dispersion,180,180,180,21,0.00977718917892088,0.15705441069361326,0.02378327870237836,0.01005003115409767
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_orbit_scale,200,200,180,21,0.0,1.0,0.8025,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_proto_input_available,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_scale_batched_enabled,200,200,200,1,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_tangent_scale,200,200,140,61,0.0,1.0,0.5025,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_teacher_effective_views,180,180,180,21,1.9999841763092592,1.9999999962411485,1.999998899992999,1.9999989136919245
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_teacher_labeled_accuracy,180,180,180,21,0.8659557995495496,0.9874718468468469,0.9644251673548548,0.9834600225225225
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_teacher_labeled_confidence,180,180,180,21,0.9168560278039795,0.9977212784526585,0.9890205961597098,0.9970332985525733
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_teacher_view_count,200,200,180,21,0.0,2.0,1.8,2.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_u_consensus_rate,180,180,180,21,0.5514192366385245,0.9574490063362293,0.8806408126925206,0.95679228853535
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_u_logit_coverage,180,180,180,21,0.48119433358445896,0.9513844718804231,0.8657850546730651,0.9506931962730648
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_u_logit_weighted_contribution,200,200,180,21,0.0,0.0885149032917914,0.06198486373073113,0.08007882172996933
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_u_orbit_dispersion,180,180,180,21,0.007277142539670742,0.17600995134394448,0.022750464558047388,0.007416550743368429
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_u_orbit_scale,200,200,180,21,0.0,1.0,0.8025,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_worst_bucket_elevation,4,4,4,21,0.21875,0.8125,0.578125,0.8125
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_daot_worst_bucket_snr,4,4,4,21,0.25,0.84375,0.59375,0.84375
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_dm_accept_local_component_class_coverage,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_ecrs_cross_rx_clean_count,200,200,200,1,128.0,128.0,128.0,128.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_ecrs_cross_rx_configured,200,200,200,1,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_ecrs_cross_rx_executed,200,200,200,1,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_ecrs_cross_rx_identity_grad_norm,200,200,200,1,8.965101187641267e-06,0.0023164807353168726,0.0004479258391029362,0.00017391159781254828
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_ecrs_cross_rx_leo_count,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_ecrs_cross_rx_raw_loss,200,200,200,1,0.007602678612947948,0.20140294220533456,0.022413570228330994,0.010202838430724025
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_ecrs_cross_rx_successful_steps,200,200,200,1,110.5,44269.5,22187.784234234234,44269.5
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_ecrs_cross_rx_valid_anchors,200,200,200,1,127.82882882882883,127.98198198198199,127.91637387387387,127.93693693693693
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_ecrs_cross_rx_weighted_loss,200,200,200,1,0.0003801339359755205,0.010070147278072598,0.001120678531150159,0.0005101419306014463
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_loss_cons_labeled,200,200,184,17,0.0,0.32304808470579954,0.19072590321033925,0.19695660015484234
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_loss_daot_fingerprint,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_loss_daot_nuisance,200,200,180,21,0.0,0.5999935497571757,0.5245240976245286,0.5839064789784921
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_loss_daot_orbit_logit,200,200,180,21,0.0,14.2459857227566,6.698632583526878,5.399413752126264
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_loss_daot_orbit_proto,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_loss_daot_orbit_relation,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_loss_daot_orbit_z,200,200,180,21,0.0,0.33186505150956075,0.15016122271751497,0.15121428950412855
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_loss_daot_tangent,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_loss_daot_total,200,200,180,21,0.0,0.8392575751016805,0.6658441139065644,0.8283519266961931
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_loss_daot_unlabeled,200,200,180,21,0.0,0.5757336188275535,0.453736321292482,0.5686336198637078
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_loss_group_ce_labeled,200,200,200,1,1.2669302253304302,12.865758526432622,2.580363155117275,1.573079923117483
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_loss_sat_cls_labeled,200,200,121,80,0.0,3.633609988483357,1.6327759051451098,2.4906154992876925
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_loss_sat_cons_labeled,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_os_gradient_nonfinite_bundle,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_rc4_effective_weighted_coverage,200,200,180,21,0.0,0.15000000468513988,0.13500000338900733,0.1500000040139164
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_rc4_hard_effective_coverage,200,200,180,21,0.0,0.15000000475226222,0.09933813454781147,0.06443749717226974
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_rc4_negative_effective_coverage,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_rc4_partial_effective_coverage,200,200,145,21,0.0,0.1488094470119691,0.0356618674916071,0.08556250257937757
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_sat_anchor_class_coverage,200,200,180,21,0.0,5.63063063063063,3.180427927927928,2.981981981981982
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_sat_anchor_receiver_coverage,200,200,180,21,0.0,5.0,3.9956981981981983,4.5
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_skipped_nonfinite_grad,200,200,19,1,0.0,0.009009009009009009,0.0004504504504504504,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_skipped_nonfinite_loss,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_source_episode_local_component_coverage,181,181,181,20,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_tail_rollback_cooldown_remaining,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_w_loss_cons_labeled,200,200,184,17,0.0,0.016193424259220157,0.012134724651371036,0.015756349305848818
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_w_loss_group_ce_labeled,200,200,200,1,0.20270883250847324,1.0292606509483613,0.34451452819764744,0.25169278235753645
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_w_loss_sat_cls_labeled,200,200,121,80,0.0,2.47085481500337,1.110287626994035,1.693618557139023
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,train_w_loss_sat_cons_labeled,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,val_tx_acc,200,200,200,1,39.32222222222222,98.53703703703704,97.63307407407406,98.46296296296296
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,concat_sat_ce_weight,200,200,200,1,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,concat_sat_start_epoch,200,200,200,1,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,group_ce_top_frac,200,200,200,1,0.35,0.35,0.35,0.35
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,joint_guard_paic_cooldown_remaining,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,lambda_cons,200,200,200,1,0.08,0.08,0.08,0.08
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,lambda_group_ce,200,200,200,1,0.16,0.16,0.16,0.16
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,loss_weight_group_ce,200,200,200,1,0.08,0.16,0.14577885253594247,0.16
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,lr,200,200,200,1,1.0000000000000002e-06,0.0002,8.875000000000002e-05,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,nonfinite_test_metric_count,200,200,200,1,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,nonfinite_train_metric_count,200,200,200,1,4.0,4.0,4.0,4.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,nonfinite_val_metric_count,200,200,200,1,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,phase2_audit_imports_balanced_tx_rx_sampler,200,200,200,1,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,stage_group_ce_scale,200,200,200,1,0.5,1.0,0.9111178283496403,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,stage_source_val_sat_floor_tx,200,200,200,1,31.366666666666667,92.95925925925926,80.49116666666667,92.92592592592592
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,stage_source_val_sat_mean_tx,200,200,200,1,31.864197530864192,93.68888888888888,81.4824938271605,93.63456790123456
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,stage_tail_rollback_cooldown_remaining,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_a1_ema_effective_decay,200,200,200,1,0.9900000000000023,0.9989999999999969,0.9972399999999989,0.9989999999999969
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_a1_ema_successful_updates,200,200,200,1,110.5,44268.5,22188.745495495492,44268.5
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_concat_sat_active,200,200,200,1,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_concat_sat_applied,200,200,200,1,0.23423423423423423,0.8558558558558559,0.6510135135135136,0.8198198198198198
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_concat_sat_clean_batch_size,200,200,200,1,128.0,128.0,128.0,128.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_concat_sat_expanded,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_concat_sat_stage_index,200,200,160,41,0.0,2.0,1.35,2.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_concat_sat_stage_start_epoch,200,200,200,1,1.0,91.0,60.5,91.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_concat_sat_total_batch_size,200,200,200,1,128.0,128.0,128.0,128.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_concat_sat_view_prob,200,200,200,1,0.29999999999999877,0.8000000000000016,0.65,0.8000000000000016
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_batched_view_count,200,200,180,21,0.0,1.0,0.9,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_clean_teacher_weight,180,180,180,21,0.49999313217562597,0.5000072991525805,0.4999995664433316,0.5000011377237938
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_consensus_rate,180,180,180,21,0.5425464527027027,0.9439400337837838,0.8611541228728729,0.9397522522522522
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_fingerprint_selectivity,180,180,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_fingerprint_sensitivity,180,180,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_grad_ratio_fingerprint,4,4,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_grad_ratio_nuisance,4,4,4,21,6.879049085428149e-09,1.6396785631229396e-08,1.1835776461602087e-08,1.275240396790899e-08
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_grad_ratio_orbit_logit,4,4,4,21,3.5943834942374724,14.953099973719274,9.757820011508501,3.5943834942374724
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_grad_ratio_orbit_proto,4,4,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_grad_ratio_orbit_relation,4,4,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_grad_ratio_orbit_z,4,4,4,21,0.013251435563713594,0.04733567695300649,0.03346624259765764,0.013251435563713594
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_grad_ratio_tangent,4,4,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_identity_only_used,200,200,180,21,0.0,1.0,0.9,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_logit_coverage,180,180,180,21,0.4410047151886665,0.9357492972064663,0.8402233966698011,0.9312338727014559
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_logit_coverage_weighting,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_logit_weighted_contribution,200,200,180,21,0.0,0.3253558571408461,0.25550401715635684,0.3170154055765083
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_loss_scale_fingerprint,180,180,180,21,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_loss_scale_nuisance,180,180,180,21,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_loss_scale_orbit_logit,180,180,180,21,3.317765540141627,9.177692723671333,4.666164103368433,3.360621164033751
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_loss_scale_orbit_proto,180,180,180,21,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_loss_scale_orbit_relation,180,180,180,21,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_loss_scale_orbit_z,180,180,180,21,0.14626856898843646,0.3295542467320433,0.16275418872032976,0.1467320006721499
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_loss_scale_tangent,180,180,180,21,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_mean_metadata_skip_enabled,200,200,200,1,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_nuisance_sensitivity,180,180,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_nuisance_sensitivity_agc,4,4,4,21,10.56466293334961,12.778797149658203,11.370361328125,10.56466293334961
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_nuisance_sensitivity_doppler,4,4,4,21,10.814629554748535,13.225685119628906,11.692948818206787,10.814629554748535
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_nuisance_sensitivity_doppler_rate,4,4,4,21,10.63389778137207,12.80727767944336,11.451492309570312,10.63389778137207
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_nuisance_sensitivity_multipath,4,4,4,21,10.565126419067383,12.74626636505127,11.358662366867065,10.565126419067383
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_nuisance_sensitivity_phase_noise,4,4,4,21,10.581771850585938,12.776798248291016,11.366403341293335,10.581771850585938
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_nuisance_sensitivity_sfo,4,4,4,21,10.568613052368164,12.757965087890625,11.366257190704346,10.568613052368164
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_nuisance_sensitivity_snr,4,4,4,21,10.55705738067627,12.786469459533691,11.370554447174072,10.55705738067627
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_nuisance_sensitivity_sto,4,4,4,21,10.5887451171875,12.768949508666992,11.352513790130615,10.5887451171875
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_objective_computed,200,200,180,21,0.0,1.0,0.9,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_orbit_dispersion,180,180,180,21,0.009434949955902994,0.1538096876596814,0.02321599133101663,0.009851743028759284
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_orbit_scale,200,200,180,21,0.0,1.0,0.8025,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_proto_input_available,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_scale_batched_enabled,200,200,200,1,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_tangent_scale,200,200,140,61,0.0,1.0,0.5025,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_teacher_effective_views,180,180,180,21,1.9999979686092686,1.9999999983890637,1.9999989235126696,1.9999990447147473
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_teacher_labeled_accuracy,180,180,180,21,0.8672578828828829,0.9873662725225225,0.9645759040290289,0.9841638513513513
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_teacher_labeled_confidence,180,180,180,21,0.9138812708693582,0.9976376308514191,0.9887229992373212,0.9971479590948638
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_teacher_view_count,200,200,180,21,0.0,2.0,1.8,2.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_u_consensus_rate,180,180,180,21,0.5443622174563708,0.9585927281830762,0.8791198140015832,0.9575347145935437
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_u_logit_coverage,180,180,180,21,0.4754668754768801,0.9525676796565185,0.8641212249922382,0.9515115369010616
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_u_logit_weighted_contribution,200,200,180,21,0.0,0.08731697439341932,0.061704187638856274,0.07908119279723447
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_u_orbit_dispersion,180,180,180,21,0.007083654867250238,0.17310622475437215,0.022139297127559385,0.007195986968859493
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_u_orbit_scale,200,200,180,21,0.0,1.0,0.8025,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_worst_bucket_elevation,4,4,4,21,0.25,0.8125,0.6015625,0.78125
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_daot_worst_bucket_snr,4,4,4,21,0.25,0.8125,0.59375,0.8125
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_dm_accept_local_component_class_coverage,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_ecrs_cross_rx_clean_count,200,200,200,1,128.0,128.0,128.0,128.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_ecrs_cross_rx_configured,200,200,200,1,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_ecrs_cross_rx_executed,200,200,200,1,1.0,1.0,1.0,1.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_ecrs_cross_rx_identity_grad_norm,200,200,200,1,2.0684443370555528e-05,0.0025166913401335478,0.00034531937894826114,7.524469401687384e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_ecrs_cross_rx_leo_count,200,200,121,80,0.0,109.54954954954955,60.667387387387386,104.93693693693693
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_ecrs_cross_rx_raw_loss,200,200,200,1,0.017294823264426273,0.2014006402444195,0.03033268414296377,0.021184544051081774
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_ecrs_cross_rx_successful_steps,200,200,200,1,110.5,44268.5,22188.745495495492,44268.5
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_ecrs_cross_rx_valid_anchors,200,200,200,1,127.84234234234235,237.38288288288288,188.54306306306304,232.82432432432432
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_ecrs_cross_rx_weighted_loss,200,200,200,1,0.0008647411765802341,0.010070032180026845,0.0015166342337433665,0.0010592272236215911
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_loss_cons_labeled,200,200,184,17,0.0,0.3207078538499437,0.19037684535121058,0.19628136437218469
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_loss_daot_fingerprint,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_loss_daot_nuisance,200,200,180,21,0.0,0.651758205246281,0.5579830460666536,0.614572207669954
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_loss_daot_orbit_logit,200,200,180,21,0.0,14.28346781472902,6.693113603629508,5.347253031558819
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_loss_daot_orbit_proto,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_loss_daot_orbit_relation,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_loss_daot_orbit_z,200,200,180,21,0.0,0.32867014978651526,0.14930256925959576,0.15000767616538313
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_loss_daot_tangent,200,200,0,,0.0,0.0,0.0,0.0
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,train_loss_daot_total,200,200,180,21,0.0,0.8392343201615788,0.6659864956295739,0.8280899248144649
