run,row,inherited_target_contact,scene,scope,group,correct,total,accuracy_pct
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,9:0,3053,4000,76.325
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,9:1,999,4000,24.975
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,9:2,2710,4000,67.75
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,9:3,3768,4000,94.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,9:4,3991,4000,99.775
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,9:5,2746,4000,68.65
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,scene,all,114089,168000,67.91011904761905
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,tx,0,19845,28000,70.875
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,tx,1,9709,28000,34.675
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,tx,2,16670,28000,59.535714285714285
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,tx,3,16480,28000,58.857142857142854
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,tx,4,26666,28000,95.23571428571428
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,tx,5,24719,28000,88.28214285714286
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,day,0,32585,42000,77.58333333333333
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,day,1,34473,42000,82.07857142857142
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,day,2,32376,42000,77.08571428571429
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,day,3,33475,42000,79.70238095238095
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx,0,19820,24000,82.58333333333333
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx,10,20868,24000,86.95
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx,11,18607,24000,77.52916666666667
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx,2,15102,24000,62.925
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx,5,21086,24000,87.85833333333333
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx,7,17075,24000,71.14583333333333
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx,9,20351,24000,84.79583333333333
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,0:0,4123,6000,68.71666666666667
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,0:1,4955,6000,82.58333333333333
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,0:2,5505,6000,91.75
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,0:3,5237,6000,87.28333333333333
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,10:0,5449,6000,90.81666666666666
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,10:1,5315,6000,88.58333333333333
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,10:2,4906,6000,81.76666666666667
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,10:3,5198,6000,86.63333333333334
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,11:0,4787,6000,79.78333333333333
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,11:1,4861,6000,81.01666666666667
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,11:2,4301,6000,71.68333333333334
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,11:3,4658,6000,77.63333333333334
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,2:0,3109,6000,51.81666666666667
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,2:1,3966,6000,66.1
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,2:2,3930,6000,65.5
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,2:3,4097,6000,68.28333333333333
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,5:0,5189,6000,86.48333333333333
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,5:1,5472,6000,91.2
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,5:2,5605,6000,93.41666666666667
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,5:3,4820,6000,80.33333333333333
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,7:0,5566,6000,92.76666666666667
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,7:1,4077,6000,67.95
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,7:2,3274,6000,54.56666666666667
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,7:3,4158,6000,69.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,9:0,4362,6000,72.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,9:1,5827,6000,97.11666666666666
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,9:2,4855,6000,80.91666666666667
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day,9:3,5307,6000,88.45
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:0:0,998,1000,99.8
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:0:1,35,1000,3.5
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:0:2,100,1000,10.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:0:3,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:0:4,997,1000,99.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:0:5,994,1000,99.4
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:1:0,996,1000,99.6
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:1:1,345,1000,34.5
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:1:2,997,1000,99.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:1:3,993,1000,99.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:1:4,996,1000,99.6
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:1:5,628,1000,62.8
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:2:0,995,1000,99.5
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:2:1,594,1000,59.4
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:2:2,997,1000,99.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:2:3,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:2:4,992,1000,99.2
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:2:5,928,1000,92.8
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:3:0,988,1000,98.8
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:3:1,302,1000,30.2
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:3:2,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:3:3,970,1000,97.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:3:4,995,1000,99.5
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,0:3:5,982,1000,98.2
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:0:0,994,1000,99.4
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:0:1,673,1000,67.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:0:2,995,1000,99.5
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:0:3,791,1000,79.1
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:0:4,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:0:5,997,1000,99.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:1:0,969,1000,96.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:1:1,947,1000,94.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:1:2,942,1000,94.2
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:1:3,457,1000,45.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:1:4,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:1:5,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:2:0,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:2:1,886,1000,88.6
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:2:2,990,1000,99.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:2:3,30,1000,3.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:2:4,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:2:5,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:3:0,993,1000,99.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:3:1,290,1000,29.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:3:2,998,1000,99.8
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:3:3,918,1000,91.8
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:3:4,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,10:3:5,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:0:0,973,1000,97.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:0:1,54,1000,5.4
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:0:2,877,1000,87.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:0:3,997,1000,99.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:0:4,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:0:5,887,1000,88.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:1:0,919,1000,91.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:1:1,583,1000,58.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:1:2,397,1000,39.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:1:3,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:1:4,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:1:5,963,1000,96.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:2:0,780,1000,78.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:2:1,528,1000,52.8
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:2:2,3,1000,0.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:2:3,992,1000,99.2
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:2:4,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:2:5,998,1000,99.8
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:3:0,672,1000,67.2
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:3:1,979,1000,97.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:3:2,91,1000,9.1
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:3:3,996,1000,99.6
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:3:4,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,11:3:5,920,1000,92.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:0:0,995,1000,99.5
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:0:1,53,1000,5.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:0:2,47,1000,4.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:0:3,17,1000,1.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:0:4,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:0:5,997,1000,99.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:1:0,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:1:1,28,1000,2.8
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:1:2,916,1000,91.6
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:1:3,31,1000,3.1
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:1:4,998,1000,99.8
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:1:5,994,1000,99.4
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:2:0,997,1000,99.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:2:1,33,1000,3.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:2:2,901,1000,90.1
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:2:3,3,1000,0.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:2:4,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:2:5,997,1000,99.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:3:0,952,1000,95.2
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:3:1,21,1000,2.1
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:3:2,765,1000,76.5
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:3:3,359,1000,35.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:3:4,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,2:3:5,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:0:0,726,1000,72.6
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:0:1,930,1000,93.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:0:2,990,1000,99.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:0:3,552,1000,55.2
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:0:4,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:0:5,992,1000,99.2
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:1:0,962,1000,96.2
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:1:1,544,1000,54.4
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:1:2,996,1000,99.6
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:1:3,972,1000,97.2
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:1:4,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:1:5,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:2:0,946,1000,94.6
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:2:1,764,1000,76.4
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:2:2,983,1000,98.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:2:3,921,1000,92.1
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:2:4,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:2:5,992,1000,99.2
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:3:0,655,1000,65.5
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:3:1,393,1000,39.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:3:2,986,1000,98.6
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:3:3,787,1000,78.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:3:4,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,5:3:5,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:0:0,992,1000,99.2
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:0:1,921,1000,92.1
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:0:2,949,1000,94.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:0:3,733,1000,73.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:0:4,991,1000,99.1
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:0:5,980,1000,98.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:1:0,969,1000,96.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:1:1,386,1000,38.6
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:1:2,735,1000,73.5
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:1:3,7,1000,0.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:1:4,990,1000,99.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:1:5,990,1000,99.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:2:0,966,1000,96.6
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:2:1,25,1000,2.5
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:2:2,721,1000,72.1
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:2:3,40,1000,4.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:2:4,995,1000,99.5
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:2:5,527,1000,52.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:3:0,368,1000,36.8
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:3:1,201,1000,20.1
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:3:2,619,1000,61.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:3:3,980,1000,98.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:3:4,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,7:3:5,991,1000,99.1
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:0:0,428,1000,42.8
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:0:1,15,1000,1.5
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:0:2,923,1000,92.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:0:3,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:0:4,998,1000,99.8
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:0:5,998,1000,99.8
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:1:0,957,1000,95.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:1:1,900,1000,90.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:1:2,994,1000,99.4
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:1:3,989,1000,98.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:1:4,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:1:5,987,1000,98.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:2:0,996,1000,99.6
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:2:1,69,1000,6.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:2:2,817,1000,81.7
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:2:3,981,1000,98.1
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:2:4,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:2:5,992,1000,99.2
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:3:0,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:3:1,633,1000,63.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:3:2,731,1000,73.1
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:3:3,970,1000,97.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:3:4,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_day_tx,9:3:5,973,1000,97.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_tx,0:0,3977,4000,99.425
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_tx,0:1,1276,4000,31.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_tx,0:2,3094,4000,77.35
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_tx,0:3,3961,4000,99.025
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_tx,0:4,3980,4000,99.5
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_tx,0:5,3532,4000,88.3
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_tx,10:0,3956,4000,98.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_tx,10:1,2796,4000,69.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_tx,10:2,3925,4000,98.125
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_tx,10:3,2196,4000,54.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_tx,10:4,3999,4000,99.975
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_tx,10:5,3996,4000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_tx,11:0,3344,4000,83.6
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_tx,11:1,2144,4000,53.6
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_tx,11:2,1368,4000,34.2
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,False,clean,rx_tx,11:3,3984,4000,99.6
