run,row,inherited_target_contact,scene,true_tx,predicted_tx,count
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,2,3,3273
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,2,4,1512
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,2,5,2713
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,3,0,3571
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,3,1,6390
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,3,2,926
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,3,3,16929
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,3,4,97
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,3,5,87
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,4,0,13
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,4,1,314
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,4,2,206
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,4,3,562
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,4,4,26897
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,4,5,8
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,5,0,226
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,5,1,642
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,5,2,612
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,5,3,21
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,5,4,3943
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,5,5,22556
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,0,0,22330
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,0,1,1862
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,0,2,217
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,0,3,3419
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,0,4,156
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,0,5,16
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,1,0,1098
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,1,1,9028
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,1,2,59
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,1,3,17344
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,1,4,455
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,1,5,16
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,2,0,1803
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,2,1,2294
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,2,2,15940
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,2,3,3317
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,2,4,1650
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,2,5,2996
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,3,0,4054
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,3,1,6664
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,3,2,926
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,3,3,16023
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,3,4,213
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,3,5,120
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,4,0,17
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,4,1,421
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,4,2,206
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,4,3,926
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,4,4,26406
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,4,5,24
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,5,0,283
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,5,1,760
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,5,2,636
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,5,3,44
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,5,4,3554
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,5,5,22723
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,0,0,22545
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,0,1,1934
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,0,2,216
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,0,3,3167
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,0,4,119
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,0,5,19
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,1,0,1276
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,1,1,9385
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,1,2,42
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,1,3,16818
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,1,4,464
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,1,5,15
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,2,0,1869
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,2,1,2375
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,2,2,15812
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,2,3,3314
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,2,4,1543
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,2,5,3087
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,3,0,4422
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,3,1,6673
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,3,2,959
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,3,3,15628
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,3,4,207
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,3,5,111
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,4,0,16
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,4,1,475
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,4,2,204
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,4,3,950
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,4,4,26331
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,4,5,24
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,5,0,239
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,5,1,452
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,5,2,535
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,5,3,30
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,5,4,3604
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,5,5,23140
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,0,0,25899
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,0,1,368
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,0,2,151
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,0,3,1549
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,0,4,26
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,0,5,7
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,1,0,370
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,1,1,12038
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,1,2,39
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,1,3,15452
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,1,4,94
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,1,5,7
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,2,0,2372
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,2,1,2062
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,2,2,19491
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,2,3,1545
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,2,4,228
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,2,5,2302
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,3,0,2461
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,3,1,6000
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,3,2,393
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,3,3,19103
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,3,4,26
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,3,5,17
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,4,0,6
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,4,1,14
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,4,2,99
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,4,3,15
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,4,4,27865
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,4,5,1
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,5,0,317
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,5,1,198
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,5,2,309
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,5,3,7
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,5,4,2652
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,5,5,24517
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,0,0,22901
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,0,1,1616
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,0,2,177
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,0,3,3241
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,0,4,55
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,0,5,10
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,1,0,681
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,1,1,9546
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,1,2,46
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,1,3,17433
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,1,4,281
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,1,5,13
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,2,0,1520
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,2,1,2091
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,2,2,16703
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,2,3,3085
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,2,4,1791
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,2,5,2810
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,3,0,3395
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,3,1,6639
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,3,2,870
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,3,3,16916
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,3,4,90
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,3,5,90
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,4,0,8
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,4,1,330
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,4,2,206
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,4,3,579
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,4,4,26863
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,4,5,14
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,5,0,208
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,5,1,587
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,5,2,561
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,5,3,19
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,5,4,3819
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,5,5,22806
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,0,0,22159
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,0,1,1991
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,0,2,216
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,0,3,3478
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,0,4,139
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,0,5,17
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,1,0,1057
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,1,1,9191
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,1,2,58
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,1,3,17233
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,1,4,446
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,1,5,15
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,2,0,1760
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,2,1,2376
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,2,2,15727
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,2,3,3111
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,2,4,1896
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,2,5,3130
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,3,0,3872
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,3,1,6853
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,3,2,906
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,3,3,16044
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,3,4,200
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,3,5,125
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,4,0,16
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,4,1,433
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,4,2,221
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,4,3,920
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,4,4,26385
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,4,5,25
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,5,0,238
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,5,1,688
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,5,2,603
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,5,3,37
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,5,4,3493
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,5,5,22941
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,0,0,22334
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,0,1,2073
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,0,2,209
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,0,3,3263
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,0,4,103
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,0,5,18
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,1,0,1240
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,1,1,9560
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,1,2,47
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,1,3,16677
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,1,4,459
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,1,5,17
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,2,0,1812
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,2,1,2464
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,2,2,15553
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,2,3,3127
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,2,4,1777
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,2,5,3267
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,3,0,4238
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,3,1,6885
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,3,2,915
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,3,3,15641
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,3,4,207
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,3,5,114
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,4,0,17
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,4,1,530
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,4,2,222
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,4,3,966
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,4,4,26234
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,4,5,31
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,5,0,222
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,5,1,386
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,5,2,492
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,5,3,23
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,5,4,3509
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,5,5,23368
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,0,0,25756
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,0,1,372
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,0,2,135
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,0,3,1708
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,0,4,16
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,0,5,13
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,1,0,370
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,1,1,14132
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,1,2,25
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,1,3,13403
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,1,4,58
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,1,5,12
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,2,0,1119
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,2,1,1243
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,2,2,20694
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,2,3,967
