method_label,method,cell_id,receiver,seed,new_class_count,k_shot,H_old_new,candidate_average_forgetting,min_old_class_acc,new_class_channel_policy,old_acc_after_increment,old_acc_before_increment,old_class_acc_after,old_class_acc_before,old_class_channel_policy,prediction_artifact_sha256,query_count,receiver_label,row_id,scenario,seen_new_acc,status,target_new_query_count,target_old_query_count
CSIL,csil_official_repo,rx_20_1__seed_713102__new_1__csil_official_repo__k_5,20-1,713102,1,5,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,494564ca57dd8c25e4149783a88a0fdb21f85defa869c3370396b03cfb2407a9,140,20-1,rx_20_1__seed_713102__new_1__csil_official_repo__k_5,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_1__csil_official_repo__k_10,20-1,713102,1,10,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,494564ca57dd8c25e4149783a88a0fdb21f85defa869c3370396b03cfb2407a9,140,20-1,rx_20_1__seed_713102__new_1__csil_official_repo__k_10,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_1__csil_official_repo__k_10,20-1,713102,1,10,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,494564ca57dd8c25e4149783a88a0fdb21f85defa869c3370396b03cfb2407a9,140,20-1,rx_20_1__seed_713102__new_1__csil_official_repo__k_10,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_1__csil_official_repo__k_10,20-1,713102,1,10,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,494564ca57dd8c25e4149783a88a0fdb21f85defa869c3370396b03cfb2407a9,140,20-1,rx_20_1__seed_713102__new_1__csil_official_repo__k_10,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_1__csil_official_repo__k_20,20-1,713102,1,20,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,494564ca57dd8c25e4149783a88a0fdb21f85defa869c3370396b03cfb2407a9,140,20-1,rx_20_1__seed_713102__new_1__csil_official_repo__k_20,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_1__csil_official_repo__k_20,20-1,713102,1,20,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,494564ca57dd8c25e4149783a88a0fdb21f85defa869c3370396b03cfb2407a9,140,20-1,rx_20_1__seed_713102__new_1__csil_official_repo__k_20,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_1__csil_official_repo__k_20,20-1,713102,1,20,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,494564ca57dd8c25e4149783a88a0fdb21f85defa869c3370396b03cfb2407a9,140,20-1,rx_20_1__seed_713102__new_1__csil_official_repo__k_20,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_3__csil_official_repo__k_1,20-1,713102,3,1,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,5770c494f239e1897d94ee3c5c86856b9c617d89523097412b578c27c9a77a78,180,20-1,rx_20_1__seed_713102__new_3__csil_official_repo__k_1,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_3__csil_official_repo__k_1,20-1,713102,3,1,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,5770c494f239e1897d94ee3c5c86856b9c617d89523097412b578c27c9a77a78,180,20-1,rx_20_1__seed_713102__new_3__csil_official_repo__k_1,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_3__csil_official_repo__k_1,20-1,713102,3,1,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,5770c494f239e1897d94ee3c5c86856b9c617d89523097412b578c27c9a77a78,180,20-1,rx_20_1__seed_713102__new_3__csil_official_repo__k_1,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_3__csil_official_repo__k_5,20-1,713102,3,5,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,5770c494f239e1897d94ee3c5c86856b9c617d89523097412b578c27c9a77a78,180,20-1,rx_20_1__seed_713102__new_3__csil_official_repo__k_5,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_3__csil_official_repo__k_5,20-1,713102,3,5,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,5770c494f239e1897d94ee3c5c86856b9c617d89523097412b578c27c9a77a78,180,20-1,rx_20_1__seed_713102__new_3__csil_official_repo__k_5,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_3__csil_official_repo__k_5,20-1,713102,3,5,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,5770c494f239e1897d94ee3c5c86856b9c617d89523097412b578c27c9a77a78,180,20-1,rx_20_1__seed_713102__new_3__csil_official_repo__k_5,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_3__csil_official_repo__k_10,20-1,713102,3,10,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,5770c494f239e1897d94ee3c5c86856b9c617d89523097412b578c27c9a77a78,180,20-1,rx_20_1__seed_713102__new_3__csil_official_repo__k_10,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_3__csil_official_repo__k_10,20-1,713102,3,10,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,5770c494f239e1897d94ee3c5c86856b9c617d89523097412b578c27c9a77a78,180,20-1,rx_20_1__seed_713102__new_3__csil_official_repo__k_10,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_3__csil_official_repo__k_10,20-1,713102,3,10,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,5770c494f239e1897d94ee3c5c86856b9c617d89523097412b578c27c9a77a78,180,20-1,rx_20_1__seed_713102__new_3__csil_official_repo__k_10,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_3__csil_official_repo__k_20,20-1,713102,3,20,0.0,0.8250000000000001,0.0,matched_raw_no_leo,0.0,0.825,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,45d36793e2eadda8ebacc01c00c2c562d4adc3bd784bdeb054b05fb056b9e94d,180,20-1,rx_20_1__seed_713102__new_3__csil_official_repo__k_20,leo_clear_weak,0.3333333333333333,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_3__csil_official_repo__k_20,20-1,713102,3,20,0.0,0.8250000000000001,0.0,matched_raw_no_leo,0.0,0.825,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,45d36793e2eadda8ebacc01c00c2c562d4adc3bd784bdeb054b05fb056b9e94d,180,20-1,rx_20_1__seed_713102__new_3__csil_official_repo__k_20,leo_low_elev_weak,0.4,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_3__csil_official_repo__k_20,20-1,713102,3,20,0.0,0.8250000000000001,0.0,matched_raw_no_leo,0.0,0.825,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,45d36793e2eadda8ebacc01c00c2c562d4adc3bd784bdeb054b05fb056b9e94d,180,20-1,rx_20_1__seed_713102__new_3__csil_official_repo__k_20,leo_rain_weak,0.3333333333333333,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_20__csil_official_repo__k_1,20-1,713102,20,1,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,417f8032562fdd66e3b3e1698ae7157b989ae2be40016780e45b749eb14e2578,520,20-1,rx_20_1__seed_713102__new_20__csil_official_repo__k_1,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,400,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_20__csil_official_repo__k_1,20-1,713102,20,1,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,417f8032562fdd66e3b3e1698ae7157b989ae2be40016780e45b749eb14e2578,520,20-1,rx_20_1__seed_713102__new_20__csil_official_repo__k_1,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,400,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_20__csil_official_repo__k_1,20-1,713102,20,1,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,417f8032562fdd66e3b3e1698ae7157b989ae2be40016780e45b749eb14e2578,520,20-1,rx_20_1__seed_713102__new_20__csil_official_repo__k_1,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,400,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_20__csil_official_repo__k_5,20-1,713102,20,5,0.0,0.8250000000000001,0.0,matched_raw_no_leo,0.0,0.825,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,1516cfadd823d015f41cffc9b041b131500ad029c3e65a7525cc5821e4e37579,520,20-1,rx_20_1__seed_713102__new_20__csil_official_repo__k_5,leo_clear_weak,0.035,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,400,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_20__csil_official_repo__k_5,20-1,713102,20,5,0.0,0.8250000000000001,0.0,matched_raw_no_leo,0.0,0.825,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,1516cfadd823d015f41cffc9b041b131500ad029c3e65a7525cc5821e4e37579,520,20-1,rx_20_1__seed_713102__new_20__csil_official_repo__k_5,leo_low_elev_weak,0.0475,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,400,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_20__csil_official_repo__k_5,20-1,713102,20,5,0.0,0.8250000000000001,0.0,matched_raw_no_leo,0.0,0.825,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,1516cfadd823d015f41cffc9b041b131500ad029c3e65a7525cc5821e4e37579,520,20-1,rx_20_1__seed_713102__new_20__csil_official_repo__k_5,leo_rain_weak,0.0475,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,400,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_20__csil_official_repo__k_10,20-1,713102,20,10,0.033797054009819964,0.3333333333333333,0.0,matched_raw_no_leo,0.49166666666666664,0.825,"[1.0, 0.1, 0.0, 0.85, 1.0, 0.0]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,6b688650aaf4cbcf99ab5cefb9b30771e9474ee5e4fc2ddc16bd80980a717a32,520,20-1,rx_20_1__seed_713102__new_20__csil_official_repo__k_10,leo_clear_weak,0.0175,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,400,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_20__csil_official_repo__k_10,20-1,713102,20,10,0.14782608695652177,0.5416666666666666,0.0,matched_raw_no_leo,0.2833333333333333,0.825,"[0.7, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,6b688650aaf4cbcf99ab5cefb9b30771e9474ee5e4fc2ddc16bd80980a717a32,520,20-1,rx_20_1__seed_713102__new_20__csil_official_repo__k_10,leo_low_elev_weak,0.1,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,400,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_20__csil_official_repo__k_10,20-1,713102,20,10,0.15,0.6250000000000001,0.0,matched_raw_no_leo,0.2,0.825,"[0.2, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,6b688650aaf4cbcf99ab5cefb9b30771e9474ee5e4fc2ddc16bd80980a717a32,520,20-1,rx_20_1__seed_713102__new_20__csil_official_repo__k_10,leo_rain_weak,0.12,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,400,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_20__csil_official_repo__k_20,20-1,713102,20,20,0.0,0.0,0.4,matched_raw_no_leo,0.825,0.825,"[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,9f5949e670bf57494b99b6c9fad0998bca03e4ed522581e7b1471c1947c7527d,520,20-1,rx_20_1__seed_713102__new_20__csil_official_repo__k_20,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,400,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_20__csil_official_repo__k_20,20-1,713102,20,20,0.03390461997019375,0.2833333333333334,0.0,matched_raw_no_leo,0.5416666666666666,0.825,"[1.0, 0.3, 0.0, 0.95, 1.0, 0.0]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,9f5949e670bf57494b99b6c9fad0998bca03e4ed522581e7b1471c1947c7527d,520,20-1,rx_20_1__seed_713102__new_20__csil_official_repo__k_20,leo_low_elev_weak,0.0175,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,400,120
CSIL,csil_official_repo,rx_20_1__seed_713102__new_20__csil_official_repo__k_20,20-1,713102,20,20,0.0,0.041666666666666664,0.25,matched_raw_no_leo,0.7833333333333333,0.825,"[1.0, 0.6, 0.9, 0.95, 1.0, 0.25]","[1.0, 0.65, 0.95, 0.95, 1.0, 0.4]",unchanged_v7_leo_weak,9f5949e670bf57494b99b6c9fad0998bca03e4ed522581e7b1471c1947c7527d,520,20-1,rx_20_1__seed_713102__new_20__csil_official_repo__k_20,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,400,120
CSIL,csil_official_repo,rx_20_1__seed_713103__new_1__csil_official_repo__k_1,20-1,713103,1,1,0.0,0.0,0.4,matched_raw_no_leo,0.8083333333333333,0.8083333333333333,"[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]","[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]",unchanged_v7_leo_weak,acf2af999f70f1590168183d918231b7418af4dd4573ceb777c995519f9b28a3,140,20-1,rx_20_1__seed_713103__new_1__csil_official_repo__k_1,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713103__new_1__csil_official_repo__k_1,20-1,713103,1,1,0.0,0.0,0.4,matched_raw_no_leo,0.8083333333333333,0.8083333333333333,"[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]","[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]",unchanged_v7_leo_weak,acf2af999f70f1590168183d918231b7418af4dd4573ceb777c995519f9b28a3,140,20-1,rx_20_1__seed_713103__new_1__csil_official_repo__k_1,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713103__new_1__csil_official_repo__k_1,20-1,713103,1,1,0.0,0.0,0.4,matched_raw_no_leo,0.8083333333333333,0.8083333333333333,"[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]","[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]",unchanged_v7_leo_weak,acf2af999f70f1590168183d918231b7418af4dd4573ceb777c995519f9b28a3,140,20-1,rx_20_1__seed_713103__new_1__csil_official_repo__k_1,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713103__new_1__csil_official_repo__k_5,20-1,713103,1,5,0.0,0.0,0.4,matched_raw_no_leo,0.8083333333333333,0.8083333333333333,"[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]","[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]",unchanged_v7_leo_weak,acf2af999f70f1590168183d918231b7418af4dd4573ceb777c995519f9b28a3,140,20-1,rx_20_1__seed_713103__new_1__csil_official_repo__k_5,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713103__new_1__csil_official_repo__k_5,20-1,713103,1,5,0.0,0.0,0.4,matched_raw_no_leo,0.8083333333333333,0.8083333333333333,"[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]","[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]",unchanged_v7_leo_weak,acf2af999f70f1590168183d918231b7418af4dd4573ceb777c995519f9b28a3,140,20-1,rx_20_1__seed_713103__new_1__csil_official_repo__k_5,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713103__new_1__csil_official_repo__k_5,20-1,713103,1,5,0.0,0.0,0.4,matched_raw_no_leo,0.8083333333333333,0.8083333333333333,"[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]","[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]",unchanged_v7_leo_weak,acf2af999f70f1590168183d918231b7418af4dd4573ceb777c995519f9b28a3,140,20-1,rx_20_1__seed_713103__new_1__csil_official_repo__k_5,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713103__new_1__csil_official_repo__k_10,20-1,713103,1,10,0.0,0.0,0.4,matched_raw_no_leo,0.8083333333333333,0.8083333333333333,"[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]","[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]",unchanged_v7_leo_weak,acf2af999f70f1590168183d918231b7418af4dd4573ceb777c995519f9b28a3,140,20-1,rx_20_1__seed_713103__new_1__csil_official_repo__k_10,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713103__new_1__csil_official_repo__k_10,20-1,713103,1,10,0.0,0.0,0.4,matched_raw_no_leo,0.8083333333333333,0.8083333333333333,"[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]","[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]",unchanged_v7_leo_weak,acf2af999f70f1590168183d918231b7418af4dd4573ceb777c995519f9b28a3,140,20-1,rx_20_1__seed_713103__new_1__csil_official_repo__k_10,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713103__new_1__csil_official_repo__k_10,20-1,713103,1,10,0.0,0.0,0.4,matched_raw_no_leo,0.8083333333333333,0.8083333333333333,"[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]","[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]",unchanged_v7_leo_weak,acf2af999f70f1590168183d918231b7418af4dd4573ceb777c995519f9b28a3,140,20-1,rx_20_1__seed_713103__new_1__csil_official_repo__k_10,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713103__new_1__csil_official_repo__k_20,20-1,713103,1,20,0.0,0.0,0.4,matched_raw_no_leo,0.8083333333333333,0.8083333333333333,"[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]","[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]",unchanged_v7_leo_weak,acf2af999f70f1590168183d918231b7418af4dd4573ceb777c995519f9b28a3,140,20-1,rx_20_1__seed_713103__new_1__csil_official_repo__k_20,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713103__new_1__csil_official_repo__k_20,20-1,713103,1,20,0.0,0.0,0.4,matched_raw_no_leo,0.8083333333333333,0.8083333333333333,"[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]","[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]",unchanged_v7_leo_weak,acf2af999f70f1590168183d918231b7418af4dd4573ceb777c995519f9b28a3,140,20-1,rx_20_1__seed_713103__new_1__csil_official_repo__k_20,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713103__new_1__csil_official_repo__k_20,20-1,713103,1,20,0.0,0.0,0.4,matched_raw_no_leo,0.8083333333333333,0.8083333333333333,"[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]","[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]",unchanged_v7_leo_weak,acf2af999f70f1590168183d918231b7418af4dd4573ceb777c995519f9b28a3,140,20-1,rx_20_1__seed_713103__new_1__csil_official_repo__k_20,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
CSIL,csil_official_repo,rx_20_1__seed_713103__new_3__csil_official_repo__k_1,20-1,713103,3,1,0.0,0.0,0.4,matched_raw_no_leo,0.8083333333333333,0.8083333333333333,"[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]","[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]",unchanged_v7_leo_weak,e3a3ad82dad470d4270b4270411af89c5e6e0e3bc9ef82eace1657204c25a46e,180,20-1,rx_20_1__seed_713103__new_3__csil_official_repo__k_1,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
CSIL,csil_official_repo,rx_20_1__seed_713103__new_3__csil_official_repo__k_1,20-1,713103,3,1,0.0,0.0,0.4,matched_raw_no_leo,0.8083333333333333,0.8083333333333333,"[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]","[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]",unchanged_v7_leo_weak,e3a3ad82dad470d4270b4270411af89c5e6e0e3bc9ef82eace1657204c25a46e,180,20-1,rx_20_1__seed_713103__new_3__csil_official_repo__k_1,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
CSIL,csil_official_repo,rx_20_1__seed_713103__new_3__csil_official_repo__k_1,20-1,713103,3,1,0.0,0.0,0.4,matched_raw_no_leo,0.8083333333333333,0.8083333333333333,"[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]","[1.0, 0.5, 0.95, 1.0, 1.0, 0.4]",unchanged_v7_leo_weak,e3a3ad82dad470d4270b4270411af89c5e6e0e3bc9ef82eace1657204c25a46e,180,20-1,rx_20_1__seed_713103__new_3__csil_official_repo__k_1,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
