method_label,method,cell_id,receiver,seed,new_class_count,k_shot,scenario,no_leo_old_acc_before_increment,leo_old_acc_before_increment,delta_old_acc_before_increment,no_leo_old_acc_after_increment,leo_old_acc_after_increment,delta_old_acc_after_increment,no_leo_seen_new_acc,leo_seen_new_acc,delta_seen_new_acc,no_leo_H_old_new,leo_H_old_new,delta_H_old_new,no_leo_candidate_average_forgetting,leo_candidate_average_forgetting,delta_candidate_average_forgetting,no_leo_min_old_class_acc,leo_min_old_class_acc,delta_min_old_class_acc
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713102__new_25__mopc_hr_official_repo__k_20,8-8,713102,25,20,leo_low_elev_weak,0.85,0.85,0.0,0.18333333333333332,0.4,-0.2166666666666667,0.722,0.332,0.38999999999999996,0.2924153166421208,0.3628415300546448,-0.07042621341252403,0.6666666666666666,0.44999999999999996,0.21666666666666667,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713102__new_25__mopc_hr_official_repo__k_20,8-8,713102,25,20,leo_rain_weak,0.85,0.85,0.0,0.06666666666666667,0.4666666666666667,-0.4,0.724,0.27,0.45399999999999996,0.12209106239460371,0.3420814479638009,-0.2199903855691972,0.7833333333333333,0.3833333333333333,0.4,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_1__mopc_hr_official_repo__k_1,8-8,713103,1,1,leo_clear_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_1__mopc_hr_official_repo__k_1,8-8,713103,1,1,leo_low_elev_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_1__mopc_hr_official_repo__k_1,8-8,713103,1,1,leo_rain_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_1__mopc_hr_official_repo__k_5,8-8,713103,1,5,leo_clear_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_1__mopc_hr_official_repo__k_5,8-8,713103,1,5,leo_low_elev_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_1__mopc_hr_official_repo__k_5,8-8,713103,1,5,leo_rain_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_1__mopc_hr_official_repo__k_10,8-8,713103,1,10,leo_clear_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_1__mopc_hr_official_repo__k_10,8-8,713103,1,10,leo_low_elev_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_1__mopc_hr_official_repo__k_10,8-8,713103,1,10,leo_rain_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_1__mopc_hr_official_repo__k_20,8-8,713103,1,20,leo_clear_weak,0.875,0.875,0.0,0.041666666666666664,0.7166666666666667,-0.675,1.0,1.0,0.0,0.07999999999999999,0.8349514563106796,-0.7549514563106796,0.8333333333333334,0.15833333333333333,0.675,0.0,0.2,-0.2
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_1__mopc_hr_official_repo__k_20,8-8,713103,1,20,leo_low_elev_weak,0.875,0.875,0.0,0.041666666666666664,0.5166666666666667,-0.47500000000000003,1.0,0.95,0.050000000000000044,0.07999999999999999,0.6693181818181818,-0.5893181818181819,0.8333333333333334,0.3583333333333333,0.4750000000000001,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_1__mopc_hr_official_repo__k_20,8-8,713103,1,20,leo_rain_weak,0.875,0.875,0.0,0.26666666666666666,0.5333333333333333,-0.26666666666666666,1.0,0.95,0.050000000000000044,0.4210526315789474,0.6831460674157303,-0.26209343583678285,0.6083333333333333,0.3416666666666667,0.2666666666666666,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_3__mopc_hr_official_repo__k_1,8-8,713103,3,1,leo_clear_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_3__mopc_hr_official_repo__k_1,8-8,713103,3,1,leo_low_elev_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_3__mopc_hr_official_repo__k_1,8-8,713103,3,1,leo_rain_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_3__mopc_hr_official_repo__k_5,8-8,713103,3,5,leo_clear_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_3__mopc_hr_official_repo__k_5,8-8,713103,3,5,leo_low_elev_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_3__mopc_hr_official_repo__k_5,8-8,713103,3,5,leo_rain_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_3__mopc_hr_official_repo__k_10,8-8,713103,3,10,leo_clear_weak,0.875,0.875,0.0,0.5166666666666667,0.7583333333333333,-0.24166666666666659,0.6833333333333333,0.45,0.23333333333333334,0.5884259259259259,0.5648275862068965,0.02359833971902936,0.39166666666666666,0.1166666666666667,0.27499999999999997,0.0,0.1,-0.1
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_3__mopc_hr_official_repo__k_10,8-8,713103,3,10,leo_low_elev_weak,0.875,0.875,0.0,0.6583333333333333,0.5833333333333334,0.07499999999999996,0.48333333333333334,0.5166666666666667,-0.03333333333333338,0.5574209245742093,0.547979797979798,0.00944112659441132,0.25,0.29166666666666663,-0.04166666666666663,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_3__mopc_hr_official_repo__k_10,8-8,713103,3,10,leo_rain_weak,0.875,0.875,0.0,0.675,0.6416666666666667,0.033333333333333326,0.36666666666666664,0.4166666666666667,-0.050000000000000044,0.47519999999999996,0.5052493438320211,-0.03004934383202118,0.2333333333333333,0.23333333333333328,2.7755575615628914e-17,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_3__mopc_hr_official_repo__k_20,8-8,713103,3,20,leo_clear_weak,0.875,0.875,0.0,0.525,0.48333333333333334,0.041666666666666685,0.9666666666666667,0.6166666666666667,0.35,0.6804469273743018,0.5419191919191919,0.13852773545510988,0.3666666666666667,0.39166666666666666,-0.024999999999999967,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_3__mopc_hr_official_repo__k_20,8-8,713103,3,20,leo_low_elev_weak,0.875,0.875,0.0,0.7416666666666667,0.5166666666666667,0.22499999999999998,0.8333333333333334,0.6166666666666667,0.21666666666666667,0.7848324514991181,0.5622549019607844,0.22257754953833364,0.16666666666666666,0.3583333333333333,-0.19166666666666662,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_3__mopc_hr_official_repo__k_20,8-8,713103,3,20,leo_rain_weak,0.875,0.875,0.0,0.6166666666666667,0.65,-0.033333333333333326,0.9666666666666667,0.65,0.31666666666666665,0.7529824561403509,0.65,0.10298245614035084,0.2583333333333333,0.22499999999999998,0.033333333333333326,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_5__mopc_hr_official_repo__k_1,8-8,713103,5,1,leo_clear_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_5__mopc_hr_official_repo__k_1,8-8,713103,5,1,leo_low_elev_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_5__mopc_hr_official_repo__k_1,8-8,713103,5,1,leo_rain_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_5__mopc_hr_official_repo__k_5,8-8,713103,5,5,leo_clear_weak,0.875,0.875,0.0,0.175,0.825,-0.6499999999999999,0.67,0.26,0.41000000000000003,0.2775147928994083,0.3953917050691244,-0.11787691216971613,0.7000000000000001,0.050000000000000044,0.65,0.0,0.2,-0.2
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_5__mopc_hr_official_repo__k_5,8-8,713103,5,5,leo_low_elev_weak,0.875,0.875,0.0,0.16666666666666666,0.7583333333333333,-0.5916666666666667,0.79,0.28,0.51,0.2752613240418118,0.40898876404494383,-0.13372744000313203,0.7083333333333334,0.1166666666666667,0.5916666666666667,0.0,0.2,-0.2
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_5__mopc_hr_official_repo__k_5,8-8,713103,5,5,leo_rain_weak,0.875,0.875,0.0,0.2916666666666667,0.525,-0.23333333333333334,0.8,0.28,0.52,0.42748091603053434,0.3652173913043478,0.062263524726186514,0.5833333333333334,0.35,0.2333333333333334,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_5__mopc_hr_official_repo__k_10,8-8,713103,5,10,leo_clear_weak,0.875,0.875,0.0,0.26666666666666666,0.4,-0.13333333333333336,0.89,0.55,0.33999999999999997,0.41037463976945243,0.46315789473684216,-0.052783254967389726,0.6083333333333333,0.475,0.1333333333333333,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_5__mopc_hr_official_repo__k_10,8-8,713103,5,10,leo_low_elev_weak,0.875,0.875,0.0,0.30833333333333335,0.5,-0.19166666666666665,0.97,0.46,0.51,0.4679269882659713,0.4791666666666667,-0.011239678400695396,0.5833333333333334,0.375,0.20833333333333337,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_5__mopc_hr_official_repo__k_10,8-8,713103,5,10,leo_rain_weak,0.875,0.875,0.0,0.2916666666666667,0.5583333333333333,-0.26666666666666666,0.92,0.51,0.41000000000000003,0.4429160935350757,0.5330733229329173,-0.0901572293978416,0.5916666666666667,0.31666666666666665,0.275,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_5__mopc_hr_official_repo__k_20,8-8,713103,5,20,leo_clear_weak,0.875,0.875,0.0,0.2916666666666667,0.43333333333333335,-0.14166666666666666,1.0,0.65,0.35,0.45161290322580644,0.5199999999999999,-0.06838709677419347,0.5833333333333334,0.44166666666666665,0.14166666666666672,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_5__mopc_hr_official_repo__k_20,8-8,713103,5,20,leo_low_elev_weak,0.875,0.875,0.0,0.275,0.3416666666666667,-0.06666666666666665,0.97,0.55,0.41999999999999993,0.4285140562248995,0.42149532710280374,0.007018729122095779,0.6,0.5333333333333333,0.06666666666666665,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_5__mopc_hr_official_repo__k_20,8-8,713103,5,20,leo_rain_weak,0.875,0.875,0.0,0.26666666666666666,0.36666666666666664,-0.09999999999999998,1.0,0.61,0.39,0.4210526315789474,0.45802047781569966,-0.036967846236752255,0.6083333333333334,0.5083333333333333,0.10000000000000009,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_10__mopc_hr_official_repo__k_1,8-8,713103,10,1,leo_clear_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_10__mopc_hr_official_repo__k_1,8-8,713103,10,1,leo_low_elev_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_10__mopc_hr_official_repo__k_1,8-8,713103,10,1,leo_rain_weak,0.875,0.875,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_10__mopc_hr_official_repo__k_5,8-8,713103,10,5,leo_clear_weak,0.875,0.875,0.0,0.19166666666666668,0.575,-0.3833333333333333,0.82,0.23,0.59,0.3107084019769358,0.3285714285714286,-0.017863026594492848,0.6833333333333332,0.30000000000000004,0.3833333333333332,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_10__mopc_hr_official_repo__k_5,8-8,713103,10,5,leo_low_elev_weak,0.875,0.875,0.0,0.2,0.7083333333333334,-0.5083333333333333,0.75,0.16,0.59,0.31578947368421056,0.26103646833013433,0.054753005354076234,0.6749999999999999,0.16666666666666663,0.5083333333333333,0.0,0.05,-0.05
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_10__mopc_hr_official_repo__k_5,8-8,713103,10,5,leo_rain_weak,0.875,0.875,0.0,0.20833333333333334,0.49166666666666664,-0.2833333333333333,0.695,0.185,0.51,0.32057195571955716,0.2688423645320197,0.05172959118753745,0.6666666666666666,0.38333333333333336,0.28333333333333327,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_10__mopc_hr_official_repo__k_10,8-8,713103,10,10,leo_clear_weak,0.875,0.875,0.0,0.19166666666666668,0.43333333333333335,-0.24166666666666667,0.72,0.355,0.365,0.3027422303473492,0.3902748414376321,-0.08753261109028287,0.6833333333333332,0.44166666666666665,0.24166666666666659,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_10__mopc_hr_official_repo__k_10,8-8,713103,10,10,leo_low_elev_weak,0.875,0.875,0.0,0.225,0.55,-0.32500000000000007,0.805,0.34,0.465,0.3516990291262136,0.4202247191011236,-0.06852568997490999,0.65,0.32499999999999996,0.32500000000000007,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_10__mopc_hr_official_repo__k_10,8-8,713103,10,10,leo_rain_weak,0.875,0.875,0.0,0.19166666666666668,0.475,-0.2833333333333333,0.75,0.36,0.39,0.30530973451327437,0.4095808383233533,-0.10427110381007892,0.6833333333333332,0.4,0.2833333333333332,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_10__mopc_hr_official_repo__k_20,8-8,713103,10,20,leo_clear_weak,0.875,0.875,0.0,0.19166666666666668,0.375,-0.18333333333333332,0.92,0.45,0.47000000000000003,0.3172413793103448,0.4090909090909091,-0.09184952978056432,0.6833333333333332,0.5,0.18333333333333324,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_10__mopc_hr_official_repo__k_20,8-8,713103,10,20,leo_low_elev_weak,0.875,0.875,0.0,0.175,0.45,-0.275,0.945,0.42,0.5249999999999999,0.29531250000000003,0.43448275862068964,-0.1391702586206896,0.7000000000000001,0.425,0.2750000000000001,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_10__mopc_hr_official_repo__k_20,8-8,713103,10,20,leo_rain_weak,0.875,0.875,0.0,0.18333333333333332,0.48333333333333334,-0.30000000000000004,0.82,0.455,0.36499999999999994,0.29966777408637874,0.46873889875666075,-0.169071124670282,0.6916666666666668,0.39166666666666666,0.3000000000000001,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_25__mopc_hr_official_repo__k_1,8-8,713103,25,1,leo_clear_weak,0.875,0.875,0.0,0.75,0.8416666666666667,-0.09166666666666667,0.008,0.022,-0.013999999999999999,0.0158311345646438,0.042879197221150134,-0.027048062656506333,0.125,0.033333333333333326,0.09166666666666667,0.1,0.35,-0.24999999999999997
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_25__mopc_hr_official_repo__k_1,8-8,713103,25,1,leo_low_elev_weak,0.875,0.875,0.0,0.7083333333333334,0.8333333333333334,-0.125,0.022,0.002,0.019999999999999997,0.042674577818347784,0.0039904229848363925,0.03868415483351139,0.16666666666666666,0.04166666666666663,0.12500000000000003,0.25,0.2,0.04999999999999999
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_25__mopc_hr_official_repo__k_1,8-8,713103,25,1,leo_rain_weak,0.875,0.875,0.0,0.6666666666666666,0.8166666666666667,-0.15000000000000002,0.002,0.016,-0.014,0.003988035892323031,0.031385108086469174,-0.027397072194146145,0.20833333333333334,0.05833333333333335,0.15,0.25,0.35,-0.09999999999999998
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_25__mopc_hr_official_repo__k_5,8-8,713103,25,5,leo_clear_weak,0.875,0.875,0.0,0.175,0.49166666666666664,-0.31666666666666665,0.664,0.22,0.44400000000000006,0.2769964243146603,0.3039812646370023,-0.026984840322341996,0.7000000000000001,0.38333333333333336,0.3166666666666667,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_25__mopc_hr_official_repo__k_5,8-8,713103,25,5,leo_low_elev_weak,0.875,0.875,0.0,0.15833333333333333,0.6416666666666667,-0.4833333333333334,0.574,0.184,0.38999999999999996,0.24820209376422392,0.2859911182882519,-0.03778902452402799,0.7166666666666667,0.23333333333333328,0.4833333333333334,0.0,0.1,-0.1
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_25__mopc_hr_official_repo__k_5,8-8,713103,25,5,leo_rain_weak,0.875,0.875,0.0,0.2,0.5083333333333333,-0.3083333333333333,0.616,0.138,0.478,0.30196078431372547,0.21707065497679218,0.0848901293369333,0.6749999999999999,0.3666666666666667,0.30833333333333324,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_25__mopc_hr_official_repo__k_10,8-8,713103,25,10,leo_clear_weak,0.875,0.875,0.0,0.008333333333333333,0.49166666666666664,-0.4833333333333333,0.636,0.324,0.312,0.01645111226073461,0.3906007355946056,-0.37414962333387103,0.8666666666666667,0.38333333333333336,0.48333333333333334,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_25__mopc_hr_official_repo__k_10,8-8,713103,25,10,leo_low_elev_weak,0.875,0.875,0.0,0.025,0.575,-0.5499999999999999,0.724,0.244,0.48,0.04833110814419226,0.34261294261294256,-0.2942818344687503,0.85,0.30000000000000004,0.5499999999999999,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_25__mopc_hr_official_repo__k_10,8-8,713103,25,10,leo_rain_weak,0.875,0.875,0.0,0.11666666666666667,0.49166666666666664,-0.375,0.662,0.28,0.382,0.19837328767123286,0.35680345572354205,-0.1584301680523092,0.7583333333333333,0.38333333333333336,0.37499999999999994,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_25__mopc_hr_official_repo__k_20,8-8,713103,25,20,leo_clear_weak,0.875,0.875,0.0,0.041666666666666664,0.44166666666666665,-0.39999999999999997,0.682,0.382,0.30000000000000004,0.07853523721787195,0.40967219749089434,-0.3311369602730224,0.8333333333333334,0.43333333333333335,0.4,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_25__mopc_hr_official_repo__k_20,8-8,713103,25,20,leo_low_elev_weak,0.875,0.875,0.0,0.03333333333333333,0.49166666666666664,-0.4583333333333333,0.8,0.354,0.44600000000000006,0.064,0.4116279069767442,-0.34762790697674417,0.8416666666666667,0.38333333333333336,0.4583333333333333,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713103__new_25__mopc_hr_official_repo__k_20,8-8,713103,25,20,leo_rain_weak,0.875,0.875,0.0,0.075,0.4666666666666667,-0.39166666666666666,0.718,0.34,0.37799999999999995,0.13581336696090796,0.39338842975206617,-0.2575750627911582,0.7999999999999999,0.4083333333333333,0.3916666666666666,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713104__new_1__mopc_hr_official_repo__k_1,8-8,713104,1,1,leo_clear_weak,0.8583333333333333,0.8583333333333333,0.0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713104__new_1__mopc_hr_official_repo__k_1,8-8,713104,1,1,leo_low_elev_weak,0.8583333333333333,0.8583333333333333,0.0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713104__new_1__mopc_hr_official_repo__k_1,8-8,713104,1,1,leo_rain_weak,0.8583333333333333,0.8583333333333333,0.0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713104__new_1__mopc_hr_official_repo__k_5,8-8,713104,1,5,leo_clear_weak,0.8583333333333333,0.8583333333333333,0.0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713104__new_1__mopc_hr_official_repo__k_5,8-8,713104,1,5,leo_low_elev_weak,0.8583333333333333,0.8583333333333333,0.0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713104__new_1__mopc_hr_official_repo__k_5,8-8,713104,1,5,leo_rain_weak,0.8583333333333333,0.8583333333333333,0.0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713104__new_1__mopc_hr_official_repo__k_10,8-8,713104,1,10,leo_clear_weak,0.8583333333333333,0.8583333333333333,0.0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713104__new_1__mopc_hr_official_repo__k_10,8-8,713104,1,10,leo_low_elev_weak,0.8583333333333333,0.8583333333333333,0.0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713104__new_1__mopc_hr_official_repo__k_10,8-8,713104,1,10,leo_rain_weak,0.8583333333333333,0.8583333333333333,0.0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713104__new_1__mopc_hr_official_repo__k_20,8-8,713104,1,20,leo_clear_weak,0.8583333333333333,0.8583333333333333,0.0,0.0,0.5166666666666667,-0.5166666666666667,1.0,0.95,0.050000000000000044,0.0,0.6693181818181818,-0.6693181818181818,0.8583333333333334,0.34166666666666656,0.5166666666666668,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713104__new_1__mopc_hr_official_repo__k_20,8-8,713104,1,20,leo_low_elev_weak,0.8583333333333333,0.8583333333333333,0.0,0.0,0.6833333333333333,-0.6833333333333333,1.0,0.8,0.19999999999999996,0.0,0.7370786516853933,-0.7370786516853933,0.8583333333333334,0.17499999999999993,0.6833333333333335,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713104__new_1__mopc_hr_official_repo__k_20,8-8,713104,1,20,leo_rain_weak,0.8583333333333333,0.8583333333333333,0.0,0.0,0.6916666666666667,-0.6916666666666667,1.0,0.85,0.15000000000000002,0.0,0.7627027027027028,-0.7627027027027028,0.8583333333333334,0.16666666666666663,0.6916666666666668,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713104__new_3__mopc_hr_official_repo__k_1,8-8,713104,3,1,leo_clear_weak,0.8583333333333333,0.8583333333333333,0.0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713104__new_3__mopc_hr_official_repo__k_1,8-8,713104,3,1,leo_low_elev_weak,0.8583333333333333,0.8583333333333333,0.0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713104__new_3__mopc_hr_official_repo__k_1,8-8,713104,3,1,leo_rain_weak,0.8583333333333333,0.8583333333333333,0.0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713104__new_3__mopc_hr_official_repo__k_5,8-8,713104,3,5,leo_clear_weak,0.8583333333333333,0.8583333333333333,0.0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
