before_accuracy,delta,k_shot,method,receiver,scenario,seed,target_old_accuracy
0.7083333333333334,0.10833333333333328,20,mrior_sda,3-19,leo_low_elev_weak,713101,0.8166666666666667
0.6333333333333333,0.15833333333333333,20,mrior_sda,3-19,leo_rain_weak,713101,0.7916666666666666
0.6583333333333333,-0.04166666666666663,20,protonet_cda,3-19,leo_clear_weak,713101,0.6166666666666667
0.7083333333333334,-0.06666666666666665,20,protonet_cda,3-19,leo_low_elev_weak,713101,0.6416666666666667
0.6333333333333333,-0.09166666666666667,20,protonet_cda,3-19,leo_rain_weak,713101,0.5416666666666666
0.6583333333333333,0.0,5,dadda_sda,3-19,leo_clear_weak,713101,0.6583333333333333
0.7083333333333334,0.0,5,dadda_sda,3-19,leo_low_elev_weak,713101,0.7083333333333334
0.6333333333333333,0.06666666666666665,5,dadda_sda,3-19,leo_rain_weak,713101,0.7
0.6583333333333333,0.09999999999999998,5,mrior_sda,3-19,leo_clear_weak,713101,0.7583333333333333
0.7083333333333334,0.02499999999999991,5,mrior_sda,3-19,leo_low_elev_weak,713101,0.7333333333333333
0.6333333333333333,0.07500000000000007,5,mrior_sda,3-19,leo_rain_weak,713101,0.7083333333333334
0.6583333333333333,-0.05833333333333335,5,protonet_cda,3-19,leo_clear_weak,713101,0.6
0.7083333333333334,-0.08333333333333337,5,protonet_cda,3-19,leo_low_elev_weak,713101,0.625
0.6333333333333333,-0.125,5,protonet_cda,3-19,leo_rain_weak,713101,0.5083333333333333
0.6583333333333333,0.01666666666666672,1,dadda_sda,3-19,leo_clear_weak,713102,0.675
0.5833333333333334,0.033333333333333326,1,dadda_sda,3-19,leo_low_elev_weak,713102,0.6166666666666667
0.5833333333333334,-0.025000000000000022,1,dadda_sda,3-19,leo_rain_weak,713102,0.5583333333333333
0.6583333333333333,0.025000000000000022,1,mrior_sda,3-19,leo_clear_weak,713102,0.6833333333333333
0.5833333333333334,-0.1166666666666667,1,mrior_sda,3-19,leo_low_elev_weak,713102,0.4666666666666667
0.5833333333333334,-0.04166666666666674,1,mrior_sda,3-19,leo_rain_weak,713102,0.5416666666666666
0.6583333333333333,-0.175,1,protonet_cda,3-19,leo_clear_weak,713102,0.48333333333333334
0.5833333333333334,-0.14166666666666672,1,protonet_cda,3-19,leo_low_elev_weak,713102,0.44166666666666665
