boundary_margin_loss,episode_count,epoch,epoch_seconds,feature_anchor_loss,gradient_norm,learning_rate,loss,mean_base_margin,mean_margin,optimizer_steps,prototype_gram_loss,prototype_separation_loss,receiver,seed,support_train_acc,view_consistency_loss,xview_prototype_ce
0.02242956105619669,10,5,0.2310990341939032,0.002494052762631327,0.8383521378040314,0.02,0.6290951330214739,0.7588996678590775,0.7591900795698165,50,2.23085234665632e-05,0.000316452684774049,7-14,713102,0.9111111111111111,0.042118129692971705,0.5786869130962486
0.01997570153325796,10,1,0.895856061950326,4.4261415433122234e-06,0.5546697467565537,0.02,0.771056329458952,0.7206256985664368,0.7206500232219696,10,4.186463390482913e-08,5.302935153151267e-05,7-14,713103,0.9194444444444444,0.051325749792158606,0.7259568996269081
0.01926380693912506,10,2,0.20365563221275806,6.474985057138837e-05,0.5964616656303405,0.02,0.7635959558188915,0.7206256985664368,0.7214283287525177,20,6.955282590759282e-07,4.755794161859506e-05,7-14,713103,0.9194444444444444,0.051390145905315876,0.719884740953421
0.018864093720912932,10,3,0.20472389878705144,0.00022315730784612243,0.6900726526975631,0.02,0.7555037647485733,0.7206256985664368,0.7221449553966522,30,2.6523625550112228e-06,4.043076151669933e-05,7-14,713103,0.9194444444444444,0.05142245087772608,0.7125103224774648
0.018317526299506427,10,4,0.20590248377993703,0.0004991473469999619,0.7434609547257424,0.02,0.7463201809674501,0.7206256985664368,0.7231548607349396,40,4.71476774777102e-06,3.4631747902358345e-05,7-14,713103,0.9194444444444444,0.05131013803184033,0.7042935134257278
0.01909692771732807,10,5,0.23364221677184105,0.0013703578093554824,0.9999127477407456,0.02,0.7377688076347113,0.7206256985664368,0.7238128423690796,50,1.3123073415499675e-05,3.3660527695383165e-05,7-14,713103,0.9222222222222223,0.05135952327400446,0.693738823030435
0.019572525285184383,10,1,0.9815712100826204,4.4466720686919814e-05,0.7734012633562088,0.02,1.5587635815143586,0.5852597951889038,0.585706639289856,10,8.44162045690899e-07,0.0004353463649692086,7-14,713104,0.8388888888888889,0.05066338479518891,1.5144207447767257
0.018883274868130684,10,2,0.26277394127100706,0.0007920727221062407,0.9953597500920296,0.02,1.5197522938251495,0.5852597951889038,0.5880053281784058,20,1.0418847250548424e-05,0.0004248255165663295,7-14,713104,0.8444444444444444,0.050366093218326566,1.4764416933059692
0.019174936041235924,10,3,0.26096211513504386,0.0033137485734187067,1.2309828579425812,0.02,1.4595236867666244,0.5852597951889038,0.5928354442119599,30,4.859224820847885e-05,0.0004373678027690175,7-14,713104,0.85,0.049741838686168195,1.4144091844558715
0.026904098223894835,10,4,0.26309647131711245,0.011857607634738088,1.6307432532310486,0.02,1.398117768764496,0.5852597951889038,0.5928086280822754,40,0.00025555383726896255,0.0007755177532089875,7-14,713104,0.8472222222222222,0.047922348603606224,1.3332668364048004
