before_accuracy,delta,k_shot,method,receiver,scenario,seed,target_old_accuracy
0.6083333492279053,0.02499997615814209,20,protonet_cda,20-1,leo_clear_weak,713103,0.6333333253860474
0.5833333134651184,-0.016666650772094727,20,protonet_cda,20-1,leo_low_elev_weak,713103,0.5666666626930237
0.6166666746139526,0.008333325386047363,20,protonet_cda,20-1,leo_rain_weak,713103,0.625
0.6083333492279053,0.06666666269302368,5,dadda_sda,20-1,leo_clear_weak,713103,0.675000011920929
0.5833333134651184,-0.02499997615814209,5,dadda_sda,20-1,leo_low_elev_weak,713103,0.5583333373069763
0.6166666746139526,0.016666650772094727,5,dadda_sda,20-1,leo_rain_weak,713103,0.6333333253860474
0.6083333492279053,0.1083332896232605,5,mrior_sda,20-1,leo_clear_weak,713103,0.7166666388511658
0.5833333134651184,0.17500001192092896,5,mrior_sda,20-1,leo_low_elev_weak,713103,0.7583333253860474
0.6166666746139526,0.06666666269302368,5,mrior_sda,20-1,leo_rain_weak,713103,0.6833333373069763
0.6083333492279053,-0.06666666269302368,5,protonet_cda,20-1,leo_clear_weak,713103,0.5416666865348816
0.5833333134651184,-0.05833333730697632,5,protonet_cda,20-1,leo_low_elev_weak,713103,0.5249999761581421
0.6166666746139526,-0.050000011920928955,5,protonet_cda,20-1,leo_rain_weak,713103,0.5666666626930237
0.699999988079071,0.050000011920928955,1,dadda_sda,20-1,leo_clear_weak,713104,0.75
0.6583333611488342,-0.07500004768371582,1,dadda_sda,20-1,leo_low_elev_weak,713104,0.5833333134651184
0.6416666507720947,-0.02499997615814209,1,dadda_sda,20-1,leo_rain_weak,713104,0.6166666746139526
0.699999988079071,-0.016666650772094727,1,mrior_sda,20-1,leo_clear_weak,713104,0.6833333373069763
0.6583333611488342,-0.07500004768371582,1,mrior_sda,20-1,leo_low_elev_weak,713104,0.5833333134651184
0.6416666507720947,0.08333337306976318,1,mrior_sda,20-1,leo_rain_weak,713104,0.7250000238418579
0.699999988079071,-0.2749999761581421,1,protonet_cda,20-1,leo_clear_weak,713104,0.42500001192092896
0.6583333611488342,-0.19166669249534607,1,protonet_cda,20-1,leo_low_elev_weak,713104,0.46666666865348816
0.6416666507720947,-0.2083333134651184,1,protonet_cda,20-1,leo_rain_weak,713104,0.4333333373069763
0.699999988079071,0.125,10,dadda_sda,20-1,leo_clear_weak,713104,0.824999988079071
0.6583333611488342,0.125,10,dadda_sda,20-1,leo_low_elev_weak,713104,0.7833333611488342
0.6416666507720947,0.08333337306976318,10,dadda_sda,20-1,leo_rain_weak,713104,0.7250000238418579
0.699999988079071,0.24166667461395264,10,mrior_sda,20-1,leo_clear_weak,713104,0.9416666626930237
0.6583333611488342,0.18333327770233154,10,mrior_sda,20-1,leo_low_elev_weak,713104,0.8416666388511658
0.6416666507720947,0.2666667103767395,10,mrior_sda,20-1,leo_rain_weak,713104,0.9083333611488342
0.699999988079071,-0.11666667461395264,10,protonet_cda,20-1,leo_clear_weak,713104,0.5833333134651184
0.6583333611488342,-0.08333337306976318,10,protonet_cda,20-1,leo_low_elev_weak,713104,0.574999988079071
0.6416666507720947,-0.050000011920928955,10,protonet_cda,20-1,leo_rain_weak,713104,0.5916666388511658
0.699999988079071,0.04166668653488159,2,dadda_sda,20-1,leo_clear_weak,713104,0.7416666746139526
0.6583333611488342,-0.09166669845581055,2,dadda_sda,20-1,leo_low_elev_weak,713104,0.5666666626930237
0.6416666507720947,0.008333325386047363,2,dadda_sda,20-1,leo_rain_weak,713104,0.6499999761581421
0.699999988079071,0.050000011920928955,2,mrior_sda,20-1,leo_clear_weak,713104,0.75
0.6583333611488342,0.08333331346511841,2,mrior_sda,20-1,leo_low_elev_weak,713104,0.7416666746139526
0.6416666507720947,0.09166669845581055,2,mrior_sda,20-1,leo_rain_weak,713104,0.7333333492279053
