run_id,method,seed,scene,scope,group,tx,count,accuracy_pct,macro_f1_pct,macro_recall_pct
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,3,4,7000,93.74285714285713,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,3,5,7000,90.72857142857143,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,overall,all,,168000,62.822023809523806,62.45893360246414,62.822023809523806
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,overall_tx,all,0,28000,59.82142857142857,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,overall_tx,all,1,28000,28.742857142857144,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,overall_tx,all,2,28000,44.975,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,overall_tx,all,3,28000,62.075,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,overall_tx,all,4,28000,92.16428571428571,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,overall_tx,all,5,28000,89.15357142857144,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,receiver,0,,24000,71.60416666666667,70.49692194557913,71.60416666666666
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,receiver_tx,0,0,4000,74.85000000000001,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,receiver_tx,0,1,4000,28.125,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,receiver_tx,0,2,4000,61.550000000000004,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,receiver_tx,0,3,4000,84.5,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,receiver_tx,0,4,4000,94.075,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,receiver_tx,0,5,4000,86.52499999999999,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,receiver,2,,24000,44.925,44.069459153249426,44.925
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,receiver_tx,2,0,4000,44.35,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,receiver_tx,2,1,4000,6.625,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,receiver_tx,2,2,4000,24.65,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_low_elev_weak,receiver_tx,2,3,4000,5.975,,
