run,row,epoch,kind,scenario,class,accuracy_pct
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_rain_weak,4,86.98928571428571
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_rain_weak,5,87.16785714285714
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,clean,0,93.175
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,clean,1,44.23214285714286
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,clean,2,67.46428571428571
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,clean,3,68.70357142857144
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,clean,4,99.78928571428571
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,clean,5,92.22142857142858
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_clear_weak,0,67.81428571428572
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_clear_weak,1,26.71428571428571
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_clear_weak,2,54.76428571428571
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_clear_weak,3,62.55
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_clear_weak,4,93.12857142857143
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_clear_weak,5,86.86785714285715
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_low_elev_weak,0,68.05714285714286
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_low_elev_weak,1,25.08214285714286
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_low_elev_weak,2,51.403571428571425
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_low_elev_weak,3,56.33571428571429
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_low_elev_weak,4,91.17857142857143
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_low_elev_weak,5,87.32142857142857
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_rain_weak,0,70.13571428571429
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_rain_weak,1,24.57857142857143
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_rain_weak,2,52.14642857142857
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_rain_weak,3,54.214285714285715
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_rain_weak,4,90.88571428571429
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,90,periodic,leo_rain_weak,5,87.90357142857142
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,clean,0,92.81428571428572
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,clean,1,42.128571428571426
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,clean,2,73.68571428571428
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,clean,3,69.175
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,clean,4,98.97857142857143
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,clean,5,87.92857142857143
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_clear_weak,0,62.121428571428574
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_clear_weak,1,30.39642857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_clear_weak,2,58.63928571428572
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_clear_weak,3,64.51785714285714
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_clear_weak,4,90.57142857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_clear_weak,5,77.67142857142856
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_low_elev_weak,0,62.64642857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_low_elev_weak,1,29.875
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_low_elev_weak,2,55.925000000000004
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_low_elev_weak,3,60.00357142857143
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_low_elev_weak,4,87.80714285714286
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_low_elev_weak,5,80.11428571428571
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_rain_weak,0,64.39642857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_rain_weak,1,29.710714285714285
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_rain_weak,2,56.275
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_rain_weak,3,58.18571428571428
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_rain_weak,4,87.575
a1_r3_budget_s392005_20260909_r2,R3_B120,80,periodic,leo_rain_weak,5,81.11428571428571
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,clean,0,93.13571428571429
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,clean,1,42.44642857142858
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,clean,2,72.61428571428571
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,clean,3,68.59642857142858
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,clean,4,99.075
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,clean,5,87.55357142857143
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_clear_weak,0,66.95357142857142
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_clear_weak,1,30.296428571428574
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_clear_weak,2,58.785714285714285
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_clear_weak,3,63.853571428571435
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_clear_weak,4,91.66785714285714
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_clear_weak,5,77.61785714285713
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_low_elev_weak,0,67.37857142857143
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_low_elev_weak,1,29.778571428571425
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_low_elev_weak,2,55.96785714285715
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_low_elev_weak,3,59.489285714285714
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_low_elev_weak,4,89.08571428571429
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_low_elev_weak,5,80.06428571428572
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_rain_weak,0,68.99285714285715
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_rain_weak,1,29.56785714285714
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_rain_weak,2,56.175
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_rain_weak,3,57.42142857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_rain_weak,4,88.90714285714286
a1_r3_budget_s392005_20260909_r2,R3_B120,100,periodic,leo_rain_weak,5,81.25714285714287
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,clean,0,92.63928571428572
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,clean,1,43.082142857142856
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,clean,2,72.10714285714286
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,clean,3,68.75714285714287
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,clean,4,99.18928571428572
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,clean,5,88.27142857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_clear_weak,0,62.96071428571428
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_clear_weak,1,31.389285714285712
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_clear_weak,2,58.410714285714285
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_clear_weak,3,64.55714285714286
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_clear_weak,4,92.07142857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_clear_weak,5,78.46428571428572
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_low_elev_weak,0,63.45357142857143
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_low_elev_weak,1,30.985714285714284
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_low_elev_weak,2,55.56071428571428
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_low_elev_weak,3,60.3
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_low_elev_weak,4,89.45357142857144
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_low_elev_weak,5,80.95357142857142
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_rain_weak,0,65.11785714285713
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_rain_weak,1,30.74642857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_rain_weak,2,55.90714285714286
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_rain_weak,3,58.53571428571429
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_rain_weak,4,89.33928571428571
a1_r3_budget_s392005_20260909_r2,R3_B120,110,periodic,leo_rain_weak,5,81.99285714285715
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,clean,0,92.92857142857143
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,clean,1,44.96785714285714
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,clean,2,71.65357142857142
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,clean,3,68.88928571428572
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,clean,4,98.57142857142858
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,clean,5,84.39642857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_clear_weak,0,55.785714285714285
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_clear_weak,1,29.432142857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_clear_weak,2,55.68571428571428
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_clear_weak,3,65.11428571428571
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_clear_weak,4,89.57142857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_clear_weak,5,76.73214285714286
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_low_elev_weak,0,57.36785714285715
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_low_elev_weak,1,28.532142857142855
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_low_elev_weak,2,52.99642857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_low_elev_weak,3,60.41428571428571
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_low_elev_weak,4,87.14642857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_low_elev_weak,5,79.33214285714286
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_rain_weak,0,59.375
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_rain_weak,1,28.307142857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_rain_weak,2,53.17142857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_rain_weak,3,58.425000000000004
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_rain_weak,4,86.86428571428571
a1_r3_budget_s392005_20260909_r2,R3_B120,70,periodic,leo_rain_weak,5,80.25357142857142
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,clean,0,93.17142857142858
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,clean,1,47.239285714285714
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,clean,2,70.81785714285715
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,clean,3,67.78571428571428
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,clean,4,98.98214285714285
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,clean,5,89.80714285714285
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_clear_weak,0,59.69642857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_clear_weak,1,34.98571428571429
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_clear_weak,2,54.892857142857146
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_clear_weak,3,63.017857142857146
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_clear_weak,4,91.83571428571429
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_clear_weak,5,79.01071428571429
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_low_elev_weak,0,60.43214285714286
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_low_elev_weak,1,34.63928571428572
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_low_elev_weak,2,51.95357142857143
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_low_elev_weak,3,58.36785714285714
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_low_elev_weak,4,89.53214285714286
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_low_elev_weak,5,81.47142857142858
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_rain_weak,0,62.21071428571429
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_rain_weak,1,34.22857142857143
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_rain_weak,2,52.21071428571429
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_rain_weak,3,56.667857142857144
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_rain_weak,4,89.31071428571428
a1_r3_budget_s392005_20260909_r2,R3_B120,90,periodic,leo_rain_weak,5,82.45
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,clean,0,93.25
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,clean,1,53.85714285714286
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,clean,2,76.29285714285714
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,clean,3,66.54285714285714
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,clean,4,98.84285714285714
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,clean,5,85.76785714285714
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_clear_weak,0,57.57857142857142
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_clear_weak,1,39.87857142857143
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_clear_weak,2,60.517857142857146
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_clear_weak,3,58.32857142857143
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_clear_weak,4,85.53214285714286
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_clear_weak,5,78.46071428571429
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_low_elev_weak,0,58.325
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_low_elev_weak,1,39.02857142857143
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_low_elev_weak,2,57.88928571428571
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_low_elev_weak,3,51.94285714285714
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_low_elev_weak,4,82.48571428571428
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_low_elev_weak,5,80.56071428571428
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_rain_weak,0,60.067857142857136
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_rain_weak,1,38.207142857142856
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_rain_weak,2,58.24285714285714
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_rain_weak,3,49.91428571428572
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_rain_weak,4,82.33928571428571
a1_r3_budget_s392005_20260909_r2,R3_B120,60,periodic,leo_rain_weak,5,81.65714285714286
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,clean,0,93.06428571428572
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,clean,1,43.74642857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,clean,2,71.60357142857143
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,clean,3,68.325
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,clean,4,99.11071428571428
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,clean,5,88.36785714285715
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_clear_weak,0,64.52142857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_clear_weak,1,31.710714285714285
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_clear_weak,2,58.11785714285714
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_clear_weak,3,63.94285714285714
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_clear_weak,4,91.91428571428571
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_clear_weak,5,78.44285714285715
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_low_elev_weak,0,65.07857142857144
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_low_elev_weak,1,31.39642857142857
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_low_elev_weak,2,55.26428571428571
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_low_elev_weak,3,59.55357142857143
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_low_elev_weak,4,89.35
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_low_elev_weak,5,80.96785714285714
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_rain_weak,0,66.59642857142856
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_rain_weak,1,31.121428571428574
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_rain_weak,2,55.50357142857143
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_rain_weak,3,57.86071428571429
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_rain_weak,4,89.14999999999999
a1_r3_budget_s392005_20260909_r2,R3_B120,120,periodic,leo_rain_weak,5,82.01428571428572
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,clean,0,92.70714285714286
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,clean,1,46.385714285714286
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,clean,2,71.08214285714286
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,clean,3,69.41785714285714
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,clean,4,99.77142857142857
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,clean,5,93.46428571428571
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_clear_weak,0,68.41428571428571
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_clear_weak,1,36.01428571428571
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_clear_weak,2,58.84285714285714
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_clear_weak,3,62.83928571428572
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_clear_weak,4,94.32857142857142
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_clear_weak,5,86.18928571428572
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_low_elev_weak,0,67.84285714285714
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_low_elev_weak,1,35.025
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_low_elev_weak,2,55.85714285714286
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_low_elev_weak,3,58.72500000000001
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_low_elev_weak,4,92.39642857142857
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_low_elev_weak,5,86.68214285714285
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_rain_weak,0,69.59285714285714
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_rain_weak,1,35.375
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_rain_weak,2,56.38928571428572
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_rain_weak,3,57.15
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_rain_weak,4,92.19285714285715
a1_r3_budget_s392005_20260909_r2,R3_B160,140,periodic,leo_rain_weak,5,87.80357142857143
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,clean,0,92.71785714285714
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,clean,1,45.93928571428572
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,clean,2,70.01785714285714
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,clean,3,69.58571428571429
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,clean,4,99.775
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,clean,5,93.44642857142857
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_clear_weak,0,70.16785714285714
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_clear_weak,1,35.21071428571428
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_clear_weak,2,58.11785714285714
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_clear_weak,3,62.89642857142857
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_clear_weak,4,94.33571428571429
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_clear_weak,5,86.01785714285714
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_low_elev_weak,0,69.7357142857143
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_low_elev_weak,1,34.275
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_low_elev_weak,2,55.114285714285714
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_low_elev_weak,3,58.653571428571425
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_low_elev_weak,4,92.34285714285714
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_low_elev_weak,5,86.52857142857144
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_rain_weak,0,71.18214285714286
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_rain_weak,1,34.464285714285715
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_rain_weak,2,55.775
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_rain_weak,3,57.06071428571428
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_rain_weak,4,92.18214285714285
a1_r3_budget_s392005_20260909_r2,R3_B160,160,periodic,leo_rain_weak,5,87.62857142857143
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,clean,0,90.47500000000001
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,clean,1,41.99285714285714
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,clean,2,71.075
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,clean,3,72.66071428571429
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,clean,4,99.76428571428572
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,clean,5,95.18571428571428
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_clear_weak,0,61.864285714285714
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_clear_weak,1,26.703571428571426
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_clear_weak,2,56.99999999999999
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_clear_weak,3,66.98928571428571
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_clear_weak,4,89.9
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_clear_weak,5,86.53571428571428
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_low_elev_weak,0,61.457142857142856
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_low_elev_weak,1,25.767857142857142
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_low_elev_weak,2,54.392857142857146
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_low_elev_weak,3,63.07857142857143
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_low_elev_weak,4,87.36785714285715
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_low_elev_weak,5,87.50357142857142
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_rain_weak,0,63.517857142857146
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_rain_weak,1,25.489285714285714
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_rain_weak,2,55.19642857142857
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_rain_weak,3,61.253571428571426
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_rain_weak,4,87.32142857142857
a1_r3_budget_s392005_20260909_r2,R3_B160,80,periodic,leo_rain_weak,5,88.375
a1_r3_budget_s392005_20260909_r2,R3_B160,100,periodic,clean,0,93.15357142857142
a1_r3_budget_s392005_20260909_r2,R3_B160,100,periodic,clean,1,44.30357142857143
a1_r3_budget_s392005_20260909_r2,R3_B160,100,periodic,clean,2,68.7357142857143
a1_r3_budget_s392005_20260909_r2,R3_B160,100,periodic,clean,3,70.11428571428571
a1_r3_budget_s392005_20260909_r2,R3_B160,100,periodic,clean,4,99.63928571428572
a1_r3_budget_s392005_20260909_r2,R3_B160,100,periodic,clean,5,93.45357142857142
a1_r3_budget_s392005_20260909_r2,R3_B160,100,periodic,leo_clear_weak,0,56.95357142857142
a1_r3_budget_s392005_20260909_r2,R3_B160,100,periodic,leo_clear_weak,1,33.44642857142857
