arm,experiment_id,receiver,seed,k_shot,old_acc_candidate,old_acc_baseline,delta_old_acc,seen_new_acc_candidate,seen_new_acc_baseline,delta_seen_new_acc,H_old_new_candidate,H_old_new_baseline,delta_H_old_new
singleview_fft96,cvs_qknnv42_stage2c_rx8-8_k20_seed713104,8-8,713104,20,0.8722222222222222,0.7222222222222223,0.1499999999999999,0.8583333333333334,0.5750000000000001,0.2833333333333333,0.865148742301301,0.6376112123170947,0.2275375299842063
singleview_fft96,cvs_qknnv42_stage2c_rx8-8_k5_seed713104,8-8,713104,5,0.7999999999999999,0.6749999999999999,0.125,0.7916666666666666,0.5083333333333333,0.2833333333333333,0.7923963066064723,0.5740447957839261,0.21835151082254622
singleview_fft96,cvs_qknnv42_stage2c_rx8-8_k1_seed713105,8-8,713105,1,0.6749999999999999,0.6416666666666666,0.033333333333333326,0.2916666666666667,0.225,0.06666666666666668,0.3733971291866029,0.25370567375886527,0.11969145542773763
singleview_fft96,cvs_qknnv42_stage2c_rx8-8_k10_seed713105,8-8,713105,10,0.8027777777777779,0.7000000000000001,0.10277777777777786,0.7416666666666667,0.5416666666666666,0.20000000000000007,0.7661705146174884,0.6019913433265479,0.1641791712909405
singleview_fft96,cvs_qknnv42_stage2c_rx8-8_k2_seed713105,8-8,713105,2,0.7111111111111111,0.6416666666666666,0.06944444444444453,0.575,0.2833333333333334,0.2916666666666666,0.6318019727949846,0.3494410569105691,0.28236091588441553
singleview_fft96,cvs_qknnv42_stage2c_rx8-8_k20_seed713105,8-8,713105,20,0.8138888888888888,0.7083333333333334,0.1055555555555554,0.8249999999999998,0.6416666666666667,0.18333333333333313,0.8164868076047137,0.66751638001638,0.14897042758833368
singleview_fft96,cvs_qknnv42_stage2c_rx8-8_k5_seed713105,8-8,713105,5,0.8055555555555557,0.7083333333333334,0.09722222222222232,0.6916666666666668,0.35833333333333334,0.3333333333333334,0.7421868187607656,0.44476926211104145,0.2974175566497242
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k1_seed713101,20-1,713101,1,0.5888888888888889,0.5888888888888889,0.0,0.9,0.3333333333333333,0.5666666666666667,0.7092339334873272,0.3940886697616723,0.31514526372565493
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k10_seed713101,20-1,713101,10,0.8250000000000001,0.7111111111111111,0.11388888888888893,0.9666666666666667,0.65,0.31666666666666665,0.8893938591380194,0.6778575125064689,0.21153634663155052
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k2_seed713101,20-1,713101,2,0.7138888888888889,0.5888888888888889,0.125,0.9499999999999998,0.3666666666666667,0.5833333333333331,0.8146607778186725,0.438260738298291,0.37640003952038154
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k20_seed713101,20-1,713101,20,0.8416666666666668,0.7000000000000001,0.14166666666666672,0.9833333333333334,0.7083333333333334,0.275,0.906074332864149,0.702837333664967,0.20323699919918192
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k5_seed713101,20-1,713101,5,0.8027777777777777,0.6416666666666667,0.16111111111111098,0.9666666666666667,0.65,0.31666666666666665,0.8763937028915455,0.6436309392746445,0.23276276361690096
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k1_seed713102,20-1,713102,1,0.75,0.5361111111111111,0.2138888888888889,0.8666666666666666,0.4833333333333334,0.3833333333333332,0.8037179753702383,0.5069663422600771,0.2967516331101612
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k10_seed713102,20-1,713102,10,0.8972222222222221,0.6555555555555556,0.24166666666666659,0.9666666666666667,0.7333333333333334,0.23333333333333328,0.9301464532531242,0.6912805311894634,0.23886592206366075
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k2_seed713102,20-1,713102,2,0.7555555555555555,0.5222222222222223,0.23333333333333328,0.9500000000000001,0.4416666666666667,0.5083333333333333,0.8412174766813942,0.47705598682662903,0.3641614898547652
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k20_seed713102,20-1,713102,20,0.9111111111111111,0.6805555555555555,0.23055555555555562,0.9833333333333334,0.7416666666666666,0.2416666666666668,0.9457972697146456,0.7094683590408186,0.236328910673827
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k5_seed713102,20-1,713102,5,0.8472222222222222,0.6055555555555555,0.2416666666666667,0.9666666666666667,0.6750000000000002,0.2916666666666665,0.9016999921317771,0.6364785963165754,0.26522139581520165
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k1_seed713103,20-1,713103,1,0.6805555555555557,0.2638888888888889,0.4166666666666668,0.9,0.6333333333333333,0.2666666666666667,0.7734627099922271,0.3660136818279529,0.4074490281642742
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k10_seed713103,20-1,713103,10,0.8416666666666667,0.6444444444444445,0.1972222222222222,0.9333333333333332,0.7000000000000001,0.23333333333333317,0.8848464412112494,0.670567605129157,0.21427883608209242
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k2_seed713103,20-1,713103,2,0.7361111111111112,0.5555555555555556,0.18055555555555558,0.9333333333333332,0.5583333333333332,0.375,0.8229618814141851,0.5565237041136322,0.26643817730055297
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k20_seed713103,20-1,713103,20,0.9111111111111111,0.6861111111111112,0.22499999999999987,0.9833333333333334,0.7583333333333333,0.2250000000000001,0.9455620012876317,0.7201886720895126,0.22537332919811903
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k5_seed713103,20-1,713103,5,0.7666666666666667,0.6138888888888889,0.1527777777777778,0.9499999999999998,0.6083333333333333,0.34166666666666656,0.8480909090909091,0.606608881349244,0.24148202774166516
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k1_seed713104,20-1,713104,1,0.6833333333333332,0.44166666666666665,0.24166666666666659,0.8833333333333333,0.5083333333333333,0.375,0.7670459770114942,0.47157304406279815,0.2954729329486961
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k10_seed713104,20-1,713104,10,0.8083333333333332,0.625,0.18333333333333324,0.9499999999999998,0.6333333333333333,0.31666666666666654,0.8732741651532363,0.6290849673202614,0.24418919783297488
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k2_seed713104,20-1,713104,2,0.7305555555555556,0.5722222222222222,0.15833333333333344,0.8833333333333333,0.65,0.23333333333333328,0.7992836783678369,0.6086168431286095,0.19066683523922734
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k20_seed713104,20-1,713104,20,0.888888888888889,0.6527777777777778,0.23611111111111116,0.9499999999999998,0.6333333333333333,0.31666666666666654,0.9183556412498411,0.6411228852946644,0.2772327559551767
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k5_seed713104,20-1,713104,5,0.8055555555555555,0.5972222222222222,0.20833333333333326,0.9333333333333332,0.6416666666666666,0.29166666666666663,0.8645385329693283,0.6154772934072298,0.24906123956209847
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k1_seed713105,20-1,713105,1,0.6944444444444443,0.47500000000000003,0.21944444444444428,0.85,0.5083333333333333,0.3416666666666667,0.7571677451468393,0.4910715374020307,0.2660962077448086
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k10_seed713105,20-1,713105,10,0.8666666666666667,0.6944444444444443,0.1722222222222224,0.9666666666666667,0.6750000000000002,0.2916666666666665,0.9132429867916944,0.6815355861379843,0.2317074006537101
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k2_seed713105,20-1,713105,2,0.763888888888889,0.6472222222222223,0.1166666666666667,0.9333333333333332,0.5416666666666666,0.3916666666666666,0.8394330145851444,0.586889331224112,0.2525436833610324
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k20_seed713105,20-1,713105,20,0.8888888888888888,0.7194444444444444,0.1694444444444444,0.9833333333333334,0.6666666666666666,0.31666666666666676,0.933725601509055,0.6912709539747933,0.2424546475342617
full_legacy_oracle,cvs_qknnv42_stage2c_rx20-1_k5_seed713105,20-1,713105,5,0.8305555555555554,0.6833333333333332,0.14722222222222214,0.9833333333333334,0.6833333333333332,0.30000000000000016,0.9002721775133583,0.6771007476259324,0.2231714298874259
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k1_seed713101,3-19,713101,1,0.6083333333333334,0.32222222222222224,0.28611111111111115,0.7333333333333333,0.30833333333333335,0.42499999999999993,0.6607880762894836,0.3057214683146449,0.35506660797483863
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k10_seed713101,3-19,713101,10,0.7555555555555555,0.55,0.2055555555555555,0.7666666666666666,0.39999999999999997,0.36666666666666664,0.7599644146605474,0.44876912970337957,0.31119528495716786
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k2_seed713101,3-19,713101,2,0.7000000000000001,0.4444444444444445,0.2555555555555556,0.7333333333333334,0.3,0.4333333333333334,0.7162463343108504,0.3276030204962244,0.38864331381462597
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k20_seed713101,3-19,713101,20,0.7944444444444444,0.55,0.24444444444444435,0.7833333333333333,0.47500000000000003,0.3083333333333333,0.7886647651196329,0.5057281350873005,0.2829366300323324
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k5_seed713101,3-19,713101,5,0.7444444444444445,0.5805555555555555,0.16388888888888897,0.7166666666666667,0.2916666666666667,0.425,0.7294341933149647,0.3761732710707753,0.3532609222441894
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k1_seed713102,3-19,713102,1,0.5361111111111111,0.41111111111111115,0.12499999999999994,0.6833333333333332,0.4166666666666667,0.26666666666666655,0.5997006098923907,0.4013630759747265,0.19833753391766423
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k10_seed713102,3-19,713102,10,0.7638888888888888,0.5694444444444444,0.19444444444444442,0.8666666666666667,0.48333333333333334,0.38333333333333336,0.8093786096570366,0.5225370589006952,0.2868415507563413
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k2_seed713102,3-19,713102,2,0.6722222222222222,0.43333333333333335,0.23888888888888882,0.7666666666666666,0.375,0.3916666666666666,0.7158207781355225,0.39961527226375265,0.3162055058717698
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k20_seed713102,3-19,713102,20,0.7777777777777777,0.5805555555555555,0.1972222222222222,0.8833333333333333,0.4749999999999999,0.4083333333333334,0.8257575757575757,0.5212728194726166,0.3044847562849591
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k5_seed713102,3-19,713102,5,0.7138888888888889,0.5527777777777778,0.1611111111111111,0.8166666666666668,0.44166666666666665,0.3750000000000001,0.7605173258114434,0.490623465230741,0.26989386058070236
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k1_seed713103,3-19,713103,1,0.5750000000000001,0.41944444444444445,0.1555555555555556,0.6833333333333332,0.31666666666666665,0.3666666666666666,0.6237685631899013,0.3596045552617621,0.26416400792813916
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k10_seed713103,3-19,713103,10,0.75,0.49722222222222223,0.25277777777777777,0.9,0.4749999999999999,0.4250000000000001,0.8148566266615047,0.4827651515151515,0.33209147514635323
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k2_seed713103,3-19,713103,2,0.6527777777777778,0.36944444444444446,0.2833333333333333,0.7666666666666666,0.47500000000000003,0.2916666666666666,0.7043414438742434,0.4154226368773739,0.28891880699686945
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k20_seed713103,3-19,713103,20,0.8111111111111112,0.5555555555555556,0.25555555555555565,0.9,0.47500000000000003,0.425,0.8517768351596559,0.5075467914438502,0.3442300437158057
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k5_seed713103,3-19,713103,5,0.725,0.47500000000000003,0.24999999999999994,0.85,0.4916666666666667,0.3583333333333333,0.7801923076923076,0.4825485931082976,0.29764371458401
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k1_seed713104,3-19,713104,1,0.6444444444444445,0.34722222222222227,0.2972222222222222,0.7166666666666667,0.3,0.4166666666666667,0.6728841984644284,0.23630735759493673,0.43657684086949167
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k10_seed713104,3-19,713104,10,0.7333333333333334,0.5027777777777778,0.23055555555555562,0.8833333333333333,0.5416666666666666,0.3416666666666667,0.801335371974281,0.516337527004702,0.2849978449695789
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k2_seed713104,3-19,713104,2,0.6416666666666666,0.40277777777777773,0.23888888888888887,0.7333333333333334,0.3833333333333333,0.3500000000000001,0.67990218367905,0.3911595343498935,0.2887426493291565
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k20_seed713104,3-19,713104,20,0.7888888888888889,0.5333333333333333,0.25555555555555554,0.8333333333333334,0.47500000000000003,0.35833333333333334,0.8097916641160315,0.5003070724267574,0.3094845916892741
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k5_seed713104,3-19,713104,5,0.7305555555555556,0.48611111111111116,0.24444444444444446,0.8000000000000002,0.4583333333333333,0.34166666666666684,0.7594826369744941,0.4662004273974613,0.2932822095770328
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k1_seed713105,3-19,713105,1,0.6555555555555556,0.5166666666666666,0.13888888888888895,0.7000000000000001,0.22499999999999998,0.4750000000000001,0.6664894125882285,0.29519220886010894,0.37129720372811953
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k10_seed713105,3-19,713105,10,0.7861111111111111,0.561111111111111,0.2250000000000001,0.9333333333333332,0.4166666666666667,0.5166666666666666,0.8524476462837818,0.47059333636945827,0.3818543099143235
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k2_seed713105,3-19,713105,2,0.7083333333333334,0.47500000000000003,0.23333333333333334,0.7666666666666666,0.25,0.5166666666666666,0.7358643338674519,0.29932598847693187,0.43653834539052
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k20_seed713105,3-19,713105,20,0.8305555555555554,0.5944444444444444,0.23611111111111094,0.9166666666666666,0.45,0.4666666666666666,0.8711523887651861,0.5092298076255295,0.3619225811396566
full_legacy_oracle,cvs_qknnv42_stage2c_rx3-19_k5_seed713105,3-19,713105,5,0.7611111111111111,0.5416666666666666,0.21944444444444444,0.8666666666666667,0.3916666666666666,0.4750000000000001,0.8094335578344106,0.4509561323532205,0.3584774254811901
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k1_seed713101,7-14,713101,1,0.8583333333333333,0.7972222222222222,0.061111111111111116,0.9666666666666667,0.3,0.6666666666666667,0.9080868992003669,0.43095588754679665,0.47713101165357025
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k10_seed713101,7-14,713101,10,0.9222222222222222,0.8249999999999998,0.09722222222222232,0.9833333333333334,0.5166666666666667,0.4666666666666667,0.9517734556361166,0.6305399827645863,0.32123347287153026
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k2_seed713101,7-14,713101,2,0.8916666666666666,0.8194444444444443,0.0722222222222223,0.9500000000000001,0.47500000000000003,0.47500000000000003,0.9193150405372812,0.5943618217804231,0.3249532187568581
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k20_seed713101,7-14,713101,20,0.9333333333333332,0.861111111111111,0.07222222222222219,0.9833333333333334,0.5416666666666666,0.44166666666666676,0.9576639602922455,0.6548307178820519,0.3028332424101936
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k5_seed713101,7-14,713101,5,0.9083333333333333,0.8305555555555556,0.07777777777777772,0.9666666666666667,0.45,0.5166666666666666,0.936583689322026,0.5760830437494432,0.36050064557258277
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k1_seed713102,7-14,713102,1,0.9166666666666666,0.725,0.19166666666666665,0.9666666666666667,0.35000000000000003,0.6166666666666667,0.9407642580546237,0.45187480176868977,0.48888945628593394
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k10_seed713102,7-14,713102,10,0.9166666666666666,0.7888888888888889,0.12777777777777777,1.0,0.47500000000000003,0.5249999999999999,0.9564301893666265,0.5915144022349957,0.36491578713163075
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k2_seed713102,7-14,713102,2,0.9194444444444444,0.7611111111111111,0.15833333333333333,0.9666666666666667,0.3666666666666667,0.6,0.9422988434166779,0.4926720563847429,0.44962678703193504
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k20_seed713102,7-14,713102,20,0.9277777777777777,0.8083333333333332,0.11944444444444446,1.0,0.5416666666666666,0.45833333333333337,0.9625059272381534,0.6472179990922954,0.31528792814585804
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k5_seed713102,7-14,713102,5,0.9138888888888889,0.7527777777777778,0.1611111111111111,0.9666666666666667,0.45,0.5166666666666666,0.9389452748386308,0.5617468671679198,0.377198407670711
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k1_seed713103,7-14,713103,1,0.8805555555555555,0.75,0.13055555555555554,0.9833333333333334,0.26666666666666666,0.7166666666666668,0.9285571892778527,0.3917919566979155,0.5367652325799372
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k10_seed713103,7-14,713103,10,0.9027777777777778,0.8305555555555556,0.07222222222222219,1.0,0.5333333333333333,0.4666666666666667,0.9487791199581593,0.6410488282278836,0.3077302917302758
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k2_seed713103,7-14,713103,2,0.9027777777777778,0.8666666666666667,0.036111111111111094,0.9833333333333334,0.2916666666666667,0.6916666666666667,0.9409182839103659,0.42998485949612403,0.5109334244142418
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k20_seed713103,7-14,713103,20,0.9166666666666666,0.85,0.06666666666666665,1.0,0.6000000000000001,0.3999999999999999,0.9564821143768513,0.7021477929062506,0.25433432147060064
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k5_seed713103,7-14,713103,5,0.8916666666666666,0.8194444444444443,0.0722222222222223,0.9833333333333334,0.5166666666666666,0.4666666666666668,0.9348798003978557,0.6193691224516142,0.31551067794624144
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k1_seed713104,7-14,713104,1,0.8472222222222223,0.6527777777777778,0.19444444444444453,0.7666666666666666,0.3166666666666667,0.4499999999999999,0.8017174082747854,0.4170763447079237,0.38464106356686173
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k10_seed713104,7-14,713104,10,0.9277777777777777,0.8222222222222223,0.1055555555555554,1.0,0.4833333333333334,0.5166666666666666,0.9623136692135645,0.6005611034093846,0.3617525658041799
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k2_seed713104,7-14,713104,2,0.8916666666666667,0.7527777777777778,0.13888888888888895,0.9833333333333334,0.3583333333333334,0.625,0.9344574383200993,0.466837812516043,0.4676196258040563
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k20_seed713104,7-14,713104,20,0.9444444444444443,0.8305555555555556,0.1138888888888887,1.0,0.48333333333333334,0.5166666666666666,0.9712118730550691,0.6026516910395951,0.3685601820154739
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k5_seed713104,7-14,713104,5,0.9055555555555556,0.7999999999999999,0.10555555555555562,1.0,0.45,0.55,0.9496810207603591,0.5422662220433158,0.40741479871704334
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k1_seed713105,7-14,713105,1,0.9249999999999999,0.8583333333333334,0.06666666666666654,0.9666666666666667,0.18333333333333335,0.7833333333333333,0.9453741691314441,0.2782829416103086,0.6670912275211356
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k10_seed713105,7-14,713105,10,0.9249999999999999,0.8666666666666667,0.05833333333333324,1.0,0.3666666666666667,0.6333333333333333,0.9608845117532286,0.5046195652173914,0.45626494653583727
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k2_seed713105,7-14,713105,2,0.9277777777777777,0.8388888888888889,0.0888888888888888,0.9833333333333334,0.30833333333333335,0.675,0.9546482316517535,0.4426767676767676,0.5119714639749859
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k20_seed713105,7-14,713105,20,0.9305555555555555,0.8277777777777778,0.10277777777777763,1.0,0.5,0.5,0.9639222941720629,0.6158594706966091,0.3480628234754538
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-14_k5_seed713105,7-14,713105,5,0.9277777777777777,0.8111111111111112,0.11666666666666647,0.9833333333333334,0.43333333333333335,0.55,0.9546772522899132,0.5634245132886438,0.39125273900126933
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k1_seed713101,7-7,713101,1,0.7722222222222221,0.6888888888888888,0.08333333333333337,0.85,0.4333333333333333,0.4166666666666667,0.7987523205879418,0.5290645841882521,0.2696877363996897
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k10_seed713101,7-7,713101,10,0.8777777777777778,0.7388888888888889,0.13888888888888884,1.0,0.5416666666666666,0.45833333333333337,0.934906588003933,0.6175603014251031,0.3173462865788299
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k2_seed713101,7-7,713101,2,0.8555555555555556,0.7083333333333334,0.14722222222222225,0.9500000000000001,0.42500000000000004,0.525,0.8993478295197942,0.517598400159984,0.38174942935981016
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k20_seed713101,7-7,713101,20,0.9166666666666666,0.7444444444444445,0.17222222222222217,1.0,0.525,0.475,0.9565085885571931,0.614101821745134,0.34240676681205917
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k5_seed713101,7-7,713101,5,0.8638888888888889,0.7166666666666667,0.14722222222222225,1.0,0.5833333333333334,0.41666666666666663,0.9267978717317925,0.6357676380664886,0.2910302336653039
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k1_seed713102,7-7,713102,1,0.7277777777777779,0.6472222222222223,0.0805555555555556,0.9833333333333334,0.39999999999999997,0.5833333333333335,0.8264189323417246,0.48250877814318244,0.34391015419854215
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k10_seed713102,7-7,713102,10,0.8972222222222221,0.763888888888889,0.1333333333333332,1.0,0.6083333333333334,0.3916666666666666,0.9454670752668042,0.6746686950642325,0.27079838020257163
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k2_seed713102,7-7,713102,2,0.8472222222222222,0.7000000000000001,0.14722222222222214,0.9666666666666667,0.48333333333333334,0.48333333333333334,0.9015851508950314,0.5645631385413652,0.33702201235366624
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k20_seed713102,7-7,713102,20,0.9194444444444444,0.7722222222222221,0.14722222222222225,1.0,0.5833333333333334,0.41666666666666663,0.9576985662092045,0.6568128953274841,0.30088567088172036
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k5_seed713102,7-7,713102,5,0.8638888888888889,0.7583333333333333,0.10555555555555562,1.0,0.5583333333333332,0.44166666666666676,0.9261390910892605,0.6418177333826612,0.2843213577065993
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k1_seed713103,7-7,713103,1,0.7166666666666668,0.44166666666666665,0.27500000000000013,0.9499999999999998,0.30000000000000004,0.6499999999999998,0.8157678137789647,0.3408600740204269,0.4749077397585378
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k10_seed713103,7-7,713103,10,0.8833333333333333,0.7666666666666666,0.1166666666666667,1.0,0.4583333333333333,0.5416666666666667,0.938039236070502,0.5729213259542852,0.36511791011621675
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k2_seed713103,7-7,713103,2,0.8305555555555556,0.5555555555555556,0.275,0.9833333333333334,0.4833333333333334,0.5,0.9000460868107928,0.5131343240283429,0.3869117627824499
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k20_seed713103,7-7,713103,20,0.8944444444444445,0.7583333333333333,0.13611111111111118,1.0,0.55,0.44999999999999996,0.9441954499989359,0.6357253042872998,0.3084701457116361
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k5_seed713103,7-7,713103,5,0.8777777777777778,0.7194444444444444,0.15833333333333333,0.9833333333333334,0.5,0.4833333333333334,0.9271016908787807,0.5899718160645554,0.3371298748142253
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k1_seed713104,7-7,713104,1,0.8555555555555556,0.6611111111111111,0.19444444444444453,1.0,0.4666666666666666,0.5333333333333334,0.9216915945435966,0.545527989821883,0.3761636047217136
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k10_seed713104,7-7,713104,10,0.9166666666666666,0.7138888888888889,0.20277777777777772,1.0,0.5416666666666666,0.45833333333333337,0.9564691338541257,0.6122440833752326,0.34422505047889307
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k2_seed713104,7-7,713104,2,0.8861111111111111,0.6527777777777778,0.23333333333333328,1.0,0.6249999999999999,0.3750000000000001,0.93954391072295,0.6316276957469663,0.30791621497598365
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k20_seed713104,7-7,713104,20,0.9250000000000002,0.7416666666666667,0.18333333333333346,1.0,0.5166666666666666,0.4833333333333334,0.9610259805162354,0.607715874811463,0.3533101057047724
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k5_seed713104,7-7,713104,5,0.8972222222222223,0.7000000000000001,0.1972222222222222,1.0,0.5750000000000001,0.42499999999999993,0.9457011906351114,0.6249935441165193,0.32070764651859207
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k1_seed713105,7-7,713105,1,0.8277777777777778,0.7694444444444445,0.05833333333333335,0.9333333333333332,0.32499999999999996,0.6083333333333333,0.8755660605921864,0.45672605728126525,0.4188400033109212
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k10_seed713105,7-7,713105,10,0.8916666666666666,0.7944444444444444,0.09722222222222221,1.0,0.5083333333333333,0.4916666666666667,0.9423891459437564,0.6197945331131902,0.32259461283056623
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k2_seed713105,7-7,713105,2,0.8138888888888888,0.7861111111111111,0.02777777777777768,0.9666666666666667,0.4333333333333333,0.5333333333333334,0.8825288687175211,0.542848906303317,0.3396799624142042
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k20_seed713105,7-7,713105,20,0.9111111111111111,0.7888888888888889,0.12222222222222223,1.0,0.5166666666666667,0.4833333333333333,0.9534180278281913,0.6234177215189873,0.33000030630920396
full_legacy_oracle,cvs_qknnv42_stage2c_rx7-7_k5_seed713105,7-7,713105,5,0.8694444444444445,0.7777777777777777,0.09166666666666679,0.9833333333333334,0.45,0.5333333333333334,0.9224727447510433,0.5665302206587784,0.3559425240922649
full_legacy_oracle,cvs_qknnv42_stage2c_rx8-8_k1_seed713101,8-8,713101,1,0.8416666666666667,0.5750000000000001,0.2666666666666666,0.9833333333333334,0.5,0.4833333333333334,0.9069400660981369,0.5306720523286387,0.37626801376949826
full_legacy_oracle,cvs_qknnv42_stage2c_rx8-8_k10_seed713101,8-8,713101,10,0.9166666666666666,0.6833333333333332,0.2333333333333334,1.0,0.5333333333333333,0.4666666666666667,0.9564691338541257,0.5863913658112222,0.3700777680429035
full_legacy_oracle,cvs_qknnv42_stage2c_rx8-8_k2_seed713101,8-8,713101,2,0.8638888888888889,0.5416666666666666,0.3222222222222223,0.9833333333333334,0.6333333333333333,0.3500000000000001,0.9194397955880631,0.5818246343941561,0.337615161193907
full_legacy_oracle,cvs_qknnv42_stage2c_rx8-8_k20_seed713101,8-8,713101,20,0.9027777777777777,0.7138888888888889,0.18888888888888877,1.0,0.525,0.475,0.9488466339925837,0.6016537087738743,0.3471929252187095
